Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.021,20.00,13.04,17.07,0.00
0.041,20.00,12.99,17.71,0.00
0.060,20.00,13.04,18.19,0.00
0.080,20.00,12.92,18.93,0.00
0.119,20.00,13.11,19.21,0.00
0.139,20.00,12.99,19.94,0.00
0.159,20.00,12.85,20.71,0.00
0.199,20.00,12.92,21.18,0.00
0.217,20.00,12.79,21.93,0.00
0.238,20.00,12.72,22.61,0.00
0.276,20.00,12.72,23.19,0.00
0.296,20.00,12.79,23.67,0.00
0.315,20.00,12.79,24.25,0.00
0.335,20.00,10.09,28.80,0.00
0.355,20.00,10.09,29.59,0.00
0.394,20.00,9.96,30.58,0.00
0.414,20.00,10.03,31.27,0.00
0.433,20.00,10.03,32.07,0.00
0.472,20.00,9.96,32.97,0.00
0.493,20.00,9.96,33.78,0.00
0.512,20.00,10.03,34.47,0.00
0.532,20.00,10.03,35.27,0.00
0.571,20.00,10.09,35.98,0.00
0.590,20.00,10.09,36.77,0.00
0.610,20.00,9.96,37.76,0.00
0.630,20.00,10.03,38.45,0.00
0.669,20.00,10.09,39.16,0.00
0.688,20.00,10.03,40.04,0.00
0.708,20.00,10.03,40.84,0.00
0.728,20.00,9.96,41.74,0.00
0.767,20.00,9.96,42.55,0.00
0.787,20.00,9.96,43.35,0.00
0.806,20.00,10.03,44.05,0.00
0.826,20.00,10.03,44.84,0.00
0.865,20.00,9.89,45.85,0.00
0.885,20.00,9.96,46.55,0.00
0.904,20.00,9.96,47.36,0.00
0.924,20.00,9.89,48.26,0.00
0.963,20.00,9.96,48.97,0.00
0.983,20.00,9.96,49.77,0.00
1.002,20.00,9.89,50.68,0.00
1.022,20.00,9.96,51.38,0.00
1.042,20.00,9.96,52.18,0.00
1.081,20.00,9.89,53.09,0.00
1.101,20.00,9.89,53.90,0.00
1.120,20.00,9.96,54.60,0.00
1.140,20.00,9.96,55.41,0.00
1.160,20.00,9.96,56.21,0.00
1.199,20.00,9.96,57.01,0.00
1.218,20.00,10.22,57.43,0.00
1.238,20.00,10.09,58.40,0.00
1.258,20.00,10.09,59.20,0.00
1.297,20.00,10.22,59.80,0.00
1.317,20.00,10.16,60.67,0.00
1.336,20.00,10.22,61.36,0.00
1.356,20.00,10.36,61.94,0.00
1.395,20.00,10.36,62.71,0.00
1.415,20.00,10.36,63.48,0.00
1.434,20.00,10.36,64.25,0.00
1.454,20.00,10.42,64.93,0.00
1.474,20.00,10.49,65.59,0.00
1.513,20.00,10.49,66.35,0.00
1.533,20.00,10.49,67.11,0.00
1.552,20.00,10.62,67.68,0.00
1.572,20.00,10.69,68.33,0.00
1.611,20.00,10.69,69.07,0.00
1.631,20.00,10.75,69.73,0.00
1.650,20.00,10.82,70.37,0.00
1.670,20.00,10.89,71.00,0.00
1.690,20.00,10.89,71.72,0.00
1.729,20.00,10.95,72.37,0.00
1.749,20.00,10.95,73.09,0.00
1.768,20.00,11.09,73.61,0.00
1.788,20.00,11.09,74.32,0.00
1.827,20.00,11.15,74.94,0.00
1.847,20.00,11.22,75.55,0.00
1.866,20.00,11.22,76.25,0.00
1.886,20.00,11.35,76.76,0.00
1.925,20.00,11.28,77.56,0.00
1.945,20.00,11.48,77.96,0.00
1.965,20.00,11.48,78.64,0.00
1.984,20.00,11.48,79.32,0.00
2.023,20.00,11.55,79.90,0.00
2.043,20.00,11.75,80.29,0.00
2.063,20.00,11.75,80.95,0.00
2.082,20.00,11.80,81.52,0.00
2.102,20.00,11.75,82.26,0.00
2.123,20.00,11.87,82.73,0.00
2.161,20.00,12.00,83.19,0.00
2.180,20.00,12.07,83.73,0.00
2.201,20.00,12.20,84.18,0.00
2.220,20.00,12.20,84.80,0.00
2.259,20.00,12.33,85.23,0.00
2.279,20.00,12.40,85.75,0.00
2.298,20.00,12.40,86.35,0.00
2.318,20.00,12.47,86.86,0.00
2.357,20.00,12.79,86.98,0.00
2.377,20.00,12.79,87.56,0.00
2.396,20.00,12.85,88.05,0.00
2.416,20.00,12.85,88.62,0.00
2.436,20.00,12.99,88.99,0.00
2.476,20.00,13.04,89.47,0.00
2.494,20.00,13.11,89.92,0.00
2.514,20.00,13.18,90.37,0.00
2.553,20.00,13.11,91.02,0.00
2.573,20.00,13.24,91.38,0.00
2.594,20.00,13.24,91.92,0.00
2.612,20.00,13.31,92.36,0.00
2.652,20.00,13.37,92.81,0.00
2.671,20.00,13.43,93.24,0.00
2.691,20.00,13.50,93.66,0.00
2.730,20.00,13.56,94.10,0.00
2.750,20.00,13.63,94.51,0.00
2.769,20.00,13.76,94.84,0.00
2.789,20.00,13.70,95.42,0.00
2.809,20.00,13.76,95.84,0.00
2.848,20.00,13.88,96.15,0.00
2.868,20.00,13.82,96.73,0.00
2.887,20.00,13.88,97.14,0.00
2.907,20.00,14.02,97.42,0.00
2.927,20.00,13.95,98.00,0.00
2.966,20.00,14.02,98.39,0.00
2.985,20.00,14.14,98.68,0.00
3.005,20.00,14.21,99.05,0.00
3.025,20.00,14.21,99.51,0.00
3.064,20.00,14.27,99.89,0.00
3.083,20.00,14.34,100.00,0.00
