Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.025,20.00,18.28,100.00,0.00
0.045,20.00,18.47,100.00,0.00
0.065,20.00,18.40,100.00,0.00
0.084,20.00,18.47,100.00,0.00
0.124,20.00,18.47,100.00,0.00
0.143,20.00,18.53,100.00,0.00
0.163,20.00,18.59,100.00,0.00
0.182,20.00,18.53,100.00,0.00
0.222,20.00,18.59,100.00,0.00
0.241,20.00,18.72,100.00,0.00
0.262,20.00,18.72,100.00,0.00
0.300,20.00,18.72,100.00,0.00
0.320,20.00,18.77,100.00,0.00
0.339,20.00,18.89,100.00,0.00
0.359,20.00,18.96,100.00,0.00
0.379,20.00,19.02,100.00,0.00
0.418,20.00,15.67,100.00,0.00
0.438,20.00,15.55,100.00,0.00
0.457,20.00,15.55,100.00,0.00
0.496,20.00,15.48,100.00,0.00
0.516,20.00,15.55,100.00,0.00
0.536,20.00,15.41,100.00,0.00
0.576,20.00,15.36,100.00,0.00
0.594,20.00,15.29,100.00,0.00
0.614,20.00,15.23,100.00,0.00
0.634,20.00,15.16,100.00,0.00
0.673,20.00,15.10,100.00,0.00
0.693,20.00,15.10,100.00,0.00
0.712,20.00,15.04,100.00,0.00
0.732,20.00,15.04,100.00,0.00
0.771,20.00,14.90,100.00,0.00
0.791,20.00,14.90,100.00,0.00
0.810,20.00,14.90,100.00,0.00
0.830,20.00,14.90,100.00,0.00
0.850,20.00,14.85,100.00,0.00
0.889,20.00,14.78,100.00,0.00
0.909,20.00,14.78,100.00,0.00
0.929,20.00,14.72,100.00,0.00
0.967,20.00,14.78,100.00,0.00
0.987,20.00,14.65,100.00,0.00
1.007,20.00,14.65,100.00,0.00
1.026,20.00,14.72,100.00,0.00
1.046,20.00,14.59,100.00,0.00
1.085,20.00,14.53,100.00,0.00
1.105,20.00,14.53,100.00,0.00
1.124,20.00,14.46,100.00,0.00
1.144,20.00,14.46,100.00,0.00
1.183,20.00,14.46,100.00,0.00
1.203,20.00,14.46,100.00,0.00
1.224,20.00,14.39,100.00,0.00
1.242,20.00,14.39,100.00,0.00
1.281,20.00,14.34,100.00,0.00
1.301,20.00,14.21,100.00,0.00
1.321,20.00,14.27,100.00,0.00
1.340,20.00,14.59,100.00,0.00
1.380,20.00,14.27,100.00,0.00
1.399,20.00,14.27,100.00,0.00
1.419,20.00,14.27,100.00,0.00
1.438,20.00,14.21,100.00,0.00
1.478,20.00,14.39,100.00,0.00
1.497,20.00,14.34,100.00,0.00
1.517,20.00,14.39,100.00,0.00
1.537,20.00,14.39,100.00,0.00
1.576,20.00,14.39,100.00,0.00
1.595,20.00,14.46,100.00,0.00
1.615,20.00,14.53,100.00,0.00
1.635,20.00,14.53,100.00,0.00
1.674,20.00,14.59,100.00,0.00
1.694,20.00,14.59,100.00,0.00
1.713,20.00,14.59,100.00,0.00
1.733,20.00,14.72,100.00,0.00
1.772,20.00,14.72,100.00,0.00
1.792,20.00,14.72,100.00,0.00
