Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.037,20.00,17.60,13.46,0.00
0.056,20.00,17.48,13.83,0.00
0.076,20.00,17.29,14.31,0.00
0.115,20.00,17.36,14.43,0.00
0.135,20.00,17.29,14.74,0.00
0.155,20.00,17.29,14.95,0.00
0.174,20.00,17.36,15.07,0.00
0.195,20.00,17.29,15.38,0.00
0.234,20.00,17.24,15.68,0.00
0.252,20.00,17.24,15.90,0.00
0.272,20.00,17.36,15.94,0.00
0.311,20.00,17.24,16.33,0.00
0.331,20.00,17.29,16.47,0.00
0.351,20.00,17.29,16.69,0.00
0.370,20.00,17.17,17.08,0.00
0.410,20.00,17.17,17.31,0.00
0.430,20.00,17.24,17.44,0.00
0.449,20.00,14.53,21.65,0.00
0.488,20.00,14.53,22.08,0.00
0.509,20.00,14.53,22.52,0.00
0.527,20.00,14.53,22.96,0.00
0.547,20.00,14.46,23.49,0.00
0.586,20.00,14.53,23.84,0.00
0.606,20.00,14.53,24.27,0.00
0.625,20.00,14.46,24.81,0.00
0.645,20.00,14.53,25.15,0.00
0.665,20.00,14.53,25.59,0.00
0.704,20.00,14.59,25.94,0.00
0.724,20.00,14.59,26.38,0.00
0.743,20.00,14.65,26.71,0.00
0.763,20.00,14.59,27.24,0.00
0.782,20.00,14.46,27.85,0.00
0.822,20.00,14.59,28.11,0.00
0.841,20.00,14.59,28.55,0.00
0.861,20.00,14.53,29.06,0.00
0.881,20.00,14.59,29.42,0.00
0.920,20.00,14.59,29.85,0.00
0.940,20.00,14.53,30.36,0.00
0.959,20.00,14.53,30.80,0.00
0.979,20.00,14.65,31.06,0.00
1.018,20.00,14.72,31.38,0.00
1.038,20.00,14.59,32.00,0.00
1.057,20.00,14.59,32.44,0.00
1.077,20.00,14.59,32.87,0.00
1.097,20.00,14.65,33.20,0.00
1.136,20.00,14.59,33.73,0.00
1.156,20.00,14.65,34.06,0.00
1.175,20.00,14.59,34.59,0.00
1.195,20.00,14.65,34.92,0.00
1.234,20.00,14.65,35.35,0.00
1.254,20.00,14.72,35.68,0.00
1.273,20.00,14.72,36.10,0.00
1.293,20.00,14.65,36.62,0.00
1.313,20.00,14.78,36.86,0.00
1.352,20.00,14.72,37.36,0.00
1.371,20.00,14.65,37.89,0.00
1.391,20.00,13.82,39.54,0.00
1.411,20.00,14.27,39.38,0.00
1.450,20.00,16.67,36.29,0.00
1.469,20.00,15.92,37.67,0.00
1.489,20.00,11.94,43.85,0.00
1.509,20.00,13.76,41.83,0.00
1.548,20.00,18.96,34.67,0.00
1.568,20.00,15.79,39.41,0.00
1.587,20.00,11.28,46.39,0.00
1.607,20.00,14.72,42.02,0.00
1.646,20.00,16.61,39.66,0.00
1.666,20.00,13.82,44.03,0.00
1.685,20.00,13.37,45.20,0.00
1.705,20.00,15.29,42.90,0.00
1.744,20.00,15.67,42.72,0.00
1.764,20.00,14.46,44.84,0.00
1.783,20.00,14.21,45.65,0.00
1.803,20.00,14.72,45.36,0.00
1.842,20.00,15.23,45.04,0.00
1.862,20.00,15.10,45.62,0.00
1.881,20.00,14.59,46.76,0.00
1.901,20.00,14.97,46.62,0.00
1.921,20.00,15.29,46.56,0.00
1.960,20.00,15.10,47.22,0.00
1.980,20.00,14.90,47.89,0.00
1.999,20.00,15.16,47.92,0.00
2.019,20.00,15.23,48.21,0.00
2.058,20.00,15.10,48.79,0.00
2.078,20.00,15.16,49.08,0.00
2.097,20.00,15.23,49.37,0.00
2.117,20.00,15.23,49.75,0.00
2.137,20.00,14.85,50.69,0.00
2.176,20.00,15.48,50.18,0.00
2.196,20.00,15.29,50.82,0.00
2.215,20.00,15.36,51.10,0.00
2.235,20.00,15.10,51.85,0.00
2.274,20.00,15.41,51.78,0.00
2.294,20.00,15.60,51.86,0.00
2.313,20.00,15.60,52.21,0.00
2.333,20.00,15.36,52.93,0.00
2.353,20.00,15.23,53.48,0.00
2.392,20.00,15.48,53.50,0.00
2.411,20.00,15.74,53.48,0.00
2.431,20.00,15.55,54.10,0.00
2.451,20.00,15.48,54.56,0.00
2.470,20.00,15.67,54.64,0.00
2.510,20.00,15.67,54.98,0.00
2.529,20.00,15.74,55.23,0.00
2.549,20.00,15.86,55.39,0.00
2.588,20.00,15.79,55.82,0.00
2.608,20.00,15.79,56.16,0.00
2.627,20.00,15.86,56.39,0.00
2.647,20.00,15.98,56.54,0.00
2.686,20.00,16.05,56.77,0.00
2.706,20.00,15.98,57.18,0.00
2.725,20.00,15.98,57.50,0.00
2.745,20.00,16.11,57.64,0.00
2.764,20.00,16.17,57.85,0.00
2.804,20.00,16.36,57.88,0.00
2.823,20.00,16.17,58.45,0.00
2.843,20.00,16.42,58.39,0.00
2.863,20.00,16.49,58.58,0.00
2.902,20.00,16.49,58.86,0.00
2.921,20.00,16.61,58.96,0.00
2.941,20.00,16.61,59.24,0.00
2.961,20.00,16.80,59.23,0.00
3.000,20.00,16.80,59.48,0.00
3.020,20.00,16.86,59.64,0.00
3.039,20.00,16.99,59.71,0.00
3.059,20.00,16.92,60.05,0.00
3.098,20.00,16.99,60.20,0.00
3.118,20.00,17.24,60.07,0.00
3.137,20.00,17.24,60.29,0.00
3.176,20.00,17.24,60.51,0.00
3.196,20.00,17.29,60.65,0.00
3.216,20.00,17.42,60.69,0.00
3.235,20.00,17.48,60.80,0.00
3.255,20.00,17.48,61.00,0.00
3.294,20.00,17.48,61.20,0.00
3.314,20.00,17.67,61.12,0.00
3.333,20.00,17.74,61.21,0.00
3.353,20.00,17.79,61.31,0.00
3.392,20.00,17.86,61.39,0.00
3.412,20.00,17.91,61.48,0.00
3.432,20.00,17.91,61.65,0.00
3.451,20.00,17.91,61.82,0.00
3.471,20.00,17.98,61.89,0.00
3.510,20.00,18.04,61.95,0.00
3.530,20.00,18.10,62.03,0.00
3.549,20.00,18.16,62.08,0.00
3.569,20.00,18.16,62.23,0.00
3.609,20.00,18.28,62.20,0.00
3.628,20.00,18.35,62.24,0.00
3.647,20.00,18.28,62.47,0.00
3.687,20.00,18.35,62.51,0.00
