time,voltage_out1,voltage_out2,speed_kph
348.225,1.5,0.75,52.302765420000014
348.288,1.5,0.75,52.143479580000005
348.323,1.5,0.75,52.17199708000001
348.363,1.5,0.75,52.17199708000001
348.403,1.5,0.75,52.24030852000001
348.446,1.5,0.75,52.24030852000001
348.488,1.5,0.75,52.24030852000001
348.534,1.5,0.75,52.24030852000001
348.593,1.5,0.75,52.302765420000014
348.631,1.5,0.75,52.302765420000014
348.671,1.5,0.75,52.36506744
348.712,1.5,0.75,52.302765420000014
348.752,1.5,0.75,52.24030852000001
348.793,1.5,0.75,52.33110372000001
348.832,1.5,0.75,52.268717220000006
348.875,1.5,0.75,52.33110372000001
348.914,1.5,0.75,52.20617584000001
348.957,1.5,0.75,52.268717220000006
348.998,1.5,0.75,52.39898508
349.038,1.5,0.75,52.36506744
349.099,1.5,0.75,52.49483482
349.138,1.5,0.75,52.42721458000001
349.176,1.5,0.75,52.39898508
349.199,1.5,0.75,52.42721458000001
349.236,1.5,0.75,52.46104774
349.274,1.5,0.75,52.33110372000001
349.316,1.5,0.75,52.39898508
349.34,1.5,0.75,52.33110372000001
349.374,1.5,0.75,52.36506744
349.398,1.5,0.75,52.36506744
349.435,1.5,0.75,52.36506744
349.469,1.5,0.75,52.302765420000014
349.507,1.5,0.75,52.36506744
349.546,1.5,0.75,52.49483482
349.583,1.5,0.75,52.42721458000001
349.639,1.5,0.75,52.52295552
349.677,1.5,0.75,52.36506744
349.729,1.5,0.75,52.52295552
349.767,1.5,0.75,52.39898508
349.81,1.5,0.75,52.55665812
349.847,1.5,0.75,52.55665812
349.888,1.5,0.75,52.52295552
349.928,1.5,0.75,52.58470842
349.97,1.5,0.75,52.49483482
350.009,1.5,0.75,52.58470842
350.052,1.5,0.75,52.58470842
350.092,1.5,0.75,52.55665812
350.132,1.5,0.75,52.55665812
350.167,1.5,0.75,52.58470842
350.213,1.5,0.75,52.58470842
350.254,1.5,0.75,52.52295552
350.292,1.5,0.75,52.55665812
350.317,1.5,0.75,52.61832654
350.369,1.5,0.75,52.61832654
350.412,1.5,0.75,52.49483482
350.452,1.5,0.75,52.65189858
350.491,1.5,0.75,52.55665812
350.526,1.5,0.75,52.65189858
350.552,1.5,0.75,52.61832654
350.594,1.5,0.75,52.65189858
350.628,1.5,0.75,52.55665812
350.653,1.5,0.75,52.58470842
350.69,1.5,0.75,52.65189858
350.728,1.5,0.75,52.65189858
350.751,1.5,0.75,52.58470842
350.806,1.5,0.75,52.61832654
350.844,1.5,0.75,52.58470842
350.887,1.5,0.75,52.61832654
350.923,1.5,0.75,52.61832654
350.957,1.5,0.75,52.67984008
350.987,1.5,0.75,52.71332764
351.022,1.5,0.75,52.67984008
351.045,1.5,0.75,52.71332764
351.08,1.5,0.75,52.77460182
351.123,1.5,0.75,52.71332764
351.212,1.5,0.75,52.65189858
351.232,1.5,0.75,52.67984008
351.272,1.5,0.75,52.71332764
351.311,1.5,0.75,52.77460182
351.347,1.5,0.75,52.80795882
351.39,1.5,0.75,52.74676912
351.427,1.5,0.75,52.74676912
351.47,1.5,0.75,52.74676912
351.508,1.5,0.75,52.74676912
351.552,1.5,0.75,52.80795882
351.591,1.5,0.75,52.80795882
351.629,1.5,0.75,52.77460182
351.668,1.5,0.75,52.77460182
351.706,1.5,0.75,52.77460182
351.743,1.5,0.75,52.83572112
351.779,1.5,0.75,52.83572112
351.806,1.5,0.75,52.74676912
351.84,1.5,0.75,52.83572112
351.883,1.5,0.75,52.80795882
351.924,1.5,0.75,52.77460182
351.951,1.5,0.75,52.83572112
352.025,1.5,0.75,52.77460182
352.052,1.5,0.75,52.80795882
352.091,1.5,0.75,52.86899364
352.126,1.5,0.75,52.86899364
352.168,1.5,0.75,52.929873580000006
352.191,1.5,0.75,52.86899364
352.246,1.5,0.75,52.929873580000006
352.288,1.5,0.75,52.80795882
352.326,1.5,0.75,52.83572112
352.369,1.5,0.75,52.86899364
352.407,1.5,0.75,52.929873580000006
352.447,1.5,0.75,52.86899364
352.486,1.5,0.75,52.902220080000006
352.509,1.5,0.75,52.902220080000006
352.547,1.5,0.75,52.96301554
352.584,1.5,0.75,52.929873580000006
