Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.032,10.00,12.59,0.00,0.00
0.051,10.00,12.59,0.00,0.00
0.071,10.00,12.66,0.00,0.00
0.091,10.00,12.59,0.00,0.00
0.130,10.00,12.59,0.00,0.00
0.150,10.00,12.59,0.00,0.00
0.169,10.00,12.52,0.00,0.00
0.189,10.00,12.47,0.00,0.00
0.208,10.00,12.52,0.00,0.00
0.248,10.00,12.59,0.00,0.00
0.267,10.00,12.52,0.00,0.00
0.287,10.00,12.52,0.00,0.00
0.307,10.00,12.52,0.00,0.00
0.346,10.00,12.52,0.00,0.00
0.365,10.00,12.52,0.00,0.00
0.386,10.00,27.26,0.00,57.13
0.405,10.00,27.32,0.00,57.77
0.444,10.00,27.21,0.00,57.57
0.465,10.00,27.15,0.00,57.62
0.483,10.00,27.21,0.00,58.26
0.522,10.00,27.15,0.00,58.31
0.542,10.00,26.98,0.00,57.81
0.562,10.00,26.94,0.00,57.90
0.581,10.00,26.98,0.00,58.49
0.601,10.00,26.88,0.00,58.28
0.640,10.00,26.82,0.00,58.32
0.660,10.00,26.82,0.00,58.66
0.679,10.00,26.77,0.00,58.75
0.699,10.00,26.71,0.00,58.79
0.719,10.00,26.66,0.00,58.87
0.759,10.00,26.66,0.00,59.21
0.779,10.00,26.60,0.00,59.24
0.797,10.00,26.54,0.00,59.28
0.836,10.00,26.49,0.00,59.36
0.856,10.00,26.43,0.00,59.39
0.876,10.00,26.49,0.00,60.02
0.896,10.00,26.43,0.00,60.05
0.915,10.00,26.37,0.00,60.08
0.954,10.00,26.43,0.00,60.70
0.975,10.00,26.37,0.00,60.73
0.994,10.00,26.26,0.00,60.51
1.013,10.00,26.37,0.00,61.39
1.052,10.00,26.32,0.00,61.46
1.073,10.00,26.26,0.00,61.49
1.092,10.00,26.15,0.00,61.27
1.111,10.00,26.15,0.00,61.59
1.131,10.00,26.09,0.00,61.61
1.170,10.00,26.09,0.00,61.93
1.190,10.00,26.09,0.00,62.26
1.209,10.00,26.04,0.00,62.33
1.229,10.00,25.92,0.00,62.05
1.268,10.00,25.92,0.00,62.37
1.288,10.00,25.92,0.00,62.68
1.307,10.00,25.92,0.00,63.00
1.347,10.00,25.81,0.00,62.77
1.366,10.00,25.70,0.00,62.53
1.386,10.00,25.87,0.00,63.70
1.406,10.00,25.76,0.00,63.47
1.445,10.00,25.59,0.00,62.93
1.464,10.00,25.64,0.00,63.49
1.484,10.00,25.70,0.00,64.11
1.504,10.00,25.70,0.00,64.42
1.543,10.00,25.53,0.00,63.88
1.563,10.00,25.47,0.00,63.89
1.582,10.00,25.47,0.00,64.20
1.602,10.00,25.47,0.00,64.51
1.641,10.00,25.42,0.00,64.56
1.661,10.00,25.42,0.00,64.87
1.680,10.00,25.36,0.00,64.88
1.700,10.00,25.31,0.00,64.93
1.719,10.00,25.14,0.00,64.38
1.760,10.00,25.08,0.00,64.38
1.778,10.00,25.14,0.00,64.98
1.798,10.00,25.02,0.00,64.68
1.837,10.00,25.08,0.00,65.28
1.857,10.00,24.97,0.00,65.03
1.877,10.00,24.86,0.00,64.77
1.896,10.00,24.86,0.00,65.06
1.935,10.00,24.74,0.00,64.75
1.955,10.00,24.80,0.00,65.35
1.975,10.00,24.51,0.00,64.22
1.994,10.00,24.51,0.00,64.51
2.014,10.00,24.40,0.00,64.24
2.053,10.00,24.40,0.00,64.53
2.073,10.00,24.34,0.00,64.51
2.092,10.00,24.28,0.00,64.49
2.112,10.00,24.28,0.00,64.77
2.152,10.00,24.23,0.00,64.80
2.172,10.00,24.17,0.00,64.78
2.190,10.00,24.11,0.00,64.76
2.230,10.00,23.99,0.00,64.47
2.250,10.00,23.99,0.00,64.75
2.269,10.00,23.94,0.00,64.78
2.288,10.00,23.94,0.00,65.06
2.329,10.00,23.88,0.00,65.03
2.347,10.00,23.94,0.00,65.61
2.388,10.00,23.88,0.00,65.58
2.406,10.00,23.77,0.00,65.30
2.427,10.00,23.77,0.00,65.57
2.465,10.00,23.71,0.00,65.54
2.485,10.00,23.71,0.00,65.81
2.505,10.00,23.77,0.00,66.39
2.524,10.00,23.71,0.00,66.36
2.564,10.00,23.53,0.00,65.76
2.584,10.00,23.53,0.00,66.03
2.602,10.00,23.53,0.00,66.30
2.622,10.00,23.42,0.00,66.00
2.661,10.00,23.36,0.00,65.96
2.681,10.00,23.30,0.00,65.97
2.701,10.00,23.36,0.00,66.49
2.720,10.00,23.36,0.00,66.76
2.760,10.00,23.30,0.00,66.77
2.779,10.00,23.18,0.00,66.41
2.799,10.00,23.13,0.00,66.42
2.838,10.00,23.13,0.00,66.68
2.860,10.00,23.07,0.00,66.63
2.897,10.00,22.89,0.00,66.01
