Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.031,10.00,18.47,0.00,3.66
0.051,10.00,18.47,0.00,3.83
0.071,10.00,18.59,0.00,4.24
0.091,10.00,18.65,0.00,4.54
0.130,10.00,18.72,0.00,4.85
0.150,10.00,18.77,0.00,5.13
0.188,10.00,18.84,0.00,5.44
0.207,10.00,18.84,0.00,5.62
0.227,10.00,19.02,0.00,6.17
0.247,10.00,19.08,0.00,6.46
0.266,10.00,19.08,0.00,6.64
0.306,10.00,19.08,0.00,6.82
0.325,10.00,19.14,0.00,7.13
0.345,10.00,19.26,0.00,7.55
0.384,10.00,19.26,0.00,7.74
0.405,10.00,19.33,0.00,8.06
0.423,10.00,28.09,0.00,25.94
0.444,10.00,28.20,0.00,26.52
0.483,10.00,28.25,0.00,27.00
0.504,10.00,28.30,0.00,27.47
0.522,10.00,28.36,0.00,27.95
0.563,10.00,28.03,0.00,27.65
0.580,10.00,28.09,0.00,28.13
0.600,10.00,28.30,0.00,28.92
0.640,10.00,28.14,0.00,28.96
0.659,10.00,28.09,0.00,29.22
0.679,10.00,28.09,0.00,29.58
0.699,10.00,28.09,0.00,29.94
0.737,10.00,28.20,0.00,30.52
0.757,10.00,28.20,0.00,30.88
0.777,10.00,28.09,0.00,31.03
0.796,10.00,28.03,0.00,31.28
0.817,10.00,27.92,0.00,31.42
0.856,10.00,27.87,0.00,31.66
0.876,10.00,28.03,0.00,32.35
0.896,10.00,27.98,0.00,32.62
0.915,10.00,27.92,0.00,32.86
0.953,10.00,27.98,0.00,33.33
0.973,10.00,27.87,0.00,33.46
0.994,10.00,27.87,0.00,33.82
1.012,10.00,27.70,0.00,33.84
1.051,10.00,27.76,0.00,34.31
1.072,10.00,27.82,0.00,34.78
1.092,10.00,27.65,0.00,34.81
1.110,10.00,27.65,0.00,35.16
1.130,10.00,27.54,0.00,35.29
1.169,10.00,27.76,0.00,36.08
1.190,10.00,27.70,0.00,36.32
1.209,10.00,27.76,0.00,36.79
1.248,10.00,27.70,0.00,37.03
1.267,10.00,27.54,0.00,37.06
1.288,10.00,27.59,0.00,37.51
1.327,10.00,27.59,0.00,37.86
1.347,10.00,27.38,0.00,37.78
1.366,10.00,27.26,0.00,37.89
1.385,10.00,27.49,0.00,38.69
1.425,10.00,27.43,0.00,38.92
1.444,10.00,27.43,0.00,39.27
1.463,10.00,27.21,0.00,39.18
1.483,10.00,27.26,0.00,39.63
1.522,10.00,27.26,0.00,39.97
1.542,10.00,27.15,0.00,40.10
1.562,10.00,27.21,0.00,40.56
1.581,10.00,27.26,0.00,41.01
1.602,10.00,27.15,0.00,41.13
1.641,10.00,27.21,0.00,41.59
1.660,10.00,27.26,0.00,42.04
1.679,10.00,27.04,0.00,41.95
1.699,10.00,27.04,0.00,42.29
1.738,10.00,27.04,0.00,42.63
1.759,10.00,27.21,0.00,43.31
1.778,10.00,26.98,0.00,43.19
1.798,10.00,26.82,0.00,43.20
1.836,10.00,26.77,0.00,43.43
1.856,10.00,26.98,0.00,44.21
1.875,10.00,26.88,0.00,44.33
1.895,10.00,26.88,0.00,44.66
1.915,10.00,26.88,0.00,45.00
1.954,10.00,26.88,0.00,45.34
1.974,10.00,26.88,0.00,45.68
1.994,10.00,26.60,0.00,45.46
2.013,10.00,26.71,0.00,46.01
2.052,10.00,26.77,0.00,46.46
2.072,10.00,26.60,0.00,46.46
2.092,10.00,26.77,0.00,47.13
2.112,10.00,26.49,0.00,46.90
2.151,10.00,26.37,0.00,46.99
2.170,10.00,26.37,0.00,47.32
2.189,10.00,26.32,0.00,47.55
2.230,10.00,26.54,0.00,48.32
2.250,10.00,26.26,0.00,48.08
2.269,10.00,26.09,0.00,48.07
2.308,10.00,26.37,0.00,48.95
2.328,10.00,26.49,0.00,49.52
2.347,10.00,26.26,0.00,49.39
2.386,10.00,26.15,0.00,49.49
2.406,10.00,26.09,0.00,49.70
2.426,10.00,26.15,0.00,50.14
2.445,10.00,26.09,0.00,50.34
2.485,10.00,26.21,0.00,50.90
2.504,10.00,26.09,0.00,50.99
2.542,10.00,25.92,0.00,50.97
2.563,10.00,25.87,0.00,51.18
2.583,10.00,25.81,0.00,51.38
2.602,10.00,25.76,0.00,51.60
2.640,10.00,25.87,0.00,52.13
2.660,10.00,25.87,0.00,52.45
2.680,10.00,25.81,0.00,52.65
2.700,10.00,25.87,0.00,53.08
2.720,10.00,26.04,0.00,53.74
2.759,10.00,25.76,0.00,53.50
2.778,10.00,25.59,0.00,53.47
2.797,10.00,25.92,0.00,54.45
2.818,10.00,25.81,0.00,54.55
2.838,10.00,25.64,0.00,54.52
2.876,10.00,25.64,0.00,54.83
2.896,10.00,25.64,0.00,55.14
2.916,10.00,25.59,0.00,55.36
2.936,10.00,25.70,0.00,55.89
2.975,10.00,25.59,0.00,55.98
2.995,10.00,25.53,0.00,56.17
3.013,10.00,25.53,0.00,56.48
3.034,10.00,25.47,0.00,56.67
