Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.029,10.00,7.67,0.00,0.00
0.049,10.00,7.67,0.00,0.00
0.088,10.00,7.67,0.00,0.00
0.108,10.00,7.60,0.00,0.00
0.128,10.00,7.60,0.00,0.00
0.147,10.00,7.60,0.00,0.00
0.186,10.00,7.53,0.00,0.00
0.206,10.00,7.60,0.00,0.00
0.226,10.00,7.53,0.00,0.00
0.265,10.00,7.60,0.00,0.00
0.284,10.00,7.60,0.00,0.00
0.304,10.00,7.60,0.00,0.00
0.343,10.00,7.53,0.00,0.00
0.363,10.00,7.46,0.00,0.00
0.383,10.00,7.46,0.00,0.00
0.402,10.00,5.40,0.00,0.00
0.441,10.00,5.40,0.00,0.00
0.461,10.00,5.40,0.00,0.00
0.482,10.00,5.40,0.00,0.00
0.500,10.00,5.40,0.00,0.00
0.540,10.00,5.47,0.00,0.00
0.559,10.00,5.47,0.00,0.00
0.579,10.00,5.47,0.00,0.00
0.598,10.00,5.47,0.00,0.00
0.638,10.00,5.47,0.00,0.00
0.657,10.00,5.47,0.00,0.00
0.677,10.00,5.47,0.00,0.00
0.716,10.00,5.47,0.00,0.00
0.736,10.00,5.53,0.00,0.00
0.755,10.00,5.53,0.00,0.00
0.775,10.00,5.61,0.00,0.00
0.814,10.00,5.61,0.00,0.00
0.834,10.00,5.61,0.00,0.00
0.854,10.00,5.61,0.00,0.00
0.873,10.00,5.68,0.00,0.00
0.912,10.00,5.68,0.00,0.00
0.932,10.00,5.68,0.00,0.00
0.952,10.00,5.74,0.00,0.00
0.971,10.00,5.74,0.00,0.00
1.011,10.00,5.74,0.00,0.00
1.030,10.00,5.82,0.00,0.00
1.050,10.00,5.82,0.00,0.00
1.069,10.00,5.88,0.00,0.00
1.109,10.00,5.88,0.00,0.00
1.128,10.00,5.95,0.00,0.00
1.148,10.00,5.95,0.00,0.00
1.187,10.00,6.03,0.00,0.00
1.207,10.00,6.09,0.00,0.00
1.226,10.00,6.16,0.00,0.00
1.246,10.00,6.16,0.00,0.00
1.285,10.00,6.29,0.00,0.00
1.305,10.00,6.29,0.00,0.00
1.325,10.00,6.37,0.00,0.00
1.344,10.00,6.37,0.00,0.00
1.383,10.00,6.43,0.00,0.00
1.403,10.00,6.43,0.00,0.00
1.423,10.00,6.50,0.00,0.00
1.442,10.00,6.50,0.00,0.00
1.462,10.00,6.50,0.00,0.00
1.501,10.00,6.64,0.00,0.00
1.521,10.00,6.64,0.00,0.00
1.540,10.00,6.71,0.00,0.00
1.560,10.00,6.71,0.00,0.00
1.580,10.00,6.71,0.00,0.00
1.619,10.00,6.78,0.00,0.00
1.638,10.00,6.78,0.00,0.00
1.658,10.00,6.78,0.00,0.00
1.678,10.00,6.84,0.00,0.00
1.717,10.00,6.84,0.00,0.00
1.737,10.00,6.92,0.00,0.00
1.756,10.00,6.92,0.00,0.00
1.776,10.00,6.98,0.00,0.00
1.815,10.00,6.98,0.00,0.00
1.835,10.00,6.98,0.00,0.00
1.854,10.00,6.98,0.00,0.00
1.874,10.00,7.05,0.00,0.00
1.913,10.00,7.12,0.00,0.00
1.933,10.00,7.12,0.00,0.00
1.953,10.00,7.19,0.00,0.00
1.972,10.00,7.12,0.00,0.00
1.992,10.00,7.12,0.00,0.00
2.032,10.00,7.19,0.00,0.00
2.051,10.00,7.33,0.00,0.00
2.091,10.00,7.33,0.00,0.00
2.110,10.00,7.33,0.00,0.00
2.149,10.00,7.33,0.00,0.00
2.168,10.00,7.39,0.00,0.00
2.188,10.00,7.39,0.00,0.00
2.227,10.00,7.39,0.00,0.00
2.247,10.00,7.46,0.00,0.00
2.266,10.00,7.46,0.00,0.00
2.286,10.00,7.46,0.00,0.00
2.325,10.00,7.46,0.00,0.00
2.345,10.00,7.53,0.00,0.00
2.365,10.00,7.53,0.00,0.00
2.384,10.00,7.53,0.00,0.00
2.424,10.00,7.53,0.00,0.00
2.443,10.00,7.53,0.00,0.00
2.463,10.00,7.60,0.00,0.00
2.502,10.00,7.67,0.00,0.00
2.522,10.00,7.67,0.00,0.00
2.541,10.00,7.67,0.00,0.00
2.581,10.00,7.67,0.00,0.00
2.600,10.00,7.60,0.00,0.00
2.620,10.00,7.67,0.00,0.00
2.659,10.00,7.67,0.00,0.00
2.679,10.00,7.53,0.00,0.00
2.698,10.00,7.53,0.00,0.00
2.718,10.00,7.73,0.00,0.00
2.757,10.00,7.88,0.00,0.00
2.777,10.00,7.73,0.00,0.00
2.796,10.00,7.67,0.00,0.00
2.816,10.00,7.60,0.00,0.00
2.855,10.00,7.67,0.00,0.00
2.875,10.00,7.67,0.00,0.00
2.896,10.00,7.67,0.00,0.00
2.934,10.00,7.67,0.00,0.00
2.954,10.00,7.33,0.00,0.00
2.973,10.00,6.98,0.00,0.00
3.012,10.00,7.19,0.00,0.00
3.032,10.00,8.27,0.00,0.00
3.052,10.00,9.02,0.00,0.00
3.072,10.00,7.88,0.00,0.00
3.111,10.00,6.78,0.00,0.00
3.131,10.00,6.84,0.00,0.00
3.150,10.00,6.78,0.00,0.00
3.189,10.00,7.19,0.00,0.00
3.209,10.00,8.68,0.00,0.00
3.228,10.00,9.22,0.00,0.00
