Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.026,10.00,9.89,0.00,0.00
0.046,10.00,9.96,0.00,0.00
0.065,10.00,9.96,0.00,0.00
0.085,10.00,9.96,0.00,0.00
0.105,10.00,9.96,0.00,0.00
0.144,10.00,9.96,0.00,0.00
0.163,10.00,10.03,0.00,0.00
0.184,10.00,9.96,0.00,0.00
0.203,10.00,9.96,0.00,0.00
0.242,10.00,9.96,0.00,0.00
0.262,10.00,9.96,0.00,0.00
0.281,10.00,9.96,0.00,0.00
0.301,10.00,9.89,0.00,0.00
0.340,10.00,9.83,0.00,0.00
0.360,10.00,9.89,0.00,0.00
0.379,10.00,9.89,0.00,0.00
0.399,10.00,9.89,0.00,0.00
0.419,10.00,9.96,0.00,0.00
0.458,10.00,6.43,5.25,0.00
0.477,10.00,6.37,5.63,0.00
0.497,10.00,6.37,5.92,0.00
0.517,10.00,6.29,6.32,0.00
0.536,10.00,6.29,6.61,0.00
0.576,10.00,6.37,6.80,0.00
0.595,10.00,6.37,7.09,0.00
0.615,10.00,6.29,7.49,0.00
0.634,10.00,6.29,7.79,0.00
0.674,10.00,6.23,8.17,0.00
0.693,10.00,6.23,8.48,0.00
0.713,10.00,6.29,8.69,0.00
0.733,10.00,6.23,9.07,0.00
0.772,10.00,6.16,9.48,0.00
0.791,10.00,6.16,9.79,0.00
0.811,10.00,6.16,10.10,0.00
0.850,10.00,6.16,10.40,0.00
0.870,10.00,6.16,10.71,0.00
0.890,10.00,6.16,11.02,0.00
0.909,10.00,6.16,11.32,0.00
0.948,10.00,6.09,11.74,0.00
0.968,10.00,6.09,12.05,0.00
0.988,10.00,6.09,12.36,0.00
1.007,10.00,6.09,12.68,0.00
1.047,10.00,6.09,12.99,0.00
1.066,10.00,6.09,13.30,0.00
1.086,10.00,6.03,13.71,0.00
1.105,10.00,5.95,14.13,0.00
1.145,10.00,6.03,14.35,0.00
1.163,10.00,6.03,14.66,0.00
1.184,10.00,5.95,15.09,0.00
1.204,10.00,5.95,15.41,0.00
1.243,10.00,5.95,15.74,0.00
1.262,10.00,5.95,16.06,0.00
1.282,10.00,5.88,16.49,0.00
1.302,10.00,5.95,16.71,0.00
1.341,10.00,5.95,17.04,0.00
1.361,10.00,5.88,17.47,0.00
1.380,10.00,5.88,17.80,0.00
1.400,10.00,5.82,18.22,0.00
1.439,10.00,5.88,18.46,0.00
1.458,10.00,5.82,18.88,0.00
1.478,10.00,5.82,19.22,0.00
1.498,10.00,5.82,19.55,0.00
1.518,10.00,5.74,20.00,0.00
1.557,10.00,5.74,20.34,0.00
1.576,10.00,5.74,20.68,0.00
1.596,10.00,5.68,21.11,0.00
1.616,10.00,5.68,21.45,0.00
1.655,10.00,5.68,21.80,0.00
1.675,10.00,5.68,22.14,0.00
1.694,10.00,5.68,22.49,0.00
1.714,10.00,5.68,22.83,0.00
1.753,10.00,5.68,23.18,0.00
1.772,10.00,5.68,23.52,0.00
1.791,10.00,5.68,23.87,0.00
1.831,10.00,5.68,24.21,0.00
1.851,10.00,5.61,24.67,0.00
1.871,10.00,5.61,25.02,0.00
1.910,10.00,5.61,25.37,0.00
1.930,10.00,5.68,25.61,0.00
1.949,10.00,5.61,26.07,0.00
1.969,10.00,5.61,26.42,0.00
1.988,10.00,5.68,26.66,0.00
2.028,10.00,5.68,27.01,0.00
2.047,10.00,5.61,27.46,0.00
2.067,10.00,5.61,27.81,0.00
2.087,10.00,5.61,28.16,0.00
