Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.023,20.00,6.09,48.80,0.00
0.042,20.00,6.09,49.91,0.00
0.062,20.00,6.09,51.02,0.00
0.082,20.00,6.09,52.13,0.00
0.121,20.00,6.09,53.24,0.00
0.140,20.00,6.09,54.36,0.00
0.160,20.00,6.09,55.47,0.00
0.180,20.00,6.16,56.47,0.00
0.219,20.00,6.16,57.58,0.00
0.239,20.00,6.16,58.68,0.00
0.258,20.00,6.16,59.79,0.00
0.278,20.00,6.16,60.90,0.00
0.297,20.00,6.23,61.90,0.00
0.337,20.00,6.29,62.91,0.00
0.356,20.00,6.23,64.09,0.00
0.376,20.00,6.29,65.10,0.00
0.395,20.00,6.29,66.20,0.00
0.435,20.00,9.83,62.09,0.00
0.454,20.00,9.83,62.91,0.00
0.474,20.00,9.89,63.63,0.00
0.513,20.00,9.89,64.44,0.00
0.533,20.00,9.89,65.25,0.00
0.552,20.00,9.96,65.95,0.00
0.572,20.00,9.89,66.86,0.00
0.592,20.00,9.96,67.56,0.00
0.631,20.00,9.96,68.37,0.00
0.651,20.00,9.96,69.17,0.00
0.669,20.00,10.03,69.87,0.00
0.690,20.00,10.09,70.58,0.00
0.710,20.00,10.03,71.46,0.00
0.749,20.00,10.16,72.06,0.00
0.768,20.00,10.16,72.85,0.00
0.788,20.00,10.29,73.44,0.00
0.827,20.00,10.22,74.32,0.00
0.847,20.00,10.29,75.00,0.00
0.867,20.00,10.36,75.67,0.00
0.886,20.00,10.36,76.44,0.00
0.925,20.00,10.49,77.02,0.00
0.945,20.00,10.42,77.89,0.00
0.965,20.00,10.56,78.44,0.00
0.984,20.00,10.56,79.20,0.00
1.004,20.00,10.56,79.95,0.00
1.043,20.00,10.69,80.52,0.00
1.063,20.00,10.75,81.17,0.00
1.082,20.00,10.89,81.71,0.00
1.102,20.00,10.82,82.54,0.00
1.141,20.00,10.89,83.17,0.00
1.161,20.00,10.95,83.81,0.00
1.180,20.00,10.95,84.53,0.00
1.200,20.00,11.02,85.15,0.00
1.239,20.00,11.15,85.68,0.00
1.258,20.00,11.28,86.20,0.00
1.279,20.00,11.35,86.79,0.00
1.298,20.00,11.35,87.48,0.00
1.318,20.00,11.55,87.88,0.00
1.357,20.00,11.48,88.66,0.00
1.377,20.00,11.48,89.34,0.00
1.395,20.00,11.62,89.82,0.00
1.415,20.00,11.68,90.40,0.00
1.454,20.00,11.75,90.96,0.00
1.474,20.00,11.75,91.62,0.00
1.493,20.00,11.80,92.20,0.00
1.513,20.00,11.87,92.75,0.00
1.534,20.00,11.87,93.40,0.00
1.572,20.00,11.94,93.95,0.00
1.592,20.00,12.00,94.51,0.00
1.612,20.00,12.00,95.14,0.00
1.632,20.00,12.07,95.68,0.00
1.651,20.00,12.20,96.13,0.00
1.691,20.00,12.20,96.75,0.00
1.710,20.00,12.20,97.37,0.00
1.729,20.00,12.27,97.89,0.00
1.750,20.00,12.33,98.43,0.00
1.788,20.00,12.40,98.94,0.00
1.807,20.00,12.40,99.55,0.00
1.827,20.00,12.40,100.00,0.00
1.848,20.00,12.47,100.00,0.00
1.886,20.00,12.52,100.00,0.00
1.906,20.00,12.59,100.00,0.00
1.925,20.00,12.66,100.00,0.00
1.945,20.00,12.72,100.00,0.00
1.965,20.00,12.72,100.00,0.00
