Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.028,10.00,4.07,0.00,0.00
0.048,10.00,4.07,0.00,0.00
0.067,10.00,4.01,0.00,0.00
0.087,10.00,4.01,0.00,0.00
0.126,10.00,4.01,0.00,0.00
0.147,10.00,4.01,0.00,0.00
0.166,10.00,3.93,0.00,0.00
0.185,10.00,3.93,0.00,0.00
0.224,10.00,3.93,0.00,0.00
0.244,10.00,3.93,0.00,0.00
0.265,10.00,3.93,0.00,0.00
0.283,10.00,3.93,0.00,0.00
0.323,10.00,4.01,0.00,0.00
0.342,10.00,4.01,0.00,0.00
0.362,10.00,4.01,0.00,0.00
0.382,10.00,4.01,0.00,0.00
0.421,10.00,4.07,0.00,0.00
0.441,10.00,4.01,0.00,0.00
0.460,10.00,5.05,0.00,0.00
0.499,10.00,5.05,0.00,0.00
0.519,10.00,4.98,0.00,0.00
0.539,10.00,4.98,0.00,0.00
0.578,10.00,4.98,0.00,0.00
0.597,10.00,4.98,0.00,0.00
0.617,10.00,5.05,0.00,0.00
0.637,10.00,5.05,0.00,0.00
0.656,10.00,4.98,0.00,0.00
0.695,10.00,4.98,0.00,0.00
0.715,10.00,4.98,0.00,0.00
0.735,10.00,4.98,0.00,0.00
0.754,10.00,5.05,0.00,0.00
0.774,10.00,5.05,0.00,0.00
0.813,10.00,4.98,0.00,0.00
0.833,10.00,4.98,0.00,0.00
0.853,10.00,5.05,0.00,0.00
0.872,10.00,4.98,0.46,0.00
0.892,10.00,4.98,0.86,0.00
0.931,10.00,5.05,1.15,0.00
0.951,10.00,4.98,1.66,0.00
0.970,10.00,4.98,2.06,0.00
1.010,10.00,4.98,2.46,0.00
1.029,10.00,4.98,2.86,0.00
1.049,10.00,4.98,3.26,0.00
1.069,10.00,5.05,3.56,0.00
1.108,10.00,5.05,3.95,0.00
1.127,10.00,5.05,4.35,0.00
1.147,10.00,4.98,4.85,0.00
1.167,10.00,4.98,5.25,0.00
1.206,10.00,4.98,5.65,0.00
1.226,10.00,4.98,6.06,0.00
1.265,10.00,4.98,6.46,0.00
1.284,10.00,5.05,6.75,0.00
1.304,10.00,4.98,7.25,0.00
1.343,10.00,4.98,7.66,0.00
1.363,10.00,5.05,7.95,0.00
1.383,10.00,4.98,8.45,0.00
1.402,10.00,4.98,8.85,0.00
1.442,10.00,4.98,9.26,0.00
1.461,10.00,4.98,9.66,0.00
1.481,10.00,4.98,10.06,0.00
1.520,10.00,4.98,10.46,0.00
1.540,10.00,4.98,10.86,0.00
1.559,10.00,4.98,11.26,0.00
1.579,10.00,5.05,11.55,0.00
1.599,10.00,5.05,11.95,0.00
1.638,10.00,5.05,12.35,0.00
1.657,10.00,5.05,12.74,0.00
1.677,10.00,5.05,13.14,0.00
1.697,10.00,5.05,13.53,0.00
1.736,10.00,4.98,14.04,0.00
1.756,10.00,4.98,14.44,0.00
1.775,10.00,4.98,14.84,0.00
1.795,10.00,4.98,15.24,0.00
1.815,10.00,4.98,15.64,0.00
1.854,10.00,4.98,16.04,0.00
1.873,10.00,4.98,16.45,0.00
1.893,10.00,4.98,16.85,0.00
1.913,10.00,4.98,17.25,0.00
1.952,10.00,5.05,17.54,0.00
1.972,10.00,5.05,17.94,0.00
1.991,10.00,4.98,18.44,0.00
2.011,10.00,5.05,18.73,0.00
2.050,10.00,5.05,19.13,0.00
2.070,10.00,5.05,19.52,0.00
2.089,10.00,5.05,19.92,0.00
2.109,10.00,5.05,20.32,0.00
2.148,10.00,5.05,20.71,0.00
2.168,10.00,5.05,21.11,0.00
2.188,10.00,5.05,21.50,0.00
2.207,10.00,5.05,21.90,0.00
2.227,10.00,5.13,22.18,0.00
2.266,10.00,5.05,22.68,0.00
2.286,10.00,5.19,22.88,0.00
2.306,10.00,5.13,23.35,0.00
2.325,10.00,5.19,23.65,0.00
2.364,10.00,5.19,24.04,0.00
2.384,10.00,5.26,24.31,0.00
2.403,10.00,5.26,24.69,0.00
2.423,10.00,5.26,25.07,0.00
2.443,10.00,5.26,25.45,0.00
2.482,10.00,5.26,25.83,0.00
2.502,10.00,5.32,26.12,0.00
2.521,10.00,5.40,26.38,0.00
2.541,10.00,5.47,26.64,0.00
2.580,10.00,5.47,27.00,0.00
2.600,10.00,5.47,27.36,0.00
2.619,10.00,5.53,27.63,0.00
2.639,10.00,5.61,27.88,0.00
2.660,10.00,5.61,28.23,0.00
2.698,10.00,5.61,28.59,0.00
2.718,10.00,5.61,28.94,0.00
2.737,10.00,5.61,29.29,0.00
2.757,10.00,5.68,29.53,0.00
2.796,10.00,5.68,29.88,0.00
2.816,10.00,5.68,30.22,0.00
2.835,10.00,5.74,30.48,0.00
2.855,10.00,5.82,30.71,0.00
2.894,10.00,5.82,31.04,0.00
2.914,10.00,5.88,31.29,0.00
2.934,10.00,5.88,31.61,0.00
2.953,10.00,5.95,31.84,0.00
2.993,10.00,5.95,32.16,0.00
3.012,10.00,6.03,32.37,0.00
3.032,10.00,6.09,32.60,0.00
3.071,10.00,6.09,32.91,0.00
3.091,10.00,6.09,33.23,0.00
3.111,10.00,6.16,33.43,0.00
3.150,10.00,6.23,33.63,0.00
3.169,10.00,6.29,33.84,0.00
