Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.037,15.00,13.95,2.82,0.00
0.057,15.00,14.14,2.62,0.00
0.076,15.00,14.02,2.88,0.00
0.117,15.00,14.02,2.95,0.00
0.135,15.00,14.02,3.03,0.00
0.174,15.00,13.95,3.21,0.00
0.195,15.00,13.88,3.40,0.00
0.215,15.00,13.88,3.49,0.00
0.253,15.00,13.88,3.58,0.00
0.272,15.00,13.95,3.56,0.00
0.292,15.00,13.88,3.75,0.00
0.312,15.00,13.82,3.92,0.00
0.351,15.00,13.82,4.02,0.00
0.370,15.00,13.88,4.03,0.00
0.390,15.00,13.70,4.39,0.00
0.411,15.00,13.70,4.49,0.00
0.450,15.00,8.81,11.78,0.00
0.469,15.00,8.75,12.36,0.00
0.508,15.00,8.75,12.86,0.00
0.527,15.00,8.75,13.36,0.00
0.547,15.00,8.81,13.77,0.00
0.586,15.00,8.81,14.27,0.00
0.606,15.00,8.68,14.96,0.00
0.625,15.00,8.68,15.46,0.00
0.645,15.00,8.55,16.16,0.00
0.684,15.00,8.61,16.59,0.00
0.704,15.00,8.75,16.89,0.00
0.723,15.00,8.75,17.39,0.00
0.743,15.00,8.61,18.10,0.00
0.782,15.00,8.55,18.70,0.00
0.802,15.00,8.75,18.91,0.00
0.821,15.00,8.68,19.52,0.00
0.841,15.00,8.68,20.02,0.00
0.861,15.00,8.61,20.63,0.00
0.901,15.00,8.55,21.23,0.00
0.921,15.00,8.55,21.75,0.00
0.959,15.00,8.55,22.26,0.00
0.979,15.00,8.48,22.88,0.00
0.998,15.00,8.48,23.41,0.00
1.018,15.00,8.42,24.02,0.00
1.057,15.00,8.48,24.45,0.00
1.077,15.00,8.48,24.97,0.00
1.096,15.00,8.48,25.50,0.00
1.135,15.00,8.35,26.21,0.00
1.155,15.00,8.35,26.74,0.00
1.174,15.00,8.42,27.17,0.00
1.194,15.00,8.42,27.69,0.00
1.214,15.00,8.35,28.33,0.00
1.253,15.00,8.35,28.86,0.00
1.272,15.00,8.35,29.39,0.00
1.292,15.00,8.27,30.03,0.00
1.312,15.00,8.35,30.46,0.00
1.331,15.00,8.27,31.10,0.00
1.370,15.00,8.27,31.64,0.00
1.390,15.00,8.21,32.26,0.00
1.410,15.00,8.21,32.80,0.00
1.429,15.00,8.21,33.35,0.00
1.449,15.00,8.27,33.80,0.00
1.488,15.00,8.27,34.34,0.00
1.508,15.00,8.21,34.97,0.00
1.527,15.00,8.21,35.51,0.00
1.547,15.00,8.21,36.05,0.00
1.586,15.00,8.21,36.59,0.00
1.606,15.00,8.21,37.13,0.00
1.625,15.00,8.21,37.68,0.00
1.645,15.00,8.21,38.22,0.00
1.684,15.00,8.27,38.67,0.00
1.704,15.00,8.27,39.21,0.00
1.723,15.00,8.27,39.75,0.00
1.743,15.00,8.27,40.29,0.00
1.763,15.00,8.21,40.91,0.00
1.802,15.00,8.21,41.46,0.00
1.822,15.00,8.27,41.91,0.00
1.841,15.00,8.35,42.34,0.00
1.861,15.00,8.35,42.87,0.00
1.900,15.00,8.35,43.40,0.00
1.920,15.00,8.27,44.04,0.00
1.939,15.00,8.27,44.58,0.00
1.959,15.00,8.27,45.12,0.00
1.978,15.00,8.35,45.55,0.00
2.018,15.00,8.42,45.97,0.00
2.037,15.00,8.48,46.41,0.00
2.057,15.00,8.55,46.83,0.00
2.077,15.00,8.55,47.34,0.00
2.117,15.00,8.55,47.86,0.00
2.136,15.00,8.55,48.37,0.00
2.155,15.00,8.68,48.70,0.00
2.195,15.00,8.68,49.20,0.00
2.214,15.00,8.75,49.60,0.00
2.233,15.00,8.75,50.10,0.00
2.253,15.00,8.68,50.70,0.00
2.292,15.00,8.75,51.10,0.00
2.312,15.00,8.75,51.60,0.00
2.331,15.00,8.89,51.91,0.00
2.351,15.00,8.89,52.40,0.00
2.390,15.00,8.89,52.89,0.00
2.410,15.00,8.96,53.27,0.00
2.430,15.00,9.09,53.56,0.00
2.450,15.00,9.22,53.84,0.00
2.488,15.00,9.29,54.19,0.00
2.508,15.00,9.35,54.56,0.00
2.528,15.00,9.55,54.72,0.00
2.547,15.00,9.76,54.85,0.00
2.586,15.00,9.76,55.27,0.00
2.606,15.00,9.76,55.69,0.00
2.626,15.00,9.89,55.92,0.00
2.645,15.00,9.96,56.22,0.00
2.685,15.00,10.03,56.52,0.00
2.704,15.00,10.16,56.73,0.00
2.724,15.00,10.22,57.03,0.00
2.743,15.00,10.29,57.30,0.00
2.783,15.00,10.36,57.58,0.00
2.802,15.00,10.42,57.86,0.00
2.822,15.00,10.49,58.12,0.00
2.841,15.00,10.49,58.48,0.00
2.881,15.00,10.56,58.74,0.00
2.900,15.00,10.49,59.20,0.00
2.920,15.00,10.56,59.45,0.00
2.941,15.00,10.62,59.72,0.00
2.979,15.00,10.69,59.97,0.00
2.999,15.00,10.69,60.31,0.00
3.018,15.00,10.75,60.57,0.00
3.038,15.00,10.89,60.70,0.00
3.077,15.00,10.95,60.94,0.00
3.097,15.00,11.02,61.16,0.00
3.117,15.00,11.15,61.29,0.00
3.137,15.00,11.22,61.50,0.00
3.175,15.00,11.22,61.80,0.00
3.194,15.00,11.35,61.91,0.00
3.214,15.00,11.42,62.10,0.00
3.234,15.00,11.48,62.30,0.00
3.273,15.00,11.55,62.48,0.00
3.292,15.00,11.55,62.75,0.00
3.312,15.00,11.62,62.93,0.00
3.333,15.00,11.62,63.20,0.00
3.371,15.00,11.68,63.38,0.00
3.390,15.00,11.75,63.55,0.00
3.410,15.00,11.94,63.51,0.00
3.449,15.00,12.00,63.67,0.00
3.470,15.00,12.07,63.81,0.00
3.508,15.00,12.27,63.75,0.00
3.528,15.00,12.47,63.68,0.00
3.548,15.00,12.52,63.80,0.00
3.586,15.00,12.52,64.00,0.00
3.606,15.00,12.59,64.09,0.00
3.626,15.00,12.79,64.00,0.00
3.646,15.00,12.79,64.17,0.00
3.666,15.00,12.99,64.06,0.00
3.705,15.00,12.99,64.22,0.00
3.725,15.00,13.04,64.30,0.00
3.743,15.00,13.31,64.06,0.00
3.783,15.00,13.18,64.39,0.00
3.802,15.00,13.18,64.53,0.00
3.822,15.00,13.11,64.78,0.00
3.841,15.00,13.11,64.93,0.00
3.882,15.00,13.24,64.89,0.00
3.900,15.00,13.31,64.93,0.00
3.920,15.00,13.43,64.88,0.00
3.959,15.00,13.43,65.01,0.00
3.979,15.00,13.50,65.03,0.00
3.998,15.00,13.56,65.07,0.00
4.018,15.00,13.70,64.98,0.00
4.057,15.00,13.82,64.90,0.00
4.077,15.00,13.76,65.09,0.00
4.096,15.00,13.82,65.09,0.00
4.117,15.00,13.95,65.00,0.00
4.155,15.00,13.95,65.08,0.00
4.175,15.00,13.95,65.17,0.00
4.194,15.00,13.95,65.25,0.00
4.214,15.00,14.08,65.15,0.00
4.253,15.00,14.08,65.23,0.00
4.273,15.00,14.14,65.20,0.00
4.292,15.00,14.08,65.37,0.00
4.312,15.00,14.27,65.16,0.00
4.351,15.00,14.14,65.40,0.00
