Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.033,15.00,15.29,0.00,0.00
0.053,15.00,15.29,0.00,0.00
0.072,15.00,15.36,0.00,0.00
0.093,15.00,15.23,0.00,0.00
0.112,15.00,15.16,0.00,0.00
0.151,15.00,15.23,0.00,0.00
0.170,15.00,15.16,0.00,0.00
0.190,15.00,15.23,0.00,0.00
0.211,15.00,15.23,0.00,0.00
0.249,15.00,15.04,0.00,0.00
0.268,15.00,14.97,0.00,0.00
0.288,15.00,15.10,0.00,0.00
0.308,15.00,14.97,0.00,0.00
0.347,15.00,14.97,0.00,0.00
0.367,15.00,15.04,0.00,0.00
0.387,15.00,14.85,0.00,0.00
0.406,15.00,14.78,0.00,0.00
0.445,15.00,21.25,0.00,6.25
0.465,15.00,21.25,0.00,6.25
0.484,15.00,21.25,0.00,6.25
0.504,15.00,21.43,0.00,6.43
0.543,15.00,21.36,0.00,6.36
0.563,15.00,21.36,0.00,6.36
0.582,15.00,21.54,0.00,6.54
0.602,15.00,21.54,0.00,6.54
0.622,15.00,21.48,0.00,6.48
0.661,15.00,21.54,0.00,6.54
0.680,15.00,21.54,0.00,6.54
0.700,15.00,21.77,0.00,6.77
0.721,15.00,21.61,0.00,6.61
0.759,15.00,21.54,0.00,6.54
0.779,15.00,21.72,0.00,6.72
0.798,15.00,21.61,0.00,6.61
0.818,15.00,21.72,0.00,6.72
0.857,15.00,21.72,0.00,6.72
0.877,15.00,21.77,0.00,6.77
0.896,15.00,21.84,0.00,6.84
0.917,15.00,21.72,0.00,6.72
0.955,15.00,21.84,0.00,6.84
0.975,15.00,21.77,0.00,6.77
0.994,15.00,21.72,0.00,6.72
1.014,15.00,21.72,0.00,6.72
1.054,15.00,21.77,0.00,6.77
1.073,15.00,21.77,0.00,6.77
1.093,15.00,21.72,0.00,6.72
1.113,15.00,21.72,0.00,6.72
1.151,15.00,21.72,0.00,6.72
1.172,15.00,21.72,0.00,6.72
1.191,15.00,21.72,0.00,6.72
1.230,15.00,21.66,0.00,6.66
1.251,15.00,21.72,0.00,6.72
1.270,15.00,21.72,0.00,6.72
1.308,15.00,21.66,0.00,6.66
1.329,15.00,21.66,0.00,6.66
1.348,15.00,21.66,0.00,6.66
1.367,15.00,21.66,0.00,6.66
1.406,15.00,21.66,0.00,6.66
1.426,15.00,21.61,0.00,6.61
1.446,15.00,21.66,0.00,6.66
1.466,15.00,21.61,0.00,6.61
1.485,15.00,21.48,0.00,6.48
1.524,15.00,21.43,0.00,6.43
1.544,15.00,21.48,0.00,6.48
1.563,15.00,21.54,0.00,6.54
1.583,15.00,21.54,0.00,6.54
1.622,15.00,21.48,0.00,6.48
1.642,15.00,21.43,0.00,6.43
1.662,15.00,21.43,0.00,6.43
1.682,15.00,21.36,0.00,6.36
1.720,15.00,21.36,0.00,6.36
1.740,15.00,21.43,0.00,6.43
1.761,15.00,21.30,0.00,6.30
1.799,15.00,21.30,0.00,6.30
1.819,15.00,21.25,0.00,6.25
1.838,15.00,21.25,0.00,6.25
1.858,15.00,21.30,0.00,6.30
1.897,15.00,21.18,0.00,6.18
1.918,15.00,21.13,0.00,6.13
1.936,15.00,21.18,0.00,6.18
1.975,15.00,21.18,0.00,6.18
1.996,15.00,21.13,0.00,6.13
2.016,15.00,21.18,0.00,6.18
2.055,15.00,21.18,0.00,6.18
2.074,15.00,21.07,0.00,6.07
2.093,15.00,21.13,0.00,6.13
2.132,15.00,21.07,0.00,6.07
2.152,15.00,21.07,0.00,6.07
2.173,15.00,21.18,0.00,6.18
2.192,15.00,21.13,0.00,6.13
2.231,15.00,20.95,0.00,5.95
2.250,15.00,21.07,0.00,6.07
2.271,15.00,21.13,0.00,6.13
2.309,15.00,20.89,0.00,5.89
2.329,15.00,20.95,0.00,5.95
2.349,15.00,21.00,0.00,6.00
2.368,15.00,21.07,0.00,6.07
2.389,15.00,20.95,0.00,5.95
2.427,15.00,20.89,0.00,5.89
2.446,15.00,21.07,0.00,6.07
2.466,15.00,21.13,0.00,6.13
2.486,15.00,21.00,0.00,6.00
2.526,15.00,21.00,0.00,6.00
2.544,15.00,21.00,0.00,6.00
2.564,15.00,21.00,0.00,6.00
2.603,15.00,21.00,0.00,6.00
2.624,15.00,21.00,0.00,6.00
2.643,15.00,21.00,0.00,6.00
2.662,15.00,21.07,0.00,6.07
2.705,15.00,21.07,0.00,6.07
2.742,15.00,20.95,0.00,5.95
2.761,15.00,21.18,0.00,6.18
2.801,15.00,21.00,0.00,6.00
2.819,15.00,21.00,0.00,6.00
2.839,15.00,21.00,0.00,6.00
2.878,15.00,21.00,0.00,6.00
2.898,15.00,21.07,0.00,6.07
2.918,15.00,21.00,0.00,6.00
2.938,15.00,21.00,0.00,6.00
2.976,15.00,20.95,0.00,5.95
2.996,15.00,21.07,0.00,6.07
3.015,15.00,21.00,0.00,6.00
3.035,15.00,21.18,0.00,6.18
3.074,15.00,21.00,0.00,6.00
3.094,15.00,21.18,0.00,6.18
3.113,15.00,21.07,0.00,6.07
3.133,15.00,20.95,0.00,5.95
3.153,15.00,21.00,0.00,6.00
3.193,15.00,21.18,0.00,6.18
3.211,15.00,21.07,0.00,6.07
3.252,15.00,21.13,0.00,6.13
3.270,15.00,21.18,0.00,6.18
3.290,15.00,21.07,0.00,6.07
3.330,15.00,21.13,0.00,6.13
3.349,15.00,21.25,0.00,6.25
3.389,15.00,21.30,0.00,6.30
3.409,15.00,21.18,0.00,6.18
3.427,15.00,21.25,0.00,6.25
3.466,15.00,21.30,0.00,6.30
3.487,15.00,21.30,0.00,6.30
3.507,15.00,21.25,0.00,6.25
3.525,15.00,21.25,0.00,6.25
3.564,15.00,21.36,0.00,6.36
3.584,15.00,21.36,0.00,6.36
3.605,15.00,21.36,0.00,6.36
3.624,15.00,21.30,0.00,6.30
3.662,15.00,21.43,0.00,6.43
3.682,15.00,21.48,0.00,6.48
3.703,15.00,21.36,0.00,6.36
3.721,15.00,21.48,0.00,6.48
3.742,15.00,21.54,0.00,6.54
3.780,15.00,21.43,0.00,6.43
3.800,15.00,21.61,0.00,6.61
3.819,15.00,21.36,0.00,6.36
3.839,15.00,21.43,0.00,6.43
3.859,15.00,21.54,0.00,6.54
3.898,15.00,21.61,0.00,6.61
3.917,15.00,21.61,0.00,6.61
3.937,15.00,21.61,0.00,6.61
3.957,15.00,21.54,0.00,6.54
3.997,15.00,21.54,0.00,6.54
4.015,15.00,21.72,0.00,6.72
4.035,15.00,21.66,0.00,6.66
4.074,15.00,21.61,0.00,6.61
4.095,15.00,21.77,0.00,6.77
4.113,15.00,21.72,0.00,6.72
4.153,15.00,21.61,0.00,6.61
4.172,15.00,21.72,0.00,6.72
4.193,15.00,21.84,0.00,6.84
4.211,15.00,21.72,0.00,6.72
4.251,15.00,21.61,0.00,6.61
4.270,15.00,21.66,0.00,6.66
4.290,15.00,21.61,0.00,6.61
4.311,15.00,21.61,0.00,6.61
4.349,15.00,21.72,0.00,6.72
4.369,15.00,21.72,0.00,6.72
4.388,15.00,21.72,0.00,6.72
4.408,15.00,21.72,0.00,6.72
