Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.025,20.00,17.55,11.98,0.00
0.045,20.00,17.55,12.18,0.00
0.064,20.00,17.55,12.38,0.00
0.084,20.00,17.48,12.67,0.00
0.104,20.00,17.48,12.87,0.00
0.144,20.00,17.55,12.98,0.00
0.163,20.00,17.42,13.37,0.00
0.182,20.00,17.42,13.57,0.00
0.202,20.00,17.48,13.68,0.00
0.241,20.00,17.42,13.98,0.00
0.261,20.00,17.42,14.19,0.00
0.280,20.00,17.48,14.30,0.00
0.300,20.00,17.36,14.68,0.00
0.339,20.00,17.29,14.98,0.00
0.359,20.00,17.24,15.28,0.00
0.379,20.00,17.29,15.42,0.00
0.398,20.00,16.49,16.83,0.00
0.419,20.00,16.42,17.21,0.00
0.457,20.00,16.42,17.49,0.00
0.477,20.00,16.42,17.78,0.00
0.497,20.00,16.42,18.07,0.00
0.516,20.00,16.42,18.35,0.00
0.556,20.00,16.42,18.64,0.00
0.576,20.00,16.36,19.01,0.00
0.594,20.00,16.36,19.30,0.00
0.635,20.00,16.42,19.51,0.00
0.654,20.00,16.30,19.97,0.00
0.674,20.00,16.30,20.27,0.00
0.713,20.00,16.30,20.56,0.00
0.733,20.00,16.24,20.94,0.00
0.752,20.00,16.30,21.16,0.00
0.772,20.00,16.30,21.46,0.00
0.792,20.00,16.30,21.75,0.00
0.831,20.00,16.30,22.05,0.00
0.850,20.00,16.30,22.34,0.00
0.870,20.00,16.24,22.72,0.00
0.909,20.00,16.30,22.94,0.00
0.929,20.00,16.24,23.32,0.00
0.949,20.00,16.24,23.62,0.00
0.968,20.00,16.17,24.02,0.00
1.007,20.00,16.17,24.32,0.00
1.027,20.00,16.17,24.63,0.00
1.047,20.00,16.24,24.84,0.00
1.066,20.00,16.11,25.34,0.00
1.106,20.00,16.17,25.55,0.00
1.125,20.00,16.24,25.76,0.00
1.145,20.00,16.11,26.25,0.00
1.184,20.00,16.05,26.65,0.00
1.204,20.00,16.05,26.96,0.00
1.223,20.00,16.05,27.28,0.00
1.243,20.00,16.05,27.59,0.00
1.263,20.00,16.05,27.91,0.00
1.302,20.00,16.05,28.22,0.00
1.321,20.00,15.98,28.64,0.00
1.341,20.00,15.92,29.06,0.00
1.361,20.00,16.05,29.19,0.00
1.400,20.00,15.98,29.60,0.00
1.420,20.00,15.98,29.92,0.00
1.439,20.00,15.98,30.24,0.00
1.459,20.00,15.98,30.57,0.00
1.498,20.00,15.98,30.89,0.00
1.518,20.00,15.98,31.21,0.00
1.537,20.00,15.98,31.53,0.00
1.557,20.00,15.92,31.95,0.00
1.596,20.00,15.86,32.36,0.00
1.616,20.00,15.98,32.51,0.00
1.635,20.00,16.05,32.73,0.00
1.655,20.00,15.92,33.24,0.00
1.694,20.00,15.98,33.47,0.00
1.714,20.00,16.05,33.69,0.00
1.734,20.00,15.98,34.11,0.00
1.753,20.00,15.98,34.43,0.00
1.792,20.00,15.98,34.75,0.00
1.812,20.00,15.98,35.07,0.00
1.832,20.00,15.98,35.39,0.00
1.851,20.00,15.92,35.81,0.00
1.871,20.00,15.98,36.04,0.00
1.910,20.00,15.98,36.36,0.00
1.930,20.00,16.05,36.58,0.00
1.950,20.00,16.05,36.90,0.00
1.970,20.00,16.05,37.21,0.00
2.008,20.00,16.05,37.53,0.00
2.028,20.00,15.98,37.94,0.00
2.048,20.00,15.98,38.26,0.00
2.067,20.00,16.05,38.49,0.00
2.106,20.00,16.05,38.80,0.00
2.126,20.00,16.17,38.94,0.00
2.146,20.00,16.11,39.34,0.00
2.166,20.00,16.11,39.65,0.00
2.185,20.00,16.11,39.96,0.00
2.224,20.00,16.11,40.27,0.00
2.244,20.00,16.24,40.39,0.00
2.264,20.00,16.11,40.89,0.00
2.283,20.00,16.17,41.10,0.00
2.323,20.00,16.17,41.40,0.00
2.342,20.00,16.24,41.61,0.00
2.362,20.00,16.24,41.91,0.00
2.381,20.00,16.36,42.03,0.00
2.420,20.00,16.30,42.42,0.00
2.440,20.00,16.24,42.80,0.00
2.460,20.00,16.30,43.02,0.00
2.479,20.00,16.30,43.31,0.00
2.519,20.00,16.30,43.61,0.00
2.539,20.00,16.42,43.73,0.00
2.559,20.00,16.36,44.09,0.00
2.597,20.00,16.42,44.30,0.00
2.617,20.00,16.49,44.49,0.00
2.636,20.00,16.42,44.87,0.00
