Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.036,10.00,10.82,0.00,4.18
0.055,10.00,10.82,0.00,4.20
0.075,10.00,10.82,0.00,4.21
0.094,10.00,10.89,0.00,4.59
0.134,10.00,10.89,0.00,4.60
0.153,10.00,10.95,0.00,4.92
0.173,10.00,10.95,0.00,4.93
0.193,10.00,10.95,0.00,4.95
0.232,10.00,11.02,0.00,5.33
0.251,10.00,11.02,0.00,5.35
0.271,10.00,11.02,0.00,5.37
0.291,10.00,11.02,0.00,5.39
0.330,10.00,11.02,0.00,5.41
0.349,10.00,11.09,0.00,5.78
0.369,10.00,11.02,0.00,5.45
0.389,10.00,11.02,0.00,5.47
0.428,10.00,0.00,13.24,0.00
0.448,10.00,0.00,14.04,0.00
0.467,10.00,0.00,14.84,0.00
0.487,10.00,0.00,15.64,0.00
0.527,10.00,0.00,16.44,0.00
0.546,10.00,0.00,17.23,0.00
0.565,10.00,0.00,18.03,0.00
0.585,10.00,0.00,18.83,0.00
0.624,10.00,0.00,19.63,0.00
0.644,10.00,0.00,20.43,0.00
0.663,10.00,0.00,21.23,0.00
0.683,10.00,0.00,22.03,0.00
0.703,10.00,0.00,22.83,0.00
0.742,10.00,0.00,23.63,0.00
0.761,10.00,0.00,24.43,0.00
0.781,10.00,0.00,25.23,0.00
0.801,10.00,0.00,26.03,0.00
0.841,10.00,0.00,26.83,0.00
0.861,10.00,0.00,27.63,0.00
0.899,10.00,0.00,28.43,0.00
0.918,10.00,0.00,29.22,0.00
0.938,10.00,0.00,30.02,0.00
0.958,10.00,0.00,30.82,0.00
0.997,10.00,0.00,31.62,0.00
1.036,10.00,0.00,32.42,0.00
1.056,10.00,0.00,33.22,0.00
1.075,10.00,0.00,34.02,0.00
1.095,10.00,0.00,34.82,0.00
1.115,10.00,0.00,35.62,0.00
1.154,10.00,0.00,36.42,0.00
1.173,10.00,0.00,37.22,0.00
1.193,10.00,0.00,38.02,0.00
1.232,10.00,0.00,38.82,0.00
1.252,10.00,0.00,39.62,0.00
1.271,10.00,0.00,40.42,0.00
1.291,10.00,0.00,41.21,0.00
1.311,10.00,0.00,42.01,0.00
1.350,10.00,0.00,42.81,0.00
1.370,10.00,0.00,43.61,0.00
1.389,10.00,0.00,44.41,0.00
1.409,10.00,0.00,45.21,0.00
1.448,10.00,0.00,46.01,0.00
1.468,10.00,0.00,46.81,0.00
1.487,10.00,0.00,47.61,0.00
1.507,10.00,0.00,48.41,0.00
1.526,10.00,0.00,49.21,0.00
1.566,10.00,0.00,50.01,0.00
