Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.032,20.00,0.00,29.43,0.00
0.052,20.00,0.00,31.03,0.00
0.071,20.00,0.00,32.63,0.00
0.112,20.00,0.00,34.23,0.00
0.130,20.00,0.00,35.83,0.00
0.169,20.00,0.00,37.43,0.00
0.189,20.00,0.00,39.03,0.00
0.209,20.00,0.00,40.63,0.00
0.228,20.00,0.00,42.22,0.00
0.249,20.00,0.00,43.82,0.00
0.288,20.00,0.00,45.42,0.00
0.307,20.00,0.00,47.02,0.00
0.326,20.00,0.00,48.62,0.00
0.366,20.00,0.00,50.22,0.00
0.385,20.00,0.00,51.82,0.00
0.405,20.00,0.00,53.41,0.00
0.444,20.00,0.00,55.01,0.00
0.464,20.00,3.86,50.93,0.00
0.483,20.00,3.80,52.32,0.00
0.503,20.00,3.72,53.72,0.00
0.542,20.00,3.80,54.91,0.00
0.563,20.00,3.80,56.21,0.00
0.581,20.00,3.80,57.50,0.00
0.621,20.00,3.72,58.91,0.00
0.640,20.00,3.80,60.10,0.00
0.660,20.00,3.80,61.40,0.00
0.699,20.00,3.72,62.80,0.00
0.719,20.00,3.72,64.10,0.00
0.738,20.00,3.86,65.20,0.00
0.758,20.00,3.80,66.58,0.00
0.797,20.00,3.86,67.79,0.00
0.817,20.00,3.86,69.08,0.00
0.836,20.00,3.93,70.26,0.00
0.856,20.00,3.93,71.54,0.00
0.895,20.00,4.07,72.62,0.00
0.915,20.00,4.14,73.79,0.00
0.934,20.00,4.14,75.05,0.00
0.954,20.00,4.21,76.23,0.00
0.994,20.00,4.42,77.18,0.00
1.013,20.00,4.42,78.43,0.00
1.033,20.00,4.57,79.45,0.00
1.072,20.00,4.70,80.49,0.00
1.091,20.00,4.84,81.51,0.00
1.111,20.00,4.98,82.52,0.00
1.150,20.00,5.05,83.61,0.00
1.170,20.00,5.13,84.70,0.00
1.190,20.00,5.26,85.68,0.00
1.209,20.00,5.53,86.46,0.00
1.248,20.00,5.61,87.51,0.00
1.268,20.00,5.82,88.35,0.00
1.288,20.00,5.95,89.29,0.00
1.307,20.00,6.50,89.60,0.00
1.346,20.00,6.64,90.48,0.00
1.366,20.00,6.78,91.33,0.00
1.386,20.00,6.84,92.30,0.00
1.425,20.00,6.92,93.24,0.00
1.445,20.00,7.12,93.98,0.00
1.464,20.00,7.26,94.82,0.00
1.523,20.00,7.39,95.64,0.00
1.543,20.00,7.46,96.54,0.00
1.562,20.00,7.60,97.35,0.00
1.582,20.00,7.80,98.03,0.00
1.621,20.00,7.94,98.81,0.00
1.641,20.00,8.01,99.67,0.00
1.660,20.00,8.21,100.00,0.00
1.680,20.00,8.35,100.00,0.00
1.700,20.00,8.48,100.00,0.00
1.739,20.00,8.55,100.00,0.00
1.759,20.00,8.75,100.00,0.00
1.778,20.00,8.89,100.00,0.00
1.798,20.00,9.02,100.00,0.00
1.818,20.00,9.22,100.00,0.00
1.857,20.00,9.35,100.00,0.00
1.876,20.00,9.42,100.00,0.00
1.896,20.00,9.49,100.00,0.00
1.916,20.00,9.69,100.00,0.00
1.955,20.00,10.16,100.00,0.00
1.975,20.00,10.29,100.00,0.00
1.995,20.00,10.49,100.00,0.00
2.033,20.00,10.69,100.00,0.00
2.053,20.00,10.95,100.00,0.00
2.073,20.00,11.09,100.00,0.00
2.092,20.00,11.22,100.00,0.00
2.112,20.00,11.35,100.00,0.00
2.151,20.00,11.48,100.00,0.00
2.172,20.00,11.75,100.00,0.00
2.190,20.00,11.87,100.00,0.00
2.210,20.00,11.94,100.00,0.00
2.250,20.00,12.00,100.00,0.00
2.269,20.00,12.20,100.00,0.00
2.289,20.00,12.40,100.00,0.00
2.328,20.00,12.47,100.00,0.00
2.347,20.00,12.59,100.00,0.00
2.367,20.00,12.72,100.00,0.00
2.387,20.00,12.85,100.00,0.00
2.426,20.00,13.04,100.00,0.00
2.446,20.00,13.18,100.00,0.00
2.465,20.00,13.24,100.00,0.00
2.485,20.00,13.37,100.00,0.00
2.525,20.00,13.50,100.00,0.00
2.544,20.00,13.63,100.00,0.00
2.584,20.00,13.76,100.00,0.00
2.603,20.00,14.02,100.00,0.00
2.643,20.00,14.08,100.00,0.00
2.661,20.00,14.27,100.00,0.00
2.682,20.00,14.39,100.00,0.00
2.720,20.00,14.65,100.00,0.00
2.740,20.00,14.78,100.00,0.00
2.760,20.00,14.97,100.00,0.00
2.779,20.00,15.16,100.00,0.00
2.799,20.00,15.16,100.00,0.00
2.838,20.00,15.41,100.00,0.00
2.858,20.00,15.41,100.00,0.00
