Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.026,0.00,19.38,0.00,55.19
0.046,0.00,19.21,0.00,54.71
0.065,0.00,19.38,0.00,55.96
0.086,0.00,19.63,0.00,57.60
0.125,0.00,19.63,0.00,57.99
0.145,0.00,19.38,0.00,57.14
0.164,0.00,19.51,0.00,58.17
0.184,0.00,19.69,0.00,59.48
0.223,0.00,19.51,0.00,58.96
0.242,0.00,19.75,0.00,60.54
0.261,0.00,19.63,0.00,60.34
0.282,0.00,19.63,0.00,60.73
0.321,0.00,19.69,0.00,61.45
0.341,0.00,19.81,0.00,62.43
0.360,0.00,19.69,0.00,62.24
0.380,0.00,19.86,0.00,63.49
0.418,0.00,19.86,0.00,63.89
0.438,0.00,19.99,0.00,64.93
0.458,0.00,19.86,0.00,64.69
0.478,0.00,27.43,0.00,100.00
0.498,0.00,27.54,0.00,100.00
0.536,0.00,27.49,0.00,100.00
0.556,0.00,27.59,0.00,100.00
0.575,0.00,27.65,0.00,100.00
0.596,0.00,27.59,0.00,100.00
0.634,0.00,27.65,0.00,100.00
0.654,0.00,27.59,0.00,100.00
0.673,0.00,27.70,0.00,100.00
0.693,0.00,27.82,0.00,100.00
0.713,0.00,27.54,0.00,100.00
0.753,0.00,27.59,0.00,100.00
0.772,0.00,27.76,0.00,100.00
0.791,0.00,27.43,0.00,100.00
0.811,0.00,27.70,0.00,100.00
0.851,0.00,27.76,0.00,100.00
0.871,0.00,27.32,0.00,100.00
0.890,0.00,27.49,0.00,100.00
0.929,0.00,27.65,0.00,100.00
0.949,0.00,27.38,0.00,100.00
0.968,0.00,27.32,0.00,100.00
0.987,0.00,27.38,0.00,100.00
1.007,0.00,27.54,0.00,100.00
1.046,0.00,27.32,0.00,100.00
1.066,0.00,27.21,0.00,100.00
1.086,0.00,26.88,0.00,100.00
1.125,0.00,26.77,0.00,100.00
1.144,0.00,26.21,0.00,100.00
1.164,0.00,26.37,0.00,100.00
1.184,0.00,25.81,0.00,100.00
1.224,0.00,25.87,0.00,100.00
1.242,0.00,25.92,0.00,100.00
1.262,0.00,25.76,0.00,100.00
1.282,0.00,25.53,0.00,100.00
1.321,0.00,25.59,0.00,100.00
1.340,0.00,25.19,0.00,100.00
1.360,0.00,25.08,0.00,100.00
1.380,0.00,25.25,0.00,100.00
1.399,0.00,24.62,0.00,100.00
1.439,0.00,24.74,0.00,100.00
1.458,0.00,24.69,0.00,100.00
1.478,0.00,24.45,0.00,100.00
1.498,0.00,24.23,0.00,100.00
1.517,0.00,24.17,0.00,100.00
1.556,0.00,24.17,0.00,100.00
1.576,0.00,23.77,0.00,100.00
1.596,0.00,23.88,0.00,100.00
1.615,0.00,23.53,0.00,100.00
1.635,0.00,23.42,0.00,100.00
1.674,0.00,23.42,0.00,100.00
1.694,0.00,23.13,0.00,100.00
1.713,0.00,23.18,0.00,100.00
1.733,0.00,22.84,0.00,100.00
1.772,0.00,22.78,0.00,100.00
1.792,0.00,22.31,0.00,100.00
1.811,0.00,22.13,0.00,100.00
1.831,0.00,22.08,0.00,100.00
1.870,0.00,21.61,0.00,100.00
1.890,0.00,21.25,0.00,100.00
1.910,0.00,21.25,0.00,100.00
1.929,0.00,20.82,0.00,100.00
1.949,0.00,21.00,0.00,100.00
1.988,0.00,20.53,0.00,99.98
2.009,0.00,20.23,0.00,98.89
2.027,0.00,20.23,0.00,99.29
2.066,0.00,20.11,0.00,99.11
2.086,0.00,19.86,0.00,98.27
2.106,0.00,19.56,0.00,97.16
2.125,0.00,19.51,0.00,97.28
2.145,0.00,19.21,0.00,96.15
2.184,0.00,19.26,0.00,96.81
2.205,0.00,19.02,0.00,96.00
2.223,0.00,18.53,0.00,93.92
2.244,0.00,18.40,0.00,93.64
2.282,0.00,19.14,0.00,97.71
2.302,0.00,18.35,0.00,94.11
2.321,0.00,17.98,0.00,92.61
2.341,0.00,18.04,0.00,93.30
2.362,0.00,17.67,0.00,91.79
2.400,0.00,17.42,0.00,90.88
2.419,0.00,17.29,0.00,90.61
2.439,0.00,16.99,0.00,89.41
2.459,0.00,16.86,0.00,89.13
2.498,0.00,16.74,0.00,88.86
2.518,0.00,16.61,0.00,88.53
2.539,0.00,16.36,0.00,87.63
2.578,0.00,16.17,0.00,87.00
2.598,0.00,16.05,0.00,86.71
2.616,0.00,15.92,0.00,86.36
2.655,0.00,16.11,0.00,87.63
2.674,0.00,15.41,0.00,84.46
2.694,0.00,15.41,0.00,84.77
2.715,0.00,14.90,0.00,82.53
2.753,0.00,15.16,0.00,84.13
2.772,0.00,14.78,0.00,82.51
2.793,0.00,14.72,0.00,82.52
2.812,0.00,14.59,0.00,82.13
2.851,0.00,14.27,0.00,80.82
2.871,0.00,14.21,0.00,80.82
2.890,0.00,13.88,0.00,79.45
2.910,0.00,13.95,0.00,80.07
2.949,0.00,13.50,0.00,78.11
2.969,0.00,13.50,0.00,78.38
2.989,0.00,13.31,0.00,77.67
3.009,0.00,13.18,0.00,77.30
3.048,0.00,13.18,0.00,77.56
3.068,0.00,12.79,0.00,75.86
3.086,0.00,12.72,0.00,75.77
3.106,0.00,12.47,0.00,74.75
3.145,0.00,12.47,0.00,75.00
3.165,0.00,12.33,0.00,74.55
3.184,0.00,12.20,0.00,74.15
3.204,0.00,12.14,0.00,74.10
3.243,0.00,11.94,0.00,73.35
3.263,0.00,12.07,0.00,74.24
3.283,0.00,11.68,0.00,72.49
3.302,0.00,11.62,0.00,72.43
3.342,0.00,11.68,0.00,72.96
3.361,0.00,11.55,0.00,72.54
3.381,0.00,11.55,0.00,72.78
3.401,0.00,11.68,0.00,73.65
3.440,0.00,11.80,0.00,74.53
3.459,0.00,11.42,0.00,72.83
3.480,0.00,10.69,0.00,69.41
3.499,0.00,10.62,0.00,69.26
3.538,0.00,11.35,0.00,73.13
3.559,0.00,11.15,0.00,72.36
3.577,0.00,11.02,0.00,71.93
3.596,0.00,10.95,0.00,71.80
3.637,0.00,10.95,0.00,72.02
3.655,0.00,10.95,0.00,72.24
3.675,0.00,10.82,0.00,71.81
3.694,0.00,10.69,0.00,71.38
3.735,0.00,10.82,0.00,72.24
3.753,0.00,10.82,0.00,72.46
3.792,0.00,10.69,0.00,72.02
3.812,0.00,10.62,0.00,71.88
3.834,0.00,10.42,0.00,71.09
3.852,0.00,10.36,0.00,71.00
3.890,0.00,10.09,0.00,69.84
3.910,0.00,10.42,0.00,71.70
3.930,0.00,10.42,0.00,71.91
3.949,0.00,10.22,0.00,71.11
3.969,0.00,10.16,0.00,71.02
4.008,0.00,10.36,0.00,72.23
4.029,0.00,10.22,0.00,71.73
4.047,0.00,9.96,0.00,70.62
4.067,0.00,9.83,0.00,70.17
4.106,0.00,9.89,0.00,70.66
4.126,0.00,9.89,0.00,70.86
4.145,0.00,9.83,0.00,70.76
4.166,0.00,9.83,0.00,70.96
4.185,0.00,9.83,0.00,71.15
4.225,0.00,9.69,0.00,70.63
4.245,0.00,9.63,0.00,70.53
4.264,0.00,9.63,0.00,70.72
4.303,0.00,9.63,0.00,70.91
4.322,0.00,9.69,0.00,71.41
4.342,0.00,9.76,0.00,71.96
4.361,0.00,9.69,0.00,71.79
4.401,0.00,9.63,0.00,71.69
4.420,0.00,9.63,0.00,71.88
4.440,0.00,9.63,0.00,72.07
4.459,0.00,9.63,0.00,72.27
4.499,0.00,9.35,0.00,71.09
4.518,0.00,9.29,0.00,70.97
4.538,0.00,9.35,0.00,71.46
4.558,0.00,9.29,0.00,71.35
4.598,0.00,9.15,0.00,70.81
4.617,0.00,9.09,0.00,70.70
4.638,0.00,9.02,0.00,70.52
4.675,0.00,9.09,0.00,71.06
4.695,0.00,9.15,0.00,71.54
4.714,0.00,9.09,0.00,71.42
4.734,0.00,9.02,0.00,71.24
4.754,0.00,9.09,0.00,71.78
4.793,0.00,9.02,0.00,71.61
4.813,0.00,9.02,0.00,71.79
4.832,0.00,8.96,0.00,71.67
4.853,0.00,8.89,0.00,71.49
4.892,0.00,8.81,0.00,71.30
4.911,0.00,8.75,0.00,71.18
4.930,0.00,8.75,0.00,71.35
4.971,0.00,8.68,0.00,71.17
4.989,0.00,8.68,0.00,71.34
5.009,0.00,8.68,0.00,71.51
