Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.018,10.00,6.64,40.59,0.00
0.058,10.00,6.64,40.86,0.00
0.077,10.00,6.71,41.02,0.00
0.097,10.00,6.78,41.18,0.00
0.136,10.00,6.84,41.35,0.00
0.156,10.00,6.84,41.60,0.00
0.176,10.00,6.92,41.74,0.00
0.195,10.00,6.92,41.99,0.00
0.215,10.00,6.98,42.15,0.00
0.255,10.00,6.98,42.39,0.00
0.274,10.00,7.05,42.52,0.00
0.293,10.00,7.05,42.76,0.00
0.333,10.00,7.12,42.89,0.00
0.352,10.00,7.19,43.03,0.00
0.372,10.00,7.19,43.25,0.00
0.391,10.00,7.26,43.37,0.00
0.431,10.00,7.39,43.39,0.00
0.450,10.00,7.46,43.49,0.00
0.470,10.00,12.66,0.00,0.00
0.490,10.00,12.72,0.00,0.00
0.529,10.00,12.85,0.00,0.00
0.549,10.00,12.92,0.00,0.00
0.568,10.00,12.99,0.00,0.00
0.588,10.00,13.04,0.00,0.00
0.627,10.00,13.18,0.00,0.00
0.647,10.00,13.31,0.00,0.00
0.666,10.00,13.24,0.00,0.00
0.686,10.00,13.43,0.00,0.00
0.725,10.00,13.50,0.00,0.00
0.745,10.00,13.56,0.00,0.00
0.764,10.00,13.63,0.00,0.00
0.784,10.00,13.70,0.00,0.00
0.824,10.00,13.82,0.00,0.00
0.844,10.00,13.88,0.00,0.00
0.862,10.00,13.88,0.00,0.00
0.902,10.00,14.08,0.00,0.00
0.922,10.00,14.21,0.00,0.00
0.941,10.00,14.21,0.00,0.00
0.980,10.00,14.39,0.00,0.25
1.000,10.00,14.53,0.00,0.62
1.019,10.00,14.53,0.00,0.71
1.039,10.00,14.72,0.00,1.19
1.078,10.00,14.72,0.00,1.28
1.098,10.00,14.72,0.00,1.38
1.118,10.00,14.78,0.00,1.58
1.137,10.00,14.85,0.00,1.82
1.157,10.00,14.85,0.00,1.91
1.196,10.00,14.78,0.00,1.87
1.216,10.00,14.78,0.00,1.97
