Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.036,20.00,17.24,100.00,0.00
0.056,20.00,17.17,100.00,0.00
0.076,20.00,17.24,100.00,0.00
0.096,20.00,17.17,100.00,0.00
0.135,20.00,17.17,100.00,0.00
0.153,20.00,17.17,100.00,0.00
0.173,20.00,17.17,100.00,0.00
0.212,20.00,17.24,100.00,0.00
0.234,20.00,17.24,100.00,0.00
0.252,20.00,17.17,100.00,0.00
0.292,20.00,17.24,100.00,0.00
0.311,20.00,17.29,100.00,0.00
0.331,20.00,17.29,100.00,0.00
0.350,20.00,17.24,100.00,0.00
0.389,20.00,17.29,100.00,0.00
0.408,20.00,23.53,0.00,0.00
0.429,20.00,23.48,0.00,0.00
0.449,20.00,23.42,0.00,0.00
0.487,20.00,23.53,0.00,0.00
0.507,20.00,23.64,0.00,0.00
0.527,20.00,23.53,0.00,0.00
0.547,20.00,23.77,0.00,0.00
0.585,20.00,23.77,0.00,0.00
0.605,20.00,23.94,0.00,0.00
0.625,20.00,23.94,0.00,0.00
0.645,20.00,24.28,0.00,0.00
0.684,20.00,24.28,0.00,0.00
0.703,20.00,24.11,0.00,0.00
0.723,20.00,24.23,0.00,0.00
0.743,20.00,24.17,0.00,0.00
0.782,20.00,23.99,0.00,0.00
0.801,20.00,23.82,0.00,0.00
0.821,20.00,23.99,0.00,0.00
0.841,20.00,23.94,0.00,0.00
0.880,20.00,23.71,0.00,0.00
0.899,20.00,23.77,0.00,0.00
0.919,20.00,23.82,0.00,0.00
0.958,20.00,23.59,0.00,0.00
0.978,20.00,23.77,0.00,0.00
0.997,20.00,23.82,0.00,0.00
1.017,20.00,23.53,0.00,0.00
1.037,20.00,23.77,0.00,0.00
1.076,20.00,23.77,0.00,0.00
1.096,20.00,23.64,0.00,0.00
1.115,20.00,23.77,0.00,0.00
1.135,20.00,23.77,0.00,0.00
1.174,20.00,23.71,0.00,0.00
1.194,20.00,23.82,0.00,0.00
1.213,20.00,23.77,0.00,0.00
1.233,20.00,23.64,0.00,0.00
1.272,20.00,23.82,0.00,0.00
1.292,20.00,23.71,0.00,0.00
1.311,20.00,23.64,0.00,0.00
1.331,20.00,23.71,0.00,0.00
1.370,20.00,23.71,0.00,0.00
1.390,20.00,23.53,0.00,0.00
1.409,20.00,23.42,0.00,0.00
1.429,20.00,23.48,0.00,0.00
1.468,20.00,23.42,0.00,0.00
1.488,20.00,23.48,0.00,0.00
1.507,20.00,23.36,0.00,0.00
1.527,20.00,23.36,0.00,0.00
1.547,20.00,23.30,0.00,0.00
1.586,20.00,23.30,0.00,0.00
1.606,20.00,23.18,0.00,0.00
1.625,20.00,23.24,0.00,0.00
1.664,20.00,23.02,0.00,0.00
1.684,20.00,23.13,0.00,0.00
1.704,20.00,23.02,0.00,0.00
1.723,20.00,23.02,0.00,0.00
1.762,20.00,23.02,0.00,0.00
1.782,20.00,23.02,0.00,0.00
1.802,20.00,22.95,0.00,0.00
1.841,20.00,22.84,0.00,0.00
1.860,20.00,22.89,0.00,0.00
