Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.025,0.00,28.36,0.00,89.96
0.045,0.00,28.42,0.00,90.82
0.066,0.00,28.47,0.00,91.63
0.084,0.00,28.63,0.00,93.02
0.104,0.00,28.69,0.00,93.89
0.143,0.00,28.79,0.00,94.99
0.163,0.00,28.79,0.00,95.57
0.182,0.00,28.85,0.00,96.43
0.202,0.00,28.96,0.00,97.54
0.223,0.00,28.96,0.00,98.12
0.261,0.00,28.96,0.00,98.70
0.281,0.00,29.23,0.00,100.00
0.300,0.00,29.17,0.00,100.00
0.321,0.00,29.33,0.00,100.00
0.359,0.00,29.39,0.00,100.00
0.379,0.00,29.39,0.00,100.00
0.399,0.00,29.44,0.00,100.00
0.438,0.00,29.55,0.00,100.00
0.458,0.00,29.65,0.00,100.00
0.477,0.00,29.65,0.00,100.00
0.497,0.00,35.87,0.00,100.00
0.537,0.00,36.01,0.00,100.00
0.555,0.00,35.96,0.00,100.00
0.576,0.00,36.06,0.00,100.00
0.614,0.00,36.01,0.00,100.00
0.634,0.00,36.16,0.00,100.00
0.654,0.00,36.21,0.00,100.00
0.673,0.00,36.06,0.00,100.00
0.712,0.00,35.87,0.00,100.00
0.733,0.00,35.87,0.00,100.00
0.752,0.00,35.92,0.00,100.00
0.772,0.00,35.77,0.00,100.00
0.791,0.00,35.68,0.00,100.00
0.831,0.00,35.82,0.00,100.00
0.851,0.00,35.77,0.00,100.00
0.870,0.00,35.57,0.00,100.00
0.890,0.00,35.43,0.00,100.00
0.929,0.00,35.62,0.00,100.00
0.949,0.00,35.33,0.00,100.00
0.968,0.00,34.89,0.00,100.00
0.987,0.00,35.33,0.00,100.00
1.026,0.00,35.38,0.00,100.00
1.046,0.00,34.59,0.00,100.00
1.066,0.00,34.69,0.00,100.00
1.086,0.00,34.99,0.00,100.00
1.105,0.00,34.10,0.00,100.00
1.144,0.00,34.59,0.00,100.00
1.164,0.00,34.25,0.00,100.00
1.183,0.00,33.99,0.00,100.00
1.203,0.00,33.99,0.00,100.00
1.223,0.00,33.74,0.00,100.00
1.263,0.00,33.64,0.00,100.00
1.283,0.00,33.19,0.00,100.00
1.301,0.00,33.04,0.00,100.00
1.341,0.00,33.19,0.00,100.00
1.360,0.00,32.83,0.00,100.00
1.380,0.00,32.53,0.00,100.00
1.419,0.00,32.48,0.00,100.00
1.439,0.00,32.43,0.00,100.00
1.458,0.00,32.07,0.00,100.00
1.478,0.00,32.07,0.00,100.00
1.517,0.00,31.70,0.00,100.00
1.538,0.00,31.81,0.00,100.00
1.556,0.00,31.44,0.00,100.00
1.596,0.00,31.13,0.00,100.00
1.615,0.00,30.98,0.00,100.00
1.635,0.00,30.77,0.00,100.00
1.655,0.00,30.61,0.00,100.00
1.694,0.00,30.02,0.00,100.00
1.713,0.00,30.61,0.00,100.00
1.733,0.00,31.55,0.00,100.00
1.753,0.00,29.92,0.00,100.00
1.792,0.00,29.39,0.00,100.00
1.812,0.00,29.60,0.00,100.00
1.831,0.00,29.23,0.00,100.00
1.851,0.00,29.06,0.00,100.00
1.871,0.00,28.90,0.00,100.00
1.910,0.00,28.57,0.00,100.00
1.929,0.00,28.42,0.00,100.00
1.950,0.00,28.25,0.00,100.00
1.970,0.00,28.30,0.00,100.00
2.009,0.00,27.76,0.00,100.00
2.029,0.00,27.92,0.00,100.00
2.047,0.00,27.43,0.00,100.00
2.086,0.00,27.15,0.00,100.00
2.106,0.00,27.21,0.00,100.00
2.126,0.00,26.66,0.00,100.00
2.146,0.00,26.82,0.00,100.00
2.165,0.00,26.88,0.00,100.00
2.204,0.00,26.49,0.00,100.00
2.224,0.00,26.43,0.00,100.00
2.244,0.00,26.32,0.00,100.00
2.264,0.00,26.09,0.00,100.00
2.283,0.00,26.09,0.00,100.00
2.322,0.00,25.76,0.00,100.00
2.343,0.00,25.70,0.00,100.00
2.362,0.00,25.36,0.00,100.00
2.382,0.00,25.08,0.00,100.00
2.420,0.00,24.97,0.00,100.00
2.441,0.00,24.62,0.00,100.00
2.461,0.00,24.62,0.00,100.00
2.499,0.00,24.34,0.00,100.00
2.518,0.00,24.17,0.00,100.00
2.538,0.00,23.88,0.00,100.00
2.558,0.00,23.77,0.00,100.00
2.597,0.00,23.53,0.00,100.00
2.617,0.00,23.36,0.00,100.00
2.636,0.00,22.95,0.00,100.00
2.656,0.00,22.84,0.00,100.00
2.696,0.00,22.49,0.00,100.00
2.716,0.00,22.31,0.00,100.00
2.734,0.00,22.08,0.00,100.00
2.774,0.00,21.72,0.00,100.00
2.793,0.00,21.77,0.00,100.00
2.814,0.00,21.61,0.00,100.00
2.853,0.00,21.36,0.00,100.00
2.872,0.00,20.89,0.00,100.00
2.891,0.00,20.65,0.00,100.00
2.912,0.00,20.59,0.00,100.00
2.950,0.00,20.35,0.00,100.00
2.972,0.00,20.23,0.00,100.00
2.991,0.00,20.17,0.00,100.00
3.009,0.00,19.93,0.00,100.00
3.049,0.00,19.86,0.00,100.00
3.069,0.00,19.75,0.00,100.00
3.088,0.00,19.44,0.00,100.00
3.108,0.00,19.33,0.00,100.00
3.148,0.00,19.21,0.00,100.00
3.166,0.00,18.89,0.00,100.00
3.207,0.00,18.96,0.00,100.00
3.225,0.00,18.65,0.00,100.00
3.245,0.00,18.59,0.00,100.00
3.285,0.00,18.53,0.00,100.00
3.304,0.00,18.23,0.00,100.00
3.323,0.00,17.98,0.00,100.00
3.364,0.00,17.67,0.00,100.00
3.382,0.00,17.48,0.00,100.00
3.421,0.00,17.42,0.00,100.00
3.441,0.00,16.92,0.00,100.00
3.461,0.00,16.92,0.00,100.00
3.480,0.00,16.74,0.00,100.00
3.521,0.00,16.30,0.00,100.00
3.540,0.00,15.92,0.00,100.00
3.560,0.00,16.05,0.00,100.00
3.598,0.00,16.17,0.00,100.00
3.619,0.00,15.55,0.00,100.00
3.637,0.00,15.29,0.00,100.00
3.658,0.00,14.78,0.00,100.00
3.696,0.00,14.72,0.00,100.00
3.716,0.00,14.72,0.00,100.00
3.735,0.00,14.14,0.00,100.00
3.755,0.00,14.21,0.00,100.00
3.775,0.00,13.95,0.00,99.88
3.814,0.00,13.63,0.00,98.55
3.834,0.00,13.37,0.00,97.50
3.853,0.00,13.04,0.00,96.15
