Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.030,15.00,12.85,18.78,0.00
0.049,15.00,13.04,18.66,0.00
0.069,15.00,12.92,19.01,0.00
0.089,15.00,12.79,19.36,0.00
0.128,15.00,12.85,19.45,0.00
0.148,15.00,12.72,19.81,0.00
0.167,15.00,12.85,19.81,0.00
0.187,15.00,12.92,19.88,0.00
0.226,15.00,12.79,20.23,0.00
0.246,15.00,12.92,20.22,0.00
0.265,15.00,12.99,20.28,0.00
0.285,15.00,12.85,20.65,0.00
0.305,15.00,12.92,20.72,0.00
0.345,15.00,12.85,20.99,0.00
0.363,15.00,12.92,21.06,0.00
0.403,15.00,12.85,21.33,0.00
0.422,15.00,12.85,21.50,0.00
0.442,15.00,14.90,0.00,0.00
0.462,15.00,14.97,0.00,0.00
0.502,15.00,14.59,0.00,0.00
0.521,15.00,14.53,0.00,0.00
0.540,15.00,14.85,0.00,0.00
0.580,15.00,14.97,0.00,0.00
0.599,15.00,14.78,0.00,0.00
0.619,15.00,14.85,0.00,0.00
0.658,15.00,14.78,0.00,0.00
0.678,15.00,14.78,0.00,0.00
0.697,15.00,14.90,0.00,0.00
0.717,15.00,14.65,0.00,0.00
0.756,15.00,14.72,0.00,0.00
0.776,15.00,14.85,0.00,0.00
0.795,15.00,14.78,0.00,0.00
0.815,15.00,14.78,0.00,0.00
0.854,15.00,14.85,0.00,0.00
0.874,15.00,14.85,0.00,0.00
0.894,15.00,14.85,0.00,0.00
0.913,15.00,14.90,0.00,0.00
0.952,15.00,14.78,0.00,0.00
0.972,15.00,14.85,0.00,0.00
0.992,15.00,14.78,0.00,0.00
1.011,15.00,14.85,0.00,0.00
1.051,15.00,14.78,0.00,0.00
1.070,15.00,14.85,0.00,0.00
1.090,15.00,14.78,0.00,0.00
1.109,15.00,14.85,0.00,0.00
1.149,15.00,14.85,0.00,0.00
1.168,15.00,14.85,0.00,0.00
1.188,15.00,14.72,0.00,0.00
1.208,15.00,14.78,0.00,0.00
1.247,15.00,14.85,0.00,0.00
1.266,15.00,14.85,0.00,0.00
1.286,15.00,14.72,0.00,0.00
1.325,15.00,14.78,0.00,0.00
1.345,15.00,14.90,0.00,0.00
1.365,15.00,14.72,0.00,0.00
1.404,15.00,14.72,0.00,0.00
1.423,15.00,14.90,0.00,0.00
1.443,15.00,14.78,0.00,0.00
1.463,15.00,14.72,0.00,0.00
1.502,15.00,14.78,0.00,0.00
1.522,15.00,14.78,0.00,0.00
1.541,15.00,14.65,0.00,0.00
1.561,15.00,14.72,0.00,0.00
1.600,15.00,14.72,0.00,0.00
1.620,15.00,14.72,0.00,0.00
1.639,15.00,14.72,0.00,0.00
1.659,15.00,14.72,0.00,0.00
1.698,15.00,14.72,0.00,0.00
1.718,15.00,14.59,0.00,0.00
1.737,15.00,14.59,0.00,0.00
1.757,15.00,14.65,0.00,0.00
1.796,15.00,14.65,0.00,0.00
1.816,15.00,14.59,0.00,0.00
1.835,15.00,14.65,0.00,0.00
1.855,15.00,14.59,0.00,0.00
1.894,15.00,14.59,0.00,0.00
1.914,15.00,14.59,0.00,0.00
1.934,15.00,14.53,0.00,0.00
1.953,15.00,14.53,0.00,0.00
1.992,15.00,14.53,0.00,0.00
2.012,15.00,14.53,0.00,0.00
2.032,15.00,14.59,0.00,0.00
2.051,15.00,14.59,0.00,0.00
2.071,15.00,14.53,0.00,0.00
2.110,15.00,14.46,0.79,0.00
2.130,15.00,14.59,0.00,0.00
2.149,15.00,14.46,0.79,0.00
2.169,15.00,14.34,1.02,0.00
2.189,15.00,14.46,0.89,0.00
2.228,15.00,14.46,0.93,0.00
2.248,15.00,14.34,1.16,0.00
2.267,15.00,14.46,1.03,0.00
2.287,15.00,14.46,1.07,0.00
2.306,15.00,14.34,1.30,0.00
2.346,15.00,14.39,1.27,0.00
2.365,15.00,14.39,1.31,0.00
2.385,15.00,14.34,1.45,0.00
2.405,15.00,14.46,1.32,0.00
2.424,15.00,14.39,1.46,0.00
