Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.032,20.00,10.36,14.19,0.00
0.052,20.00,10.29,15.06,0.00
0.072,20.00,10.29,15.84,0.00
0.091,20.00,10.29,16.61,0.00
0.130,20.00,10.29,17.39,0.00
0.150,20.00,10.29,18.17,0.00
0.170,20.00,10.29,18.94,0.00
0.189,20.00,10.22,19.82,0.00
0.230,20.00,10.22,20.60,0.00
0.248,20.00,10.16,21.47,0.00
0.287,20.00,10.16,22.26,0.00
0.307,20.00,10.16,23.05,0.00
0.327,20.00,10.22,23.75,0.00
0.346,20.00,10.22,24.53,0.00
0.386,20.00,7.05,29.97,0.00
0.405,20.00,7.12,30.90,0.00
0.425,20.00,7.05,32.04,0.00
0.444,20.00,7.12,32.96,0.00
0.484,20.00,7.12,33.99,0.00
0.503,20.00,7.12,35.02,0.00
0.523,20.00,7.12,36.05,0.00
0.543,20.00,7.12,37.08,0.00
0.582,20.00,7.12,38.11,0.00
0.601,20.00,7.12,39.14,0.00
0.621,20.00,7.12,40.17,0.00
0.641,20.00,7.12,41.20,0.00
0.680,20.00,7.19,42.14,0.00
0.699,20.00,7.19,43.16,0.00
0.719,20.00,7.19,44.18,0.00
0.739,20.00,7.12,45.30,0.00
0.778,20.00,7.12,46.33,0.00
0.798,20.00,7.12,47.36,0.00
0.817,20.00,7.19,48.30,0.00
0.837,20.00,7.19,49.32,0.00
0.876,20.00,7.19,50.35,0.00
0.896,20.00,7.19,51.37,0.00
0.915,20.00,7.26,52.29,0.00
0.935,20.00,7.26,53.31,0.00
0.955,20.00,7.19,54.43,0.00
0.994,20.00,7.12,55.54,0.00
1.013,20.00,7.19,56.48,0.00
1.033,20.00,7.19,57.51,0.00
1.053,20.00,7.19,58.53,0.00
1.092,20.00,7.33,59.34,0.00
1.112,20.00,7.33,60.36,0.00
1.131,20.00,7.33,61.37,0.00
1.151,20.00,7.39,62.29,0.00
1.190,20.00,7.39,63.30,0.00
1.210,20.00,7.46,64.20,0.00
1.229,20.00,7.46,65.20,0.00
1.249,20.00,7.60,66.01,0.00
1.288,20.00,7.60,67.00,0.00
1.308,20.00,7.67,67.88,0.00
1.327,20.00,7.73,68.78,0.00
1.347,20.00,7.88,69.55,0.00
1.386,20.00,7.88,70.52,0.00
1.406,20.00,7.88,71.49,0.00
1.426,20.00,8.01,72.26,0.00
1.445,20.00,8.07,73.13,0.00
1.484,20.00,8.14,73.98,0.00
1.504,20.00,8.21,74.82,0.00
1.524,20.00,8.21,75.76,0.00
1.543,20.00,8.27,76.61,0.00
1.563,20.00,8.35,77.44,0.00
1.602,20.00,8.35,78.38,0.00
1.622,20.00,8.48,79.11,0.00
1.641,20.00,8.48,80.03,0.00
1.661,20.00,8.55,80.85,0.00
1.700,20.00,8.61,81.68,0.00
1.720,20.00,8.68,82.48,0.00
1.739,20.00,8.75,83.28,0.00
1.759,20.00,8.81,84.09,0.00
1.779,20.00,8.89,84.88,0.00
1.818,20.00,9.02,85.57,0.00
1.837,20.00,9.09,86.35,0.00
1.857,20.00,9.22,87.02,0.00
1.877,20.00,9.22,87.89,0.00
1.916,20.00,9.35,88.55,0.00
1.935,20.00,9.35,89.41,0.00
1.955,20.00,9.49,90.05,0.00
1.975,20.00,9.55,90.80,0.00
1.995,20.00,9.63,91.53,0.00
2.033,20.00,9.69,92.27,0.00
2.053,20.00,9.83,92.88,0.00
2.073,20.00,9.96,93.51,0.00
2.092,20.00,10.03,94.20,0.00
2.112,20.00,10.22,94.72,0.00
2.152,20.00,10.29,95.40,0.00
2.171,20.00,10.29,96.18,0.00
2.190,20.00,10.36,96.85,0.00
2.210,20.00,10.75,97.05,0.00
2.250,20.00,11.02,97.39,0.00
2.270,20.00,11.15,97.91,0.00
2.289,20.00,11.22,98.52,0.00
2.329,20.00,11.22,99.22,0.00
2.348,20.00,11.35,99.73,0.00
2.387,20.00,11.42,100.00,0.00
2.407,20.00,11.48,100.00,0.00
2.428,20.00,11.55,100.00,0.00
2.466,20.00,11.62,100.00,0.00
2.485,20.00,11.62,100.00,0.00
2.506,20.00,11.68,100.00,0.00
2.544,20.00,11.75,100.00,0.00
2.563,20.00,11.80,100.00,0.00
2.583,20.00,11.87,100.00,0.00
2.602,20.00,11.94,100.00,0.00
2.643,20.00,12.00,100.00,0.00
2.662,20.00,12.00,100.00,0.00
2.682,20.00,12.07,100.00,0.00
2.720,20.00,12.20,100.00,0.00
2.742,20.00,12.27,100.00,0.00
2.759,20.00,12.27,100.00,0.00
2.800,20.00,12.40,100.00,0.00
2.818,20.00,12.47,100.00,0.00
2.858,20.00,12.47,100.00,0.00
2.878,20.00,12.47,100.00,0.00
2.898,20.00,12.52,100.00,0.00
2.917,20.00,12.66,100.00,0.00
2.956,20.00,12.72,100.00,0.00
2.975,20.00,12.72,100.00,0.00
2.997,20.00,12.72,100.00,0.00
3.014,20.00,12.85,100.00,0.00
3.054,20.00,12.92,100.00,0.00
3.073,20.00,12.99,100.00,0.00
3.093,20.00,12.99,100.00,0.00
3.113,20.00,13.11,100.00,0.00
3.153,20.00,13.18,100.00,0.00
3.172,20.00,13.11,100.00,0.00
3.192,20.00,13.18,100.00,0.00
3.231,20.00,13.31,100.00,0.00
3.250,20.00,13.37,100.00,0.00
3.270,20.00,13.37,100.00,0.00
3.290,20.00,13.50,100.00,0.00
3.329,20.00,13.56,100.00,0.00
3.349,20.00,13.70,100.00,0.00
3.369,20.00,13.76,100.00,0.00
3.388,20.00,13.76,100.00,0.00
3.427,20.00,13.88,100.00,0.00
3.447,20.00,13.82,100.00,0.00
3.467,20.00,13.88,100.00,0.00
3.486,20.00,14.02,100.00,0.00
3.526,20.00,14.14,100.00,0.00
3.545,20.00,14.14,100.00,0.00
3.565,20.00,14.14,100.00,0.00
3.584,20.00,14.21,100.00,0.00
3.624,20.00,14.27,100.00,0.00
3.643,20.00,14.34,100.00,0.00
3.664,20.00,14.46,100.00,0.00
3.702,20.00,14.46,100.00,0.00
3.722,20.00,14.53,100.00,0.00
3.741,20.00,14.59,100.00,0.00
3.761,20.00,14.53,100.00,0.00
3.800,20.00,14.65,100.00,0.00
3.820,20.00,14.65,100.00,0.00
3.840,20.00,14.72,100.00,0.00
3.859,20.00,14.78,100.00,0.00
3.898,20.00,14.97,100.00,0.00
3.918,20.00,15.04,100.00,0.00
3.938,20.00,15.04,100.00,0.00
3.957,20.00,15.16,100.00,0.00
3.997,20.00,15.23,100.00,0.00
4.016,20.00,15.29,100.00,0.00
4.036,20.00,15.23,100.00,0.00
4.075,20.00,15.41,100.00,0.00
4.095,20.00,15.41,100.00,0.00
4.114,20.00,15.48,100.00,0.00
4.135,20.00,15.55,100.00,0.00
4.173,20.00,15.60,100.00,0.00
4.193,20.00,15.67,100.00,0.00
4.212,20.00,15.67,100.00,0.00
4.252,20.00,15.79,100.00,0.00
4.271,20.00,15.86,100.00,0.00
4.291,20.00,15.92,100.00,0.00
4.310,20.00,15.92,100.00,0.00
4.350,20.00,16.05,100.00,0.00
4.369,20.00,15.98,100.00,0.00
4.389,20.00,16.30,100.00,0.00
4.428,20.00,16.30,100.00,0.00
4.448,20.00,16.30,100.00,0.00
4.467,20.00,16.49,100.00,0.00
4.487,20.00,16.49,100.00,0.00
4.507,20.00,16.49,100.00,0.00
4.546,20.00,16.67,100.00,0.00
4.565,20.00,16.55,100.00,0.00
4.585,20.00,16.67,100.00,0.00
4.605,20.00,16.74,100.00,0.00
4.644,20.00,16.74,100.00,0.00
4.664,20.00,16.86,100.00,0.00
4.683,20.00,16.86,100.00,0.00
4.703,20.00,16.92,100.00,0.00
4.722,20.00,16.99,100.00,0.00
4.762,20.00,17.05,100.00,0.00
4.781,20.00,17.05,100.00,0.00
4.801,20.00,17.05,100.00,0.00
4.820,20.00,17.05,100.00,0.00
4.860,20.00,17.11,100.00,0.00
4.879,20.00,17.05,100.00,0.00
4.899,20.00,17.17,100.00,0.00
4.919,20.00,17.17,100.00,0.00
4.958,20.00,17.17,100.00,0.00
4.977,20.00,17.36,100.00,0.00
4.997,20.00,17.42,100.00,0.00
5.036,20.00,17.48,100.00,0.00
5.056,20.00,17.60,100.00,0.00
5.076,20.00,17.60,100.00,0.00
5.095,20.00,17.60,100.00,0.00
5.134,20.00,17.67,100.00,0.00
5.154,20.00,17.79,100.00,0.00
5.175,20.00,17.91,100.00,0.00
5.193,20.00,17.91,100.00,0.00
5.233,20.00,17.98,100.00,0.00
5.252,20.00,18.04,100.00,0.00
5.272,20.00,18.04,100.00,0.00
5.311,20.00,18.04,100.00,0.00
5.330,20.00,18.28,100.00,0.00
5.350,20.00,18.28,100.00,0.00
5.389,20.00,18.35,100.00,0.00
5.409,20.00,18.47,100.00,0.00
5.429,20.00,18.28,100.00,0.00
5.468,20.00,18.53,100.00,0.00
5.487,20.00,18.53,100.00,0.00
5.507,20.00,18.59,100.00,0.00
5.527,20.00,18.65,100.00,0.00
5.566,20.00,18.65,100.00,0.00
5.585,20.00,18.65,100.00,0.00
5.605,20.00,18.72,100.00,0.00
5.625,20.00,18.72,100.00,0.00
5.664,20.00,18.77,100.00,0.00
5.684,20.00,18.84,100.00,0.00
5.703,20.00,18.89,100.00,0.00
5.723,20.00,18.89,100.00,0.00
5.763,20.00,19.02,100.00,0.00
5.782,20.00,19.02,100.00,0.00
5.802,20.00,19.02,100.00,0.00
5.840,20.00,19.08,100.00,0.00
5.860,20.00,19.14,100.00,0.00
5.880,20.00,19.14,100.00,0.00
5.900,20.00,19.14,100.00,0.00
5.919,20.00,19.21,100.00,0.00
5.958,20.00,19.21,100.00,0.00
5.978,20.00,19.33,100.00,0.00
5.997,20.00,19.38,100.00,0.00
6.017,20.00,19.38,100.00,0.00
6.056,20.00,19.44,100.00,0.00
6.076,20.00,19.51,0.00,0.00
6.096,20.00,19.56,0.00,0.00
6.115,20.00,19.63,0.00,0.00
6.135,20.00,19.69,0.00,0.00
6.174,20.00,19.69,0.00,0.00
6.195,20.00,19.75,0.00,0.00
6.213,20.00,19.81,0.00,0.00
6.252,20.00,19.86,0.00,0.00
6.272,20.00,19.99,0.00,0.00
6.292,20.00,19.99,0.00,0.00
6.311,20.00,20.05,0.00,0.00
6.331,20.00,20.17,0.00,0.00
6.370,20.00,20.11,0.00,0.00
6.390,20.00,20.17,0.00,0.00
6.410,20.00,20.35,0.00,0.00
6.429,20.00,20.35,0.00,0.00
6.468,20.00,20.35,0.00,0.00
6.488,20.00,20.41,0.00,0.00
6.508,20.00,20.47,0.00,0.00
6.528,20.00,20.41,0.00,0.00
6.547,20.00,20.29,0.00,0.00
6.586,20.00,20.35,0.00,0.00
6.606,20.00,20.41,0.00,0.00
6.625,20.00,20.47,0.00,0.00
6.645,20.00,20.47,0.00,0.00
6.684,20.00,20.53,0.00,2.64
6.704,20.00,20.59,0.00,2.97
6.724,20.00,20.47,0.00,0.00
6.743,20.00,20.47,0.00,0.00
6.783,20.00,20.53,0.00,2.64
6.802,20.00,20.59,0.00,2.97
6.821,20.00,20.53,0.00,2.67
6.841,20.00,20.59,0.00,3.00
6.880,20.00,20.59,0.00,3.01
6.900,20.00,20.47,0.00,0.00
6.920,20.00,20.53,0.00,2.64
6.939,20.00,20.53,0.00,2.65
6.959,20.00,20.53,0.00,2.66
6.998,20.00,20.59,0.00,3.00
7.018,20.00,20.65,0.00,3.33
7.037,20.00,20.59,0.00,3.02
7.058,20.00,20.53,0.00,2.71
7.096,20.00,20.47,0.00,0.00
7.117,20.00,20.59,0.00,2.96
7.137,20.00,20.59,0.00,2.98
7.155,20.00,20.53,0.00,2.67
7.194,20.00,20.53,0.00,2.68
7.214,20.00,20.53,0.00,2.69
7.234,20.00,20.53,0.00,2.70
7.253,20.00,20.47,0.00,0.00
7.292,20.00,20.53,0.00,2.64
7.312,20.00,20.47,0.00,0.00
7.332,20.00,20.47,0.00,0.00
7.351,20.00,20.53,0.00,2.64
7.371,20.00,20.53,0.00,2.65
7.410,20.00,20.47,0.00,0.00
7.430,20.00,20.41,0.00,0.00
7.450,20.00,20.41,0.00,0.00
7.489,20.00,20.35,0.00,0.00
7.508,20.00,20.35,0.00,0.00
7.528,20.00,20.29,0.00,0.00
7.549,20.00,20.29,0.00,0.00
7.587,20.00,20.23,0.00,0.00
7.606,20.00,20.23,0.00,0.00
7.626,20.00,20.23,0.00,0.00
7.646,20.00,20.23,0.00,0.00
7.685,20.00,20.17,0.00,0.00
7.705,20.00,20.17,0.00,0.00
7.724,20.00,20.17,0.00,0.00
7.745,20.00,20.17,0.00,0.00
7.783,20.00,20.17,0.00,0.00
7.803,20.00,20.11,0.00,0.00
7.822,20.00,20.17,0.00,0.00
7.842,20.00,20.05,0.00,0.00
7.881,20.00,20.05,0.00,0.00
7.901,20.00,20.11,0.00,0.00
7.920,20.00,20.05,0.00,0.00
7.940,20.00,19.99,0.00,0.00
7.961,20.00,19.99,0.00,0.00
7.999,20.00,19.99,0.00,0.00
8.019,20.00,19.93,0.00,0.00
8.038,20.00,19.93,0.00,0.00
8.059,20.00,19.93,0.00,0.00
8.097,20.00,19.99,0.00,0.00
8.117,20.00,19.86,0.00,0.00
8.136,20.00,19.93,0.00,0.00
8.175,20.00,19.86,0.00,0.00
8.195,20.00,19.86,0.00,0.00
8.215,20.00,19.81,0.00,0.00
8.234,20.00,19.86,0.00,0.00
8.254,20.00,19.81,0.00,0.00
8.293,20.00,19.81,0.00,0.00
8.313,20.00,19.75,0.00,0.00
8.332,20.00,19.69,0.00,0.00
8.352,20.00,19.69,0.00,0.00
8.391,20.00,19.69,0.00,0.00
8.411,20.00,19.63,0.00,0.00
8.430,20.00,19.56,0.00,0.00
8.450,20.00,19.51,0.00,0.00
8.489,20.00,19.51,0.00,0.00
8.509,20.00,19.44,0.82,0.00
8.529,20.00,19.44,0.86,0.00
8.548,20.00,19.38,1.00,0.00
8.568,20.00,19.38,1.05,0.00
8.608,20.00,19.44,1.01,0.00
8.628,20.00,19.38,1.15,0.00
8.646,20.00,19.26,1.37,0.00
8.686,20.00,19.26,1.43,0.00
8.705,20.00,19.21,1.57,0.00
8.725,20.00,19.26,1.55,0.00
8.764,20.00,19.21,1.69,0.00
8.784,20.00,19.14,1.85,0.00
8.804,20.00,19.21,1.82,0.00
8.823,20.00,19.21,1.89,0.00
8.862,20.00,19.14,2.05,0.00
8.882,20.00,19.08,2.21,0.00
8.901,20.00,19.08,2.28,0.00
8.922,20.00,19.02,2.44,0.00
8.961,20.00,19.08,2.44,0.00
8.981,20.00,19.08,2.51,0.00
9.000,20.00,18.96,2.76,0.00
9.039,20.00,18.96,2.84,0.00
9.058,20.00,18.96,2.92,0.00
9.078,20.00,18.89,3.10,0.00
9.098,20.00,18.96,3.10,0.00
9.137,20.00,18.84,3.36,0.00
9.156,20.00,18.89,3.37,0.00
9.176,20.00,18.84,3.54,0.00
9.196,20.00,18.77,3.73,0.00
9.235,20.00,18.77,3.82,0.00
9.255,20.00,18.77,3.92,0.00
9.274,20.00,18.84,3.92,0.00
9.313,20.00,18.65,4.29,0.00
9.333,20.00,18.72,4.30,0.00
9.353,20.00,18.65,4.50,0.00
9.372,20.00,18.53,4.78,0.00
9.392,20.00,18.53,4.90,0.00
9.431,20.00,18.53,5.02,0.00
9.451,20.00,18.53,5.13,0.00
9.470,20.00,18.53,5.25,0.00
9.491,20.00,18.47,5.46,0.00
9.529,20.00,18.47,5.59,0.00
9.549,20.00,18.35,5.89,0.00
9.569,20.00,18.35,6.02,0.00
9.589,20.00,18.40,6.07,0.00
9.627,20.00,18.35,6.28,0.00
9.647,20.00,18.28,6.51,0.00
9.666,20.00,18.28,6.64,0.00
9.686,20.00,18.23,6.86,0.00
9.706,20.00,18.16,7.10,0.00
9.745,20.00,18.16,7.25,0.00
9.766,20.00,18.16,7.39,0.00
9.784,20.00,18.23,7.44,0.00
9.825,20.00,18.16,7.68,0.00
9.844,20.00,18.16,7.83,0.00
9.863,20.00,18.23,7.88,0.00
9.902,20.00,18.10,8.21,0.00
9.922,20.00,18.10,8.37,0.00
9.942,20.00,18.16,8.42,0.00
9.980,20.00,18.04,8.75,0.00
10.000,20.00,18.04,8.90,0.00
