Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.024,10.00,26.82,0.00,54.15
0.045,10.00,26.71,0.00,54.27
0.064,10.00,27.15,0.00,55.50
0.083,10.00,26.88,0.00,55.29
0.123,10.00,26.98,0.00,55.84
0.142,10.00,27.04,0.00,56.30
0.162,10.00,27.10,0.00,56.76
0.181,10.00,26.98,0.00,56.87
0.201,10.00,26.77,0.00,56.77
0.241,10.00,27.21,0.00,58.00
0.260,10.00,26.94,0.00,57.79
0.280,10.00,26.71,0.00,57.67
0.299,10.00,26.98,0.00,58.56
0.338,10.00,27.10,0.00,59.14
0.358,10.00,26.98,0.00,59.24
0.379,10.00,26.88,0.00,59.36
0.397,10.00,27.21,0.00,60.37
0.438,10.00,27.32,0.00,60.94
0.456,10.00,26.94,0.00,60.51
0.476,10.00,26.77,0.00,60.51
0.515,10.00,23.18,0.00,53.60
0.534,10.00,23.07,0.00,53.63
0.555,10.00,23.13,0.00,54.02
0.574,10.00,23.07,0.00,54.16
0.613,10.00,23.02,0.00,54.31
0.633,10.00,23.18,0.00,54.91
0.652,10.00,22.66,0.00,54.12
0.672,10.00,22.78,0.00,54.61
0.711,10.00,23.36,0.00,56.03
0.731,10.00,23.30,0.00,56.20
0.750,10.00,22.49,0.00,54.81
0.770,10.00,22.84,0.00,55.77
0.790,10.00,22.66,0.00,55.67
0.829,10.00,22.49,0.00,55.57
0.849,10.00,22.37,0.00,55.59
0.868,10.00,22.49,0.00,56.07
0.888,10.00,22.55,0.00,56.44
0.928,10.00,22.19,0.00,55.98
0.947,10.00,22.13,0.00,56.09
0.966,10.00,22.31,0.00,56.70
1.005,10.00,21.95,0.00,56.22
1.025,10.00,22.02,0.00,56.59
1.046,10.00,22.08,0.00,56.96
1.064,10.00,22.49,0.00,58.02
1.084,10.00,22.37,0.00,58.04
1.123,10.00,21.30,0.00,56.12
1.143,10.00,21.61,0.00,56.97
1.162,10.00,21.77,0.00,57.54
1.182,10.00,21.66,0.00,57.54
1.221,10.00,21.61,0.00,57.67
1.242,10.00,21.54,0.00,57.77
1.261,10.00,21.54,0.00,58.00
1.280,10.00,21.36,0.00,57.87
1.319,10.00,21.36,0.00,58.10
1.339,10.00,21.36,0.00,58.33
1.359,10.00,21.30,0.00,58.43
1.378,10.00,21.66,0.00,59.38
1.398,10.00,21.18,0.00,58.65
1.437,10.00,20.89,0.00,58.28
1.457,10.00,21.18,0.00,59.09
1.476,10.00,21.25,0.00,59.44
1.516,10.00,21.13,0.00,59.43
1.535,10.00,21.07,0.00,59.53
1.555,10.00,21.07,0.00,59.75
1.594,10.00,21.07,0.00,59.97
1.614,10.00,21.07,0.00,60.19
1.633,10.00,20.95,0.00,60.18
1.653,10.00,20.77,0.00,60.03
1.692,10.00,20.82,0.00,60.36
1.712,10.00,20.82,0.00,60.57
1.731,10.00,20.77,0.00,60.68
1.751,10.00,20.71,0.00,60.77
1.790,10.00,20.82,0.00,61.22
1.810,10.00,20.71,0.00,61.20
1.829,10.00,20.71,0.00,61.41
1.849,10.00,20.71,0.00,61.63
1.888,10.00,20.53,0.00,61.48
1.908,10.00,21.18,0.00,63.02
1.928,10.00,20.11,0.00,61.07
1.947,10.00,20.29,0.00,61.64
1.986,10.00,20.65,0.00,62.58
2.006,10.00,20.17,0.00,61.82
2.027,10.00,20.29,0.00,62.26
2.045,10.00,20.17,0.00,62.23
2.065,10.00,20.17,0.00,62.43
2.105,10.00,20.29,0.00,62.87
