Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.026,15.00,17.29,0.00,29.09
0.046,15.00,17.17,0.00,28.53
0.066,15.00,17.11,0.00,28.24
0.085,15.00,17.24,0.00,28.95
0.105,15.00,17.24,0.00,28.99
0.145,15.00,17.24,0.00,29.04
0.164,15.00,17.29,0.00,29.36
0.184,15.00,17.24,0.00,29.13
0.223,15.00,17.36,0.00,29.78
0.242,15.00,17.36,0.00,29.83
0.262,15.00,17.36,0.00,29.88
0.282,15.00,17.36,0.00,29.92
0.321,15.00,17.29,0.00,29.64
0.340,15.00,17.36,0.00,30.02
0.360,15.00,17.29,0.00,29.73
0.380,15.00,17.29,0.00,29.78
0.420,15.00,17.36,0.00,30.16
0.439,15.00,17.29,0.00,29.87
0.458,15.00,12.72,0.00,0.00
0.497,15.00,12.72,0.00,0.00
0.517,15.00,12.66,0.00,0.00
0.537,15.00,12.66,0.00,0.00
0.556,15.00,12.72,0.00,0.00
0.576,15.00,12.79,0.00,0.00
0.615,15.00,12.66,0.00,0.00
0.635,15.00,12.72,0.00,0.00
0.655,15.00,12.72,0.00,0.00
0.674,15.00,12.66,0.00,0.00
0.713,15.00,12.72,0.00,0.00
0.733,15.00,12.79,0.00,0.00
0.753,15.00,12.66,0.00,0.00
0.772,15.00,12.66,0.00,0.00
0.811,15.00,12.66,0.00,0.00
0.831,15.00,12.66,0.00,0.00
0.851,15.00,12.66,0.00,0.00
0.870,15.00,12.66,0.00,0.00
0.890,15.00,12.59,0.00,0.00
0.930,15.00,12.52,0.00,0.00
0.949,15.00,12.66,0.00,0.00
0.968,15.00,12.66,0.00,0.00
0.988,15.00,12.72,0.00,0.00
1.027,15.00,12.79,0.00,0.00
1.047,15.00,12.79,0.00,0.00
1.066,15.00,12.79,0.00,0.00
1.087,15.00,12.85,0.00,0.00
1.125,15.00,12.85,0.00,0.00
1.145,15.00,12.79,0.00,0.00
1.165,15.00,12.79,0.00,0.00
1.184,15.00,12.85,0.00,0.00
1.204,15.00,12.85,0.00,0.00
1.243,15.00,12.79,0.00,0.00
1.263,15.00,12.79,0.00,0.00
1.282,15.00,12.85,0.00,0.00
1.302,15.00,12.79,0.00,0.00
1.322,15.00,12.79,0.00,0.00
1.361,15.00,12.72,0.00,0.00
1.380,15.00,12.79,0.00,0.00
1.400,15.00,12.79,0.00,0.00
1.420,15.00,12.79,0.00,0.00
1.459,15.00,12.85,0.00,0.00
1.478,15.00,12.85,0.00,0.00
1.498,15.00,12.85,0.00,0.00
1.518,15.00,12.85,0.00,0.00
1.557,15.00,12.85,0.00,0.00
1.577,15.00,12.85,0.00,0.00
1.596,15.00,12.79,0.00,0.00
1.616,15.00,12.85,0.00,0.00
1.655,15.00,12.85,0.00,0.00
1.675,15.00,12.72,0.00,0.00
1.694,15.00,12.85,0.00,0.00
1.714,15.00,12.85,0.00,0.00
1.753,15.00,12.85,0.00,0.00
1.773,15.00,12.79,0.00,0.00
1.792,15.00,12.79,0.00,0.00
1.812,15.00,12.79,0.00,0.00
1.851,15.00,12.79,0.00,0.00
1.871,15.00,12.72,0.00,0.00
1.891,15.00,12.79,0.00,0.00
1.930,15.00,12.79,0.00,0.00
1.949,15.00,12.79,0.00,0.00
1.969,15.00,12.79,0.00,0.00
1.989,15.00,12.79,0.00,0.00
2.028,15.00,12.79,0.00,0.00
2.048,15.00,12.79,0.00,0.00
2.067,15.00,12.79,0.00,0.00
2.087,15.00,12.85,0.00,0.00
2.126,15.00,12.79,0.00,0.00
2.147,15.00,12.79,0.00,0.00
2.166,15.00,12.79,0.00,0.00
2.186,15.00,12.79,0.00,0.00
2.224,15.00,12.72,0.00,0.00
2.244,15.00,12.79,0.00,0.00
2.263,15.00,12.72,0.00,0.00
2.283,15.00,12.72,0.00,0.00
2.322,15.00,12.66,0.00,0.00
2.342,15.00,12.72,0.00,0.00
2.362,15.00,12.66,0.00,0.00
2.381,15.00,12.72,0.00,0.00
2.401,15.00,12.66,0.00,0.00
2.440,15.00,12.72,0.00,0.00
2.461,15.00,12.66,0.00,0.00
2.479,15.00,12.66,0.00,0.00
2.519,15.00,12.66,0.00,0.00
2.538,15.00,12.66,0.00,0.00
2.559,15.00,12.66,0.00,0.00
2.578,15.00,12.72,0.00,0.00
2.617,15.00,12.66,0.00,0.00
2.636,15.00,12.66,0.00,0.00
2.656,15.00,12.66,0.00,0.00
2.677,15.00,12.72,0.00,0.00
2.715,15.00,12.72,0.00,0.00
2.734,15.00,12.66,0.00,0.00
2.754,15.00,12.66,0.00,0.00
2.774,15.00,12.66,0.00,0.00
2.813,15.00,12.59,0.00,0.00
2.833,15.00,12.59,0.00,0.00
2.852,15.00,12.66,0.00,0.00
2.872,15.00,12.66,0.00,0.00
2.892,15.00,12.66,0.00,0.00
2.931,15.00,12.59,0.00,0.00
2.950,15.00,12.52,0.00,0.00
2.970,15.00,12.59,0.00,0.00
2.990,15.00,12.59,0.00,0.00
3.009,15.00,12.52,0.00,0.00
3.049,15.00,12.47,0.00,0.00
3.068,15.00,12.52,0.00,0.00
3.088,15.00,12.59,0.00,0.00
3.107,15.00,12.52,0.00,0.00
3.147,15.00,12.52,0.00,0.00
3.167,15.00,12.52,0.00,0.00
3.186,15.00,12.47,0.00,0.00
3.226,15.00,12.52,0.00,0.00
3.245,15.00,12.47,0.00,0.00
3.264,15.00,12.52,0.00,0.00
3.284,15.00,12.47,0.00,0.00
3.323,15.00,12.40,0.00,0.00
3.344,15.00,12.52,0.00,0.00
3.363,15.00,12.40,0.00,0.00
3.402,15.00,12.47,0.00,0.00
3.422,15.00,12.47,0.00,0.00
3.441,15.00,12.40,0.00,0.00
3.461,15.00,12.27,0.00,0.00
3.500,15.00,12.20,0.00,0.00
3.520,15.00,12.40,0.00,0.00
3.540,15.00,12.52,0.00,0.00
3.580,15.00,12.33,0.00,0.00
3.598,15.00,12.47,0.00,0.00
3.638,15.00,12.40,0.00,0.00
3.657,15.00,12.27,0.00,0.00
3.677,15.00,12.40,0.00,0.00
3.696,15.00,12.27,0.00,0.00
3.736,15.00,12.20,0.00,0.00
3.755,15.00,12.33,0.00,0.00
3.775,15.00,12.27,0.00,0.00
3.814,15.00,12.20,0.00,0.00
3.834,15.00,12.27,0.00,0.00
3.853,15.00,12.33,0.00,0.00
3.873,15.00,12.27,0.00,0.00
3.912,15.00,12.14,0.00,0.00
3.932,15.00,12.20,0.00,0.00
3.952,15.00,12.20,0.00,0.00
3.971,15.00,12.14,0.00,0.00
3.991,15.00,12.14,0.00,0.00
4.030,15.00,12.14,0.00,0.00
4.050,15.00,12.14,0.00,0.00
4.069,15.00,12.20,0.00,0.00
4.108,15.00,12.07,0.00,0.00
4.128,15.00,12.07,0.00,0.00
4.148,15.00,12.07,0.00,0.00
4.167,15.00,12.07,0.00,0.00
4.187,15.00,11.80,0.00,0.00
4.226,15.00,12.00,0.00,0.00
4.246,15.00,12.14,0.00,0.00
4.265,15.00,11.94,0.00,0.00
4.285,15.00,12.00,0.00,0.00
4.305,15.00,11.94,0.00,0.00
4.344,15.00,11.87,0.00,0.00
4.364,15.00,11.94,0.00,0.00
4.383,15.00,12.00,0.00,0.00
4.403,15.00,11.94,0.00,0.00
4.442,15.00,11.87,0.00,0.00
4.462,15.00,11.87,0.00,0.00
4.481,15.00,11.94,0.00,0.00
4.501,15.00,11.87,0.00,0.00
4.521,15.00,11.75,0.00,0.00
4.560,15.00,11.80,0.00,0.00
4.579,15.00,12.00,0.00,0.00
4.599,15.00,12.14,0.00,0.00
4.619,15.00,12.07,0.00,0.00
4.658,15.00,11.80,0.00,0.00
