time,voltage_out1,voltage_out2,speed_kph,acceleration
74.146,1.2,0.6,11.74560462,-2.034004023844375
74.168,1.2,0.6,11.67561402,-2.0704290043282754
74.209,1.2,0.6,11.67561402,-1.4210854715202004e-14
74.253,1.2,0.6,11.67561402,0.9165435714283774
74.293,1.2,0.6,11.74560462,0.8638080379743087
74.332,1.2,0.6,11.74560462,0.0
74.353,1.2,0.6,11.74560462,-2.842170943040401e-14
74.387,1.2,0.6,11.74560462,5.684341886080802e-14
74.409,1.2,0.6,11.74560462,4.263256414560601e-14
74.447,1.2,0.6,11.74560462,0.0
74.469,1.2,0.6,11.74560462,7.105427357601002e-14
74.505,1.2,0.6,11.74560462,-2.842170943040401e-14
74.545,1.2,0.6,11.74560462,2.842170943040401e-14
74.579,1.2,0.6,11.74560462,0.820650186334916
74.614,1.2,0.6,11.80389492,0.8444470020116626
74.65,1.2,0.6,11.80389492,-0.8817020168070542
74.684,1.2,0.6,11.74560462,-0.691783746130227
74.707,1.2,0.6,11.74560462,0.554456947890742
74.746,1.2,0.6,11.80389492,-0.219797511311981
74.78,1.2,0.6,11.74560462,-0.7094154158212973
74.804,1.2,0.6,11.74560462,5.684341886080802e-14
74.838,1.2,0.6,11.74560462,1.7159049350647138
74.859,1.2,0.6,11.80389492,1.3878642857142154
74.88,1.2,0.6,11.80389492,-1.4210854715202004e-14
74.915,1.2,0.6,11.80389492,0.0
74.95,1.2,0.6,11.80389492,0.0
74.991,1.2,0.6,11.80389492,0.0
75.029,1.2,0.6,11.80389492,-0.7099459615382386
75.069,1.2,0.6,11.74560462,-0.5170913709674778
75.091,1.2,0.6,11.74560462,-5.684341886080802e-14
75.126,1.2,0.6,11.74560462,1.4407913135593162
75.15,1.2,0.6,11.80389492,1.473183811475181
75.187,1.2,0.6,11.80389492,-1.7707233990145141
75.208,1.2,0.6,11.74560462,-1.7707233990147273
75.245,1.2,0.6,11.74560462,1.3914458709684823
75.27,1.2,0.6,11.80389492,1.461607522388789
75.312,1.2,0.6,11.80389492,0.0
75.354,1.2,0.6,11.80389492,-2.842170943040401e-14
75.398,1.2,0.6,11.80389492,0.0
75.419,1.2,0.6,11.80389492,7.105427357601002e-14
75.456,1.2,0.6,11.80389492,5.684341886080802e-14
75.478,1.2,0.6,11.80389492,1.4210854715202004e-14
75.519,1.2,0.6,11.80389492,0.0
75.56,1.2,0.6,11.80389492,-2.842170943040401e-14
75.604,1.2,0.6,11.80389492,2.842170943040401e-14
75.645,1.2,0.6,11.80389492,0.0
75.687,1.2,0.6,11.80389492,-0.7464001829266635
75.727,1.2,0.6,11.74560462,-0.1016691279065185
75.77,1.2,0.6,11.80389492,0.45881452593943095
75.792,1.2,0.6,11.80389492,0.5954063646923657
75.833,1.2,0.6,11.87380104,-1.4725235920167847
75.855,1.2,0.6,11.80389492,-1.9927014175646747
75.892,1.2,0.6,11.80389492,0.0
75.913,1.2,0.6,11.80389492,-2.842170943040401e-14
75.954,1.2,0.6,11.80389492,-0.6855715146298849
75.996,1.2,0.6,11.74560462,-0.6939321428571077
76.038,1.2,0.6,11.74560462,0.7194218630621094
76.079,1.2,0.6,11.80389492,0.7194218630621094
76.121,1.2,0.6,11.80389492,0.0
76.163,1.2,0.6,11.80389492,0.0
76.204,1.2,0.6,11.80389492,2.842170943040401e-14
76.242,1.2,0.6,11.80389492,0.0
76.262,1.2,0.6,11.80389492,-2.842170943040401e-14
76.297,1.2,0.6,11.80389492,-5.684341886080802e-14
76.322,1.2,0.6,11.80389492,0.6210565031983322
76.364,1.2,0.6,11.87380104,-1.5131194805207997
76.386,1.2,0.6,11.80389492,-2.586442805643472
76.422,1.2,0.6,11.74560462,-0.6312038135591251
76.445,1.2,0.6,11.74560462,0.5783765746328982
76.483,1.2,0.6,11.80389492,1.5959314417291068
76.525,1.2,0.6,11.87380104,-0.083221571428993
76.565,1.2,0.6,11.80389492,-0.905410590361754
76.608,1.2,0.6,11.80389492,-2.842170943040401e-14
76.647,1.2,0.6,11.80389492,2.842170943040401e-14
76.684,1.2,0.6,11.80389492,0.0
76.725,1.2,0.6,11.80389492,-2.842170943040401e-14
76.761,1.2,0.6,11.80389492,0.0
76.799,1.2,0.6,11.80389492,0.0
76.837,1.2,0.6,11.80389492,-2.842170943040401e-14
76.871,1.2,0.6,11.80389492,5.684341886080802e-14
76.894,1.2,0.6,11.80389492,1.4210854715202004e-14
76.931,1.2,0.6,11.80389492,0.8397813116880002
76.971,1.2,0.6,11.87380104,0.8278356315787789
77.007,1.2,0.6,11.87380104,0.0
77.028,1.2,0.6,11.87380104,-0.6273626153849818
77.067,1.2,0.6,11.80389492,1.5363982417575812
77.088,1.2,0.6,11.87380104,1.4892281203011493
77.126,1.2,0.6,11.80389492,-0.9198173684206097
77.164,1.2,0.6,11.80389492,0.0
77.202,1.2,0.6,11.80389492,5.684341886080802e-14
77.225,1.2,0.6,11.80389492,0.0
77.262,1.2,0.6,11.80389492,0.9446772972971473
77.299,1.2,0.6,11.87380104,0.761836530078142
77.324,1.2,0.6,11.87380104,-2.842170943040401e-14
77.361,1.2,0.6,11.87380104,0.0
77.396,1.2,0.6,11.87380104,5.684341886080802e-14
77.417,1.2,0.6,11.87380104,-0.6273626153846124
77.456,1.2,0.6,11.80389492,0.04717012145769672
77.494,1.2,0.6,11.87380104,0.13460741976896884
77.535,1.2,0.6,11.80389492,0.0
77.576,1.2,0.6,11.87380104,0.8627849074347296
77.618,1.2,0.6,11.87380104,0.0
77.658,1.2,0.6,11.87380104,0.0
77.68,1.2,0.6,11.87380104,-0.736558735632741
77.716,1.2,0.6,11.80389492,-0.7767346666671529
77.74,1.2,0.6,11.80389492,1.7753935238093845
77.761,1.2,0.6,11.87380104,2.123584926108464
77.798,1.2,0.6,11.87380104,-1.99270141756665
77.82,1.2,0.6,11.80389492,-2.067929956711211
77.861,1.2,0.6,11.80389492,0.9547471419056706
77.899,1.2,0.6,11.87380104,2.9228753575322344
77.919,1.2,0.6,11.94366108,1.7017189230776495
77.958,1.2,0.6,11.87380104,-0.9180325769229967
77.999,1.2,0.6,11.87380104,0.0
78.036,1.2,0.6,11.87380104,-5.684341886080802e-14
78.06,1.2,0.6,11.87380104,2.842170943040401e-14
78.101,1.2,0.6,11.87380104,0.0
78.143,1.2,0.6,11.87380104,-2.842170943040401e-14
78.181,1.2,0.6,11.87380104,0.0
78.222,1.2,0.6,11.87380104,0.0
78.26,1.2,0.6,11.87380104,0.0
78.301,1.2,0.6,11.87380104,0.0
78.343,1.2,0.6,11.87380104,0.0
78.384,1.2,0.6,11.87380104,0.0
78.422,1.2,0.6,11.87380104,0.0
78.458,1.2,0.6,11.87380104,0.0
78.498,1.2,0.6,11.87380104,-2.842170943040401e-14
78.536,1.2,0.6,11.87380104,0.9192110526316526
78.574,1.2,0.6,11.94366108,0.17508781954910546
78.616,1.2,0.6,11.87380104,-1.845507064935191
78.651,1.2,0.6,11.80389492,0.9154372857140061
78.675,1.2,0.6,11.87380104,1.7279055084744357
78.71,1.2,0.6,11.87380104,0.0
78.735,1.2,0.6,11.87380104,-0.6721742307691159
78.775,1.2,0.6,11.80389492,0.19418366666684506
78.811,1.2,0.6,11.87380104,0.7958346994533372
78.836,1.2,0.6,11.87380104,2.842170943040401e-14
78.876,1.2,0.6,11.87380104,-1.1113850556443765
78.91,1.2,0.6,11.80389492,-0.8507844219071217
78.934,1.2,0.6,11.80389492,0.0
78.969,1.2,0.6,11.80389492,0.0
78.995,1.2,0.6,11.80389492,0.0
79.035,1.2,0.6,11.80389492,2.1828608899294863
79.056,1.2,0.6,11.87380104,2.1440133656172833
79.094,1.2,0.6,11.87380104,0.0
79.119,1.2,0.6,11.87380104,0.6454179600889205
79.16,1.2,0.6,11.94366108,0.8622161857186086
79.202,1.2,0.6,11.94366108,-0.8316671428570999
79.244,1.2,0.6,11.87380104,-0.8216470567985539
79.285,1.2,0.6,11.87380104,2.842170943040401e-14
79.328,1.2,0.6,11.87380104,-2.474460470383775
79.369,1.2,0.6,11.67561402,-1.7349411250816615
79.413,1.2,0.6,11.74560462,1.4869213681667475
79.455,1.2,0.6,11.80389492,0.7329170947029837
79.502,1.2,0.6,11.80389492,0.8789694060994577
79.544,1.2,0.6,11.87380104,0.8221890189327894
79.585,1.2,0.6,11.87380104,2.842170943040401e-14
79.626,1.2,0.6,11.87380104,2.842170943040401e-14
79.665,1.2,0.6,11.87380104,-0.7732100623939289
79.708,1.2,0.6,11.80389492,-0.8402616984586047
79.754,1.2,0.6,11.80389492,2.842170943040401e-14
79.792,1.2,0.6,11.80389492,-0.8669398825832673
79.827,1.2,0.6,11.74560462,-0.6428003007521284
79.849,1.2,0.6,11.74560462,0.47707834821433437
79.891,1.2,0.6,11.80389492,-1.261694805195873
79.913,1.2,0.6,11.74560462,-1.6615879044694282
79.95,1.2,0.6,11.74560462,0.7276454453441374
79.989,1.2,0.6,11.80389492,0.774989743589714
80.031,1.2,0.6,11.80389492,0.8951393414637039
80.071,1.2,0.6,11.87380104,0.8627654050635556
80.11,1.2,0.6,11.87380104,0.9688981365574136
80.147,1.2,0.6,11.94366108,0.931122339873923
80.183,1.2,0.6,11.94366108,-1.8533245689023943
80.206,1.2,0.6,11.87380104,-1.8921464861015664
80.244,1.2,0.6,11.87380104,0.0
80.267,1.2,0.6,11.87380104,-5.684341886080802e-14
80.303,1.2,0.6,11.87380104,0.0
80.325,1.2,0.6,11.87380104,4.263256414560601e-14
80.363,1.2,0.6,11.87380104,-5.684341886080802e-14
80.385,1.2,0.6,11.87380104,-0.7045051030695646
80.422,1.2,0.6,11.80389492,-0.7433526273817961
80.446,1.2,0.6,11.80389492,0.0
80.478,1.2,0.6,11.80389492,0.7474092348810046
80.519,1.2,0.6,11.87380104,0.8627849074343032
80.561,1.2,0.6,11.87380104,-2.085267784092082
80.583,1.2,0.6,11.80389492,-1.2881963144979238
80.62,1.2,0.6,11.87380104,0.04971985775199528
80.658,1.2,0.6,11.80389492,-0.21391101591174788
80.701,1.2,0.6,11.87380104,1.7970884888628404
80.737,1.2,0.6,11.94366108,0.9835698173515937
80.774,1.2,0.6,11.94366108,-0.8720720242915263
80.813,1.2,0.6,11.87380104,-0.9288134472934075
80.855,1.2,0.6,11.87380104,0.0
80.878,1.2,0.6,11.87380104,2.842170943040401e-14
80.913,1.2,0.6,11.87380104,5.684341886080802e-14
80.935,1.2,0.6,11.87380104,0.8072063445382867
80.969,1.2,0.6,11.94366108,0.8072063445382582
80.991,1.2,0.6,11.94366108,0.0
81.013,1.2,0.6,11.94366108,-0.7360732183908709
81.049,1.2,0.6,11.87380104,1.234899696970956
81.071,1.2,0.6,11.94366108,1.512122077922811
81.091,1.2,0.6,11.94366108,-2.842170943040401e-14
81.131,1.2,0.6,11.94366108,-0.9427805668018436
81.169,1.2,0.6,11.87380104,-0.6543536306869555
81.19,1.2,0.6,11.87380104,0.6012544426227748
81.23,1.2,0.6,11.94366108,0.8621966962023464
81.269,1.2,0.6,11.94366108,0.0
81.307,1.2,0.6,11.94366108,0.0
81.346,1.2,0.6,11.94366108,-0.9311488585100562
81.384,1.2,0.6,11.87380104,-0.9069549052633477
81.421,1.2,0.6,11.87380104,0.0
81.459,1.2,0.6,11.87380104,0.0
81.499,1.2,0.6,11.87380104,0.8732504999997275
81.539,1.2,0.6,11.94366108,1.6175553459913772
81.578,1.2,0.6,12.00184258,0.782302845528335
81.621,1.2,0.6,12.00184258,-0.7535555722889171
81.661,1.2,0.6,11.94366108,-1.6250415895811443
81.7,1.2,0.6,11.87380104,0.0
81.739,1.2,0.6,11.94366108,0.89564153846149
81.778,1.2,0.6,11.94366108,2.842170943040401e-14
81.815,1.2,0.6,11.94366108,0.0
81.853,1.2,0.6,11.94366108,0.0
81.876,1.2,0.6,11.94366108,2.842170943040401e-14
81.912,1.2,0.6,11.94366108,-5.684341886080802e-14
81.936,1.2,0.6,11.94366108,1.4210854715202004e-14
81.974,1.2,0.6,11.94366108,-2.011122363637355
81.996,1.2,0.6,11.87380104,-1.1794552207810796
82.031,1.2,0.6,11.94366108,2.3180188190190734
82.054,1.2,0.6,12.00184258,1.6345304347829739
82.096,1.2,0.6,12.00184258,-0.7735432098764932
82.135,1.2,0.6,11.94366108,-0.07277235772343715
82.176,1.2,0.6,12.00184258,0.6731443089430797
82.213,1.2,0.6,12.00184258,-0.7262872807016265
82.252,1.2,0.6,11.94366108,-0.7160800000000052
82.288,1.2,0.6,11.94366108,-5.684341886080802e-14
82.312,1.2,0.6,11.94366108,5.684341886080802e-14
82.348,1.2,0.6,11.94366108,0.0
82.373,1.2,0.6,11.94366108,0.5168932125089043
82.415,1.2,0.6,12.00184258,0.6757433217188122
82.455,1.2,0.6,12.00184258,0.0
82.498,1.2,0.6,12.00184258,-0.676529069767696
82.541,1.2,0.6,11.94366108,-0.6765290697676676
82.584,1.2,0.6,11.94366108,0.700785574229684
82.626,1.2,0.6,12.00184258,1.5025840749138126
82.669,1.2,0.6,12.07161814,-0.07915548496862357
82.71,1.2,0.6,12.00184258,-0.8404162601627263
82.75,1.2,0.6,12.00184258,-2.842170943040401e-14
82.792,1.2,0.6,12.00184258,0.0
82.834,1.2,0.6,12.00184258,-2.842170943040401e-14
82.874,1.2,0.6,12.00184258,0.0
82.898,1.2,0.6,12.00184258,2.842170943040401e-14
82.933,1.2,0.6,12.00184258,1.724678389832036
82.957,1.2,0.6,12.07161814,0.9691050000016617
82.993,1.2,0.6,12.00184258,-1.0078691999999307
83.032,1.2,0.6,12.00184258,0.0
83.071,1.2,0.6,12.00184258,0.8945584615384234
83.11,1.2,0.6,12.07161814,-0.09670902286876526
83.147,1.2,0.6,12.00184258,-0.7604136878811119
83.172,1.2,0.6,12.00184258,0.7604136878811119
83.209,1.2,0.6,12.07161814,0.09670902286879368
83.248,1.2,0.6,12.00184258,-0.6637046650122898
83.271,1.2,0.6,12.00184258,0.7905605320197822
83.306,1.2,0.6,12.07161814,0.3708999867113931
83.349,1.2,0.6,12.00184258,-0.7717659784456714
83.388,1.2,0.6,12.00184258,-2.842170943040401e-14
83.43,1.2,0.6,12.00184258,0.0
83.468,1.2,0.6,12.00184258,0.0
83.508,1.2,0.6,12.00184258,0.8404162601621863
83.549,1.2,0.6,12.07161814,1.722795482384754
83.589,1.2,0.6,12.14134762,-0.9505803709829195
83.628,1.2,0.6,12.00184258,-1.7652985414583497
83.666,1.2,0.6,12.00184258,0.8829408191807318
83.705,1.2,0.6,12.07161814,-0.9894925213675094
83.741,1.2,0.6,11.94366108,0.03279238888882219
83.765,1.2,0.6,12.00184258,2.2298214999999573
83.801,1.2,0.6,12.07161814,0.23636707317052696
83.842,1.2,0.6,12.00184258,-0.8904992058991326
83.887,1.2,0.6,12.00184258,0.0
83.91,1.2,0.6,12.00184258,0.0
83.946,1.2,0.6,12.00184258,0.0
83.987,1.2,0.6,12.00184258,-0.6842918818128965
84.029,1.2,0.6,11.94366108,0.033787166086113984
84.07,1.2,0.6,12.00184258,2.5878849729441527
84.108,1.2,0.6,12.14134762,0.9770737746455609
84.147,1.2,0.6,12.07161814,-0.9578225274723593
84.192,1.2,0.6,12.07161814,0.0
84.234,1.2,0.6,12.07161814,0.0
84.26,1.2,0.6,12.07161814,0.0
84.297,1.2,0.6,12.07161814,-1.8707940000003305
84.32,1.2,0.6,12.00184258,-1.9261714285719904
84.36,1.2,0.6,12.00184258,1.626469930070357
84.386,1.2,0.6,12.07161814,0.6900879560449766
84.421,1.2,0.6,12.00184258,-0.8109508184012384
84.445,1.2,0.6,12.00184258,1.7720777142851034
84.466,1.2,0.6,12.07161814,2.0539991688311545
84.5,1.2,0.6,12.07161814,-1.7042881034483344
84.524,1.2,0.6,12.00184258,-0.006458002028864485
84.558,1.2,0.6,12.14134762,1.2357545050257954
84.595,1.2,0.6,12.07161814,-0.7027249473205757
84.617,1.2,0.6,12.07161814,-0.8062302100844647
84.651,1.2,0.6,12.00184258,-0.8062302100844363
84.673,1.2,0.6,12.00184258,0.0
84.71,1.2,0.6,12.00184258,0.0
84.732,1.2,0.6,12.00184258,0.7694547969927328
84.767,1.2,0.6,12.07161814,1.0244824285716447
84.804,1.2,0.6,12.07161814,0.0
84.844,1.2,0.6,12.07161814,0.0
84.868,1.2,0.6,12.07161814,5.684341886080802e-14
84.904,1.2,0.6,12.07161814,1.646072970491332
84.929,1.2,0.6,12.14134762,0.8522491999993917
84.965,1.2,0.6,12.07161814,-0.10194368421028344
85.003,1.2,0.6,12.14134762,0.047050931174339894
85.042,1.2,0.6,12.07161814,-0.9052837390455863
85.082,1.2,0.6,12.07161814,0.0
85.118,1.2,0.6,12.07161814,2.0971272180449887
85.139,1.2,0.6,12.14134762,1.5772144285715797
85.179,1.2,0.6,12.07161814,-0.5810789999997041
85.199,1.2,0.6,12.07161814,1.6197324041809225
85.22,1.2,0.6,12.14134762,2.1773451990632253
85.26,1.2,0.6,12.14134762,-2.842170943040401e-14
85.301,1.2,0.6,12.14134762,0.0
85.342,1.2,0.6,12.14134762,2.842170943040401e-14
85.382,1.2,0.6,12.14134762,0.0
85.422,1.2,0.6,12.14134762,0.0
85.445,1.2,0.6,12.14134762,0.0
85.48,1.2,0.6,12.14134762,0.0
85.502,1.2,0.6,12.14134762,-0.8056977731087898
85.536,1.2,0.6,12.07161814,0.8545279411766842
85.56,1.2,0.6,12.14134762,1.848887727272654
85.602,1.2,0.6,12.14134762,0.0
85.623,1.2,0.6,12.14134762,5.684341886080802e-14
85.661,1.2,0.6,12.14134762,1.9023815517245453
85.681,1.2,0.6,12.19942032,1.8848157017549738
85.718,1.2,0.6,12.19942032,0.0
85.741,1.2,0.6,12.19942032,2.842170943040401e-14
85.776,1.2,0.6,12.19942032,-1.4354127824857983
85.8,1.2,0.6,12.14134762,-1.4830393817202463
85.838,1.2,0.6,12.14134762,0.6567745833333163
85.88,1.2,0.6,12.19942032,-0.06913416666648686
85.92,1.2,0.6,12.14134762,-0.7686092647057166
85.965,1.2,0.6,12.14134762,-2.842170943040401e-14
86.0,1.2,0.6,12.14134762,0.0
86.025,1.2,0.6,12.14134762,0.0
86.06,1.2,0.6,12.14134762,1.355029666667292
86.085,1.2,0.6,12.19942032,1.4561512835827983
86.127,1.2,0.6,12.19942032,-1.6314738461528577
86.15,1.2,0.6,12.14134762,-1.5406169491516266
86.186,1.2,0.6,12.14134762,1.3708965245908757
86.211,1.2,0.6,12.19942032,-0.44245866666580014
86.232,1.2,0.6,12.14134762,-1.8133551912568322
86.272,1.2,0.6,12.14134762,-0.9052837390457569
86.311,1.2,0.6,12.07161814,-0.8823577222776464
86.349,1.2,0.6,12.07161814,0.994639729729613
86.385,1.2,0.6,12.14134762,-0.744973076923543
86.411,1.2,0.6,12.07161814,-0.8469167611338264
86.449,1.2,0.6,12.14134762,0.13426729139925442
86.49,1.2,0.6,12.07161814,-0.04049331010472201
86.532,1.2,0.6,12.14134762,0.799367936507906
86.571,1.2,0.6,12.14134762,-2.842170943040401e-14
86.611,1.2,0.6,12.14134762,-1.0625444571430762
86.646,1.2,0.6,12.07161814,-2.823755142857067
86.667,1.2,0.6,12.00184258,-1.533528791208795
86.706,1.2,0.6,12.07161814,-1.6996610769238032
86.726,1.2,0.6,12.00184258,-2.30614138983114
86.765,1.2,0.6,12.00184258,1.0963927638998143
86.799,1.2,0.6,12.07161814,2.730582742552315
86.821,1.2,0.6,12.14134762,2.0264155886746806
86.86,1.2,0.6,12.14134762,-5.684341886080802e-14
86.882,1.2,0.6,12.14134762,-0.6448291551072174
86.921,1.2,0.6,12.07161814,-1.7269737973140025
86.963,1.2,0.6,12.00184258,0.04052006968547062
87.004,1.2,0.6,12.07161814,0.8509214634142666
87.045,1.2,0.6,12.07161814,5.684341886080802e-14
87.065,1.2,0.6,12.07161814,-2.842170943040401e-14
87.108,1.2,0.6,12.07161814,0.0
87.15,1.2,0.6,12.07161814,0.0
87.189,1.2,0.6,12.07161814,2.842170943040401e-14
87.226,1.2,0.6,12.07161814,-2.842170943040401e-14
87.269,1.2,0.6,12.07161814,-0.8113437209304948
87.312,1.2,0.6,12.00184258,1.6999582724247944
87.333,1.2,0.6,12.07161814,1.6208027874561708
87.353,1.2,0.6,12.07161814,1.4210854715202004e-14
87.391,1.2,0.6,12.07161814,0.0
87.417,1.2,0.6,12.07161814,0.0
87.437,1.2,0.6,12.07161814,0.0
87.479,1.2,0.6,12.07161814,5.684341886080802e-14
87.501,1.2,0.6,12.07161814,0.5707025892857445
87.543,1.2,0.6,12.14134762,-0.12770967033031866
87.582,1.2,0.6,12.07161814,-0.8939676923081379
87.621,1.2,0.6,12.07161814,-2.842170943040401e-14
87.657,1.2,0.6,12.07161814,-5.684341886080802e-14
87.679,1.2,0.6,12.07161814,2.842170943040401e-14
87.713,1.2,0.6,12.07161814,0.0
87.737,1.2,0.6,12.07161814,2.842170943040401e-14
87.771,1.2,0.6,12.07161814,-5.684341886080802e-14
87.797,1.2,0.6,12.07161814,1.8368454711243771
87.818,1.2,0.6,12.14134762,2.075282142856878
87.853,1.2,0.6,12.14134762,5.684341886080802e-14
87.876,1.2,0.6,12.14134762,2.842170943040401e-14
87.913,1.2,0.6,12.14134762,-0.8704422267205132
87.952,1.2,0.6,12.07161814,-0.044698384615628584
87.992,1.2,0.6,12.14134762,-1.5772144285715513
88.013,1.2,0.6,12.07161814,-2.118219014778063
88.05,1.2,0.6,12.07161814,0.9817316438354453
88.086,1.2,0.6,12.14134762,1.0313523376622413
88.127,1.2,0.6,12.14134762,0.0
88.166,1.2,0.6,12.14134762,-0.8605853544302136
88.206,1.2,0.6,12.07161814,-0.8257438421050551
88.242,1.2,0.6,12.07161814,-5.684341886080802e-14
88.266,1.2,0.6,12.07161814,-2.842170943040401e-14
88.305,1.2,0.6,12.07161814,0.8605853544306683
88.345,1.2,0.6,12.14134762,0.12162118604712191
88.388,1.2,0.6,12.07161814,0.12162118604706507
88.428,1.2,0.6,12.14134762,6.252776074688882e-13
88.468,1.2,0.6,12.07161814,0.044698384615628584
88.507,1.2,0.6,12.14134762,0.8939676923076547
88.546,1.2,0.6,12.14134762,2.842170943040401e-14
88.586,1.2,0.6,12.14134762,-2.842170943040401e-14
88.625,1.2,0.6,12.14134762,0.0
88.666,1.2,0.6,12.14134762,-5.684341886080802e-14
88.687,1.2,0.6,12.14134762,5.684341886080802e-14
88.725,1.2,0.6,12.14134762,-5.684341886080802e-14
88.747,1.2,0.6,12.14134762,-0.7689466466167971
88.782,1.2,0.6,12.07161814,-0.7471015714286295
88.803,1.2,0.6,12.07161814,0.7830583315505066
88.837,1.2,0.6,12.14134762,0.8275428482968437
88.86,1.2,0.6,12.14134762,4.263256414560601e-14
88.898,1.2,0.6,12.14134762,-5.684341886080802e-14
88.919,1.2,0.6,12.14134762,-0.7471015714287432
88.954,1.2,0.6,12.07161814,0.913124142856816
88.978,1.2,0.6,12.14134762,2.3984763559320754
89.013,1.2,0.6,12.19942032,-0.8656800000009639
89.036,1.2,0.6,12.14134762,-2.2956913559325187
89.072,1.2,0.6,12.07161814,0.8522492000010402
89.097,1.2,0.6,12.14134762,1.6270212000009678
89.132,1.2,0.6,12.14134762,2.842170943040401e-14
89.172,1.2,0.6,12.14134762,0.0
89.195,1.2,0.6,12.14134762,2.842170943040401e-14
89.229,1.2,0.6,12.14134762,1.4184423850575172
89.253,1.2,0.6,12.19942032,0.7604758333330892
89.288,1.2,0.6,12.14134762,-2.398476355932246
89.312,1.2,0.6,12.07161814,-1.762288770491807
89.349,1.2,0.6,12.07161814,1.8695585217396342
89.372,1.2,0.6,12.14134762,1.8294841079463993
89.407,1.2,0.6,12.14134762,5.684341886080802e-14
89.43,1.2,0.6,12.14134762,0.0
89.466,1.2,0.6,12.14134762,0.0
89.492,1.2,0.6,12.14134762,5.684341886080802e-14
89.512,1.2,0.6,12.14134762,-1.4210854715202004e-14
89.55,1.2,0.6,12.14134762,-5.684341886080802e-14
89.571,1.2,0.6,12.14134762,0.46089444444444894
89.613,1.2,0.6,12.19942032,0.03215542635675206
89.656,1.2,0.6,12.14134762,-0.6591862403099071
89.697,1.2,0.6,12.14134762,-0.8201114974181394
89.739,1.2,0.6,12.07161814,0.0
89.781,1.2,0.6,12.14134762,0.8494178073088676
89.825,1.2,0.6,12.14134762,0.0
89.863,1.2,0.6,12.14134762,0.0
89.908,1.2,0.6,12.14134762,0.6452522222222115
89.953,1.2,0.6,12.19942032,0.43649415032672323
89.976,1.2,0.6,12.19942032,2.842170943040401e-14
90.015,1.2,0.6,12.19942032,-2.842170943040401e-14
90.059,1.2,0.6,12.19942032,5.684341886080802e-14
90.082,1.2,0.6,12.19942032,-7.105427357601002e-14
90.12,1.2,0.6,12.19942032,-5.684341886080802e-14
90.142,1.2,0.6,12.19942032,-1.4210854715202004e-14
90.179,1.2,0.6,12.19942032,0.0
90.222,1.2,0.6,12.19942032,2.842170943040401e-14
90.264,1.2,0.6,12.19942032,2.842170943040401e-14
90.304,1.2,0.6,12.19942032,0.0
90.345,1.2,0.6,12.19942032,0.8813101851849297
90.385,1.2,0.6,12.26906532,0.08291071428547525
90.427,1.2,0.6,12.19942032,-0.7983994708992839
90.466,1.2,0.6,12.19942032,1.9047370266465578
90.489,1.2,0.6,12.26906532,1.3293849416740073
90.53,1.2,0.6,12.19942032,-0.5931823461093586
90.552,1.2,0.6,12.19942032,0.6720131578949662
90.59,1.2,0.6,12.26906532,1.574072008826576
90.636,1.2,0.6,12.32706762,0.5704159937890552
90.674,1.2,0.6,12.32706762,-0.7942657297301139
90.711,1.2,0.6,12.26906532,-0.8143531063534226
90.751,1.2,0.6,12.26906532,-2.842170943040401e-14
90.796,1.2,0.6,12.26906532,2.842170943040401e-14
90.833,1.2,0.6,12.26906532,0.8166229452053528
90.869,1.2,0.6,12.32706762,0.8769686708861002
90.912,1.2,0.6,12.32706762,-0.8769686708866118
90.948,1.2,0.6,12.26906532,-0.5935907894740353
90.969,1.2,0.6,12.26906532,-4.263256414560601e-14
91.005,1.2,0.6,12.26906532,-5.684341886080802e-14
91.029,1.2,0.6,12.26906532,0.543771562499856
91.069,1.2,0.6,12.32706762,0.7158511708859407
91.108,1.2,0.6,12.32706762,2.021505424740326
91.13,1.2,0.6,12.39662814,1.3313018181836043
91.168,1.2,0.6,12.32706762,-2.430472590800207
91.189,1.2,0.6,12.26906532,-1.1508392857160885
91.225,1.2,0.6,12.32706762,0.8273601351351942
91.263,1.2,0.6,12.32706762,2.842170943040401e-14
91.296,1.2,0.6,12.32706762,0.0
91.338,1.2,0.6,12.32706762,0.0
91.378,1.2,0.6,12.32706762,0.0
91.416,1.2,0.6,12.32706762,0.0
91.456,1.2,0.6,12.32706762,1.9526143910151745
91.493,1.2,0.6,12.46614258,0.2819087027040723
91.533,1.2,0.6,12.32706762,-1.6707056883111022
91.57,1.2,0.6,12.32706762,0.0
91.608,1.2,0.6,12.32706762,5.684341886080802e-14
91.631,1.2,0.6,12.32706762,-2.842170943040401e-14
91.667,1.2,0.6,12.32706762,-5.684341886080802e-14
91.689,1.2,0.6,12.32706762,1.4210854715202004e-14
91.727,1.2,0.6,12.32706762,0.9922296396397599
91.763,1.2,0.6,12.39662814,0.7329173563215932
91.785,1.2,0.6,12.39662814,-0.7010221896469631
91.822,1.2,0.6,12.32706762,-2.354400540957613
91.844,1.2,0.6,12.26906532,-1.0688384520897927
91.881,1.2,0.6,12.32706762,2.465953164512655
91.904,1.2,0.6,12.39662814,1.1443563807294197
91.941,1.2,0.6,12.32706762,-0.7758788159585492
91.967,1.2,0.6,12.32706762,0.5871991948052795
92.011,1.2,0.6,12.39662814,-0.20268216783196635
92.05,1.2,0.6,12.32706762,-0.9248312250712161
92.092,1.2,0.6,12.32706762,2.842170943040401e-14
