time,voltage_out1,voltage_out2,speed_kph,acceleration
79.792,1.2,0.6,11.80389492,-0.3745847067159275
79.827,1.2,0.6,11.74560462,-0.45887132806338116
79.849,1.2,0.6,11.74560462,-0.7911889089572725
79.891,1.2,0.6,11.80389492,-0.4722718433717915
79.913,1.2,0.6,11.74560462,-0.18871383450342308
79.95,1.2,0.6,11.74560462,-0.10510163585354917
79.989,1.2,0.6,11.80389492,0.31979040619833654
80.031,1.2,0.6,11.80389492,0.8458876144037049
80.071,1.2,0.6,11.87380104,0.8865829933096621
80.11,1.2,0.6,11.87380104,0.36092013081124036
80.147,1.2,0.6,11.94366108,-0.1965370347018137
80.183,1.2,0.6,11.94366108,-0.3690901157145248
80.206,1.2,0.6,11.87380104,-0.5628697430260189
80.244,1.2,0.6,11.87380104,-0.7490942110008035
80.267,1.2,0.6,11.87380104,-0.37842929722031615
80.303,1.2,0.6,11.87380104,-1.4210854715202004e-14
80.325,1.2,0.6,11.87380104,-0.14090102061392712
80.363,1.2,0.6,11.87380104,-0.28957154609027497
80.385,1.2,0.6,11.87380104,-0.28957154609027497
80.422,1.2,0.6,11.80389492,-0.1400896991140826
80.446,1.2,0.6,11.80389492,0.03246728237278944
80.478,1.2,0.6,11.80389492,-0.24368525383171402
80.519,1.2,0.6,11.87380104,-0.35265399125493957
80.561,1.2,0.6,11.87380104,-0.3427100197045405
80.583,1.2,0.6,11.80389492,-0.534974069863091
80.62,1.2,0.6,11.87380104,-0.3481133535773836
80.658,1.2,0.6,11.80389492,0.26565416671135156
80.701,1.2,0.6,11.87380104,0.34887902475263105
80.737,1.2,0.6,11.94366108,0.15317236374355048
80.774,1.2,0.6,11.94366108,0.19595456692590005
80.813,1.2,0.6,11.87380104,-0.16346313084666236
80.855,1.2,0.6,11.87380104,-0.3601770943169697
80.878,1.2,0.6,11.87380104,-0.02432142055100712
80.913,1.2,0.6,11.87380104,0.32288253781532605
80.935,1.2,0.6,11.87380104,0.32288253781532605
80.969,1.2,0.6,11.94366108,0.17566789413714617
80.991,1.2,0.6,11.94366108,0.422647833531326
81.013,1.2,0.6,11.94366108,0.5636309802082309
81.049,1.2,0.6,11.87380104,0.40218971130057357
81.071,1.2,0.6,11.94366108,0.2136335979402048
81.091,1.2,0.6,11.94366108,0.2299775154809879
81.131,1.2,0.6,11.94366108,0.10324846461135166
81.169,1.2,0.6,11.87380104,-0.026736611732741267
81.19,1.2,0.6,11.87380104,-0.02673661173273558
81.23,1.2,0.6,11.94366108,0.16181950162763314
81.269,1.2,0.6,11.94366108,0.10646045606301299
81.307,1.2,0.6,11.94366108,-0.1951814135142115
81.346,1.2,0.6,11.94366108,-0.36762075275468076
81.384,1.2,0.6,11.87380104,-0.36762075275468076
81.421,1.2,0.6,11.87380104,-0.1929706527547353
81.459,1.2,0.6,11.87380104,0.3167701881455514
81.499,1.2,0.6,11.87380104,0.6546217383038879
81.539,1.2,0.6,11.94366108,0.5039106238461045
81.578,1.2,0.6,12.00184258,0.17890230592987563
81.621,1.2,0.6,12.00184258,0.004252205929930142
81.661,1.2,0.6,11.94366108,-0.1401305555760473
81.7,1.2,0.6,11.87380104,-0.2965911246817086
81.739,1.2,0.6,11.94366108,-0.1458800102239252
81.778,1.2,0.6,11.94366108,0.17912830769230367
81.815,1.2,0.6,11.94366108,0.17912830769230936
81.853,1.2,0.6,11.94366108,0.0
81.876,1.2,0.6,11.94366108,-2.842170943040401e-15
81.912,1.2,0.6,11.94366108,-0.40222447272747386
81.936,1.2,0.6,11.94366108,-0.6381155168836898
81.974,1.2,0.6,11.94366108,-0.17451175307988082
81.996,1.2,0.6,11.87380104,0.15239433387672535
82.031,1.2,0.6,11.94366108,-0.0023143080985761344
82.054,1.2,0.6,12.00184258,0.3853556930842075
82.096,1.2,0.6,12.00184258,0.7558755990290393
82.135,1.2,0.6,11.94366108,0.14701437908489937
82.176,1.2,0.6,12.00184258,-0.32310770787169646
82.213,1.2,0.6,12.00184258,-0.16839906589640918
82.252,1.2,0.6,11.94366108,-0.15384459435171038
82.288,1.2,0.6,11.94366108,-0.2884734561403263
82.312,1.2,0.6,11.94366108,-0.03983735749822017
82.348,1.2,0.6,11.94366108,0.2385273068455433
82.373,1.2,0.6,11.94366108,0.23852730684555468
82.415,1.2,0.6,12.00184258,0.10322149289200411
82.455,1.2,0.6,12.00184258,-0.032084321061529406
82.498,1.2,0.6,12.00184258,0.004694151282626536
82.541,1.2,0.6,11.94366108,0.1700623019216266
82.584,1.2,0.6,11.94366108,0.1542312049279019
82.626,1.2,0.6,12.00184258,0.12145376684889583
82.669,1.2,0.6,12.07161814,0.25675958080242367
82.71,1.2,0.6,12.00184258,0.11660246595648686
82.75,1.2,0.6,12.00184258,-0.18391434902628134
82.792,1.2,0.6,12.00184258,-0.16808325203255664
82.834,1.2,0.6,12.00184258,-5.684341886080802e-15
82.874,1.2,0.6,12.00184258,0.3449356779664072
82.898,1.2,0.6,12.00184258,0.5387566779667395
82.933,1.2,0.6,12.00184258,0.3371828379667591
82.957,1.2,0.6,12.07161814,0.3371828379667591
82.993,1.2,0.6,12.00184258,0.5160945302744381
83.032,1.2,0.6,12.00184258,0.15181704773427782
83.071,1.2,0.6,12.00184258,-0.1940866898422769
83.11,1.2,0.6,12.07161814,0.15956988773393163
83.147,1.2,0.6,12.00184258,0.17891169230769038
83.172,1.2,0.6,12.00184258,-0.13274093300245227
83.209,1.2,0.6,12.07161814,0.044712977975257216
83.248,1.2,0.6,12.00184258,0.2709757128937582
83.271,1.2,0.6,12.00184258,-0.03546022037159844
83.306,1.2,0.6,12.07161814,-0.05480202494536286
83.349,1.2,0.6,12.00184258,0.0779389080570951
83.388,1.2,0.6,12.00184258,-0.08017319834686135
83.43,1.2,0.6,12.00184258,0.013730056343297293
83.468,1.2,0.6,12.00184258,0.5126423485093824
83.508,1.2,0.6,12.00184258,0.3225262743128042
83.549,1.2,0.6,12.07161814,-0.030533433978865786
83.589,1.2,0.6,12.14134762,0.14605472985728057
83.628,1.2,0.6,12.00184258,-0.21992702644865858
83.666,1.2,0.6,12.00184258,-0.557927645147845
83.705,1.2,0.6,12.07161814,0.07815272904873041
83.741,1.2,0.6,11.94366108,0.47848585197450577
83.765,1.2,0.6,12.00184258,0.12379784695853288
83.801,1.2,0.6,12.07161814,0.32169635123203477
83.842,1.2,0.6,12.00184258,0.31513787345427036
83.887,1.2,0.6,12.00184258,-0.13082642654572113
83.91,1.2,0.6,12.00184258,-0.3149582175424058
83.946,1.2,0.6,12.00184258,-0.1301009431453565
83.987,1.2,0.6,12.00184258,0.387476051443474
84.029,1.2,0.6,11.94366108,0.5828908063725862
84.07,1.2,0.6,12.00184258,0.3913263008781144
84.108,1.2,0.6,12.14134762,0.5281846772406936
84.147,1.2,0.6,12.07161814,0.5214272440234708
84.192,1.2,0.6,12.07161814,0.003850249434640318
84.234,1.2,0.6,12.07161814,-0.565723305494538
84.26,1.2,0.6,12.07161814,-0.7593930857144642
84.297,1.2,0.6,12.07161814,-0.4340990997003928
84.32,1.2,0.6,12.00184258,-0.29608150849139747
84.36,1.2,0.6,12.00184258,-0.45827167217164516
84.386,1.2,0.6,12.07161814,0.2703026706854416
84.421,1.2,0.6,12.00184258,1.0663367901660705
84.445,1.2,0.6,12.00184258,0.40018518346233234
84.466,1.2,0.6,12.07161814,0.26087599184756416
84.5,1.2,0.6,12.07161814,0.6702170565329709
84.524,1.2,0.6,12.00184258,0.17525652421183507
84.558,1.2,0.6,12.14134762,-0.39678935157128875
84.595,1.2,0.6,12.07161814,-0.21717777289850915
84.617,1.2,0.6,12.07161814,-0.21588617249273626
84.651,1.2,0.6,12.00184258,-0.46303707349789536
84.673,1.2,0.6,12.00184258,-0.16860112463523363
84.71,1.2,0.6,12.00184258,0.19754140309598825
84.732,1.2,0.6,12.00184258,0.3587874451128755
84.767,1.2,0.6,12.07161814,0.3587874451128755
84.804,1.2,0.6,12.07161814,0.35878744511288685
84.844,1.2,0.6,12.07161814,0.5341110798126067
84.868,1.2,0.6,12.07161814,0.4996644340981561
84.904,1.2,0.6,12.07161814,0.4792756972560994
84.929,1.2,0.6,12.14134762,0.4886858834909674
84.965,1.2,0.6,12.07161814,0.30762913568183875
85.003,1.2,0.6,12.14134762,-0.021585458416427627
85.042,1.2,0.6,12.07161814,0.22739014519269177
85.082,1.2,0.6,12.07161814,0.5632217677490644
85.118,1.2,0.6,12.07161814,0.4375957815142556
85.139,1.2,0.6,12.14134762,0.9425990101595574
85.179,1.2,0.6,12.07161814,1.3780680499722024
85.199,1.2,0.6,12.07161814,0.958642606363199
85.22,1.2,0.6,12.14134762,0.6431997206488831
85.26,1.2,0.6,12.14134762,0.7594155206488296
85.301,1.2,0.6,12.14134762,0.43546903981264506
85.342,1.2,0.6,12.14134762,0.0
85.382,1.2,0.6,12.14134762,5.684341886080802e-15
85.422,1.2,0.6,12.14134762,5.684341886080802e-15
85.445,1.2,0.6,12.14134762,-0.16113955462175794
85.48,1.2,0.6,12.14134762,0.009766033613578884
85.502,1.2,0.6,12.14134762,0.3795435790681097
85.536,1.2,0.6,12.07161814,0.3795435790681097
85.56,1.2,0.6,12.14134762,0.3795435790681211
85.602,1.2,0.6,12.14134762,0.9211594440347881
85.623,1.2,0.6,12.14134762,1.127216996150446
85.661,1.2,0.6,12.14134762,0.7574394506959152
85.681,1.2,0.6,12.19942032,0.7574394506959209
85.718,1.2,0.6,12.19942032,0.4703568941987498
85.741,1.2,0.6,12.19942032,-0.20672729249020846
85.776,1.2,0.6,12.19942032,-0.45233551617454
85.8,1.2,0.6,12.14134762,-0.46616234950783736
85.838,1.2,0.6,12.14134762,-0.6198842024489863
85.88,1.2,0.6,12.19942032,-0.33280164595183237
85.92,1.2,0.6,12.14134762,-0.03619376960778311
85.965,1.2,0.6,12.14134762,-0.16754868627444636
86.0,1.2,0.6,12.14134762,0.11728408039230942
86.025,1.2,0.6,12.14134762,0.5622361900500124
86.06,1.2,0.6,12.14134762,0.23594142081944652
86.085,1.2,0.6,12.19942032,-0.07218196901087878
86.127,1.2,0.6,12.19942032,0.20199733590729635
86.15,1.2,0.6,12.14134762,-0.15750033075932207
86.186,1.2,0.6,12.14134762,-0.8114016257272482
86.211,1.2,0.6,12.19942032,-0.666163604305828
86.232,1.2,0.6,12.14134762,-0.534511758931032
86.272,1.2,0.6,12.14134762,-0.6097631179032845
86.311,1.2,0.6,12.07161814,-0.670265999954833
86.349,1.2,0.6,12.07161814,-0.47697831393023193
86.385,1.2,0.6,12.14134762,-0.2690681078412297
86.411,1.2,0.6,12.07161814,-0.1006952254066448
86.449,1.2,0.6,12.14134762,-0.1397495840509862
86.49,1.2,0.6,12.07161814,0.009245031333716725
86.532,1.2,0.6,12.14134762,-0.033880507868133236
86.571,1.2,0.6,12.14134762,-0.6254849947193974
86.611,1.2,0.6,12.14134762,-0.924092090940212
86.646,1.2,0.6,12.07161814,-1.4238978936265538
86.667,1.2,0.6,12.00184258,-1.8851261715927763
86.706,1.2,0.6,12.07161814,-1.4533387273841982
86.726,1.2,0.6,12.00184258,-0.3424711503023218
86.765,1.2,0.6,12.00184258,0.3695177256743733
86.799,1.2,0.6,12.07161814,0.7094499410591226
86.821,1.2,0.6,12.14134762,1.0417123880039072
86.86,1.2,0.6,12.14134762,0.47703907576114374
86.882,1.2,0.6,12.14134762,-0.06097345881222509
86.921,1.2,0.6,12.07161814,-0.2960722838643079
86.963,1.2,0.6,12.00184258,-0.2960722838642852
87.004,1.2,0.6,12.07161814,-0.16710645284284736
87.045,1.2,0.6,12.07161814,0.17828830661995312
87.065,1.2,0.6,12.07161814,0.170184292682859
87.108,1.2,0.6,12.07161814,1.1368683772161604e-14
87.15,1.2,0.6,12.07161814,-5.684341886080802e-15
87.189,1.2,0.6,12.07161814,-0.16226874418609896
87.226,1.2,0.6,12.07161814,0.17772291029885992
87.269,1.2,0.6,12.07161814,0.5018834677900941
87.312,1.2,0.6,12.00184258,0.5018834677900912
87.333,1.2,0.6,12.07161814,0.501883467790097
87.353,1.2,0.6,12.07161814,0.6641522119761959
87.391,1.2,0.6,12.07161814,0.324160557491237
87.417,1.2,0.6,12.07161814,1.4210854715202004e-14
87.437,1.2,0.6,12.07161814,0.11414051785716026
87.479,1.2,0.6,12.07161814,0.08859858379109653
87.501,1.2,0.6,12.07161814,-0.09019495467053104
87.543,1.2,0.6,12.14134762,-0.09019495467053673
87.582,1.2,0.6,12.07161814,-0.09019495467055946
87.621,1.2,0.6,12.07161814,-0.20433547252770268
87.657,1.2,0.6,12.07161814,-0.17879353846163895
87.679,1.2,0.6,12.07161814,-5.684341886080802e-15
87.713,1.2,0.6,12.07161814,-1.1368683772161604e-14
87.737,1.2,0.6,12.07161814,0.3673690942248754
87.771,1.2,0.6,12.07161814,0.7824255227962453
87.797,1.2,0.6,12.07161814,0.7824255227962567
87.818,1.2,0.6,12.14134762,0.7824255227962567
87.853,1.2,0.6,12.14134762,0.6083370774521655
87.876,1.2,0.6,12.14134762,0.2320283063041643
87.913,1.2,0.6,12.14134762,-0.49847100798152155
87.952,1.2,0.6,12.07161814,-0.9221148109371455
87.992,1.2,0.6,12.14134762,-0.7257684821700622
88.013,1.2,0.6,12.07161814,-0.34540956929351124
88.05,1.2,0.6,12.07161814,-0.33646989237038555
88.086,1.2,0.6,12.14134762,-0.193144077542118
88.127,1.2,0.6,12.14134762,0.06535095699248358
88.166,1.2,0.6,12.14134762,-0.13099537177461684
88.206,1.2,0.6,12.07161814,-0.33726583930707077
88.242,1.2,0.6,12.07161814,-0.16514876842093712
88.266,1.2,0.6,12.07161814,0.03129253967452996
88.305,1.2,0.6,12.07161814,0.22076554530495401
88.345,1.2,0.6,12.14134762,0.22076554530509043
88.388,1.2,0.6,12.07161814,0.22970522222822182
88.428,1.2,0.6,12.14134762,0.23638168980361912
88.468,1.2,0.6,12.07161814,0.21205745259420042
88.507,1.2,0.6,12.14134762,0.18773321538478172
88.546,1.2,0.6,12.14134762,0.18773321538465665
88.586,1.2,0.6,12.14134762,0.17879353846151957
88.625,1.2,0.6,12.14134762,0.0
88.666,1.2,0.6,12.14134762,-1.7053025658242404e-14
88.687,1.2,0.6,12.14134762,-0.1537893293233708
88.725,1.2,0.6,12.14134762,-0.3032096436090967
88.747,1.2,0.6,12.14134762,-0.146597977298984
88.782,1.2,0.6,12.07161814,0.018910592360373357
88.803,1.2,0.6,12.07161814,0.018910592360393254
88.837,1.2,0.6,12.14134762,0.17269992168374132
88.86,1.2,0.6,12.14134762,0.17269992168371856
88.898,1.2,0.6,12.14134762,0.19871308394498044
88.919,1.2,0.6,12.14134762,0.5128997854720267
88.954,1.2,0.6,12.07161814,0.3397637854718255
88.978,1.2,0.6,12.14134762,-0.11937448571466688
89.013,1.2,0.6,12.19942032,0.2004956685712898
89.036,1.2,0.6,12.14134762,0.3432750800001202
89.072,1.2,0.6,12.07161814,-0.13642019118628923
89.097,1.2,0.6,12.14134762,0.03671580881390355
89.132,1.2,0.6,12.14134762,0.495854080000413
89.172,1.2,0.6,12.14134762,0.6090927170117084
89.195,1.2,0.6,12.14134762,0.43578364367813266
89.229,1.2,0.6,12.14134762,-0.043911627508322226
89.253,1.2,0.6,12.19942032,-0.39636938160668367
89.288,1.2,0.6,12.14134762,-0.022457677258762486
89.312,1.2,0.6,12.07161814,0.05975066731901393
89.349,1.2,0.6,12.07161814,-0.09234449934759255
89.372,1.2,0.6,12.14134762,0.38735077183885663
89.407,1.2,0.6,12.14134762,0.739808525937218
89.43,1.2,0.6,12.14134762,0.3658968215893026
89.466,1.2,0.6,12.14134762,1.9895196601282804e-14
89.492,1.2,0.6,12.14134762,-2.842170943040401e-15
89.512,1.2,0.6,12.14134762,0.09217888888888695
89.55,1.2,0.6,12.14134762,0.09860997416023735
89.571,1.2,0.6,12.14134762,-0.033227273901755436
89.613,1.2,0.6,12.19942032,-0.19724957338538046
89.656,1.2,0.6,12.14134762,-0.1972495733853691
89.697,1.2,0.6,12.14134762,-0.11954490081248537
89.739,1.2,0.6,12.07161814,-0.12597598608383578
89.781,1.2,0.6,12.14134762,0.005861261978145649
89.825,1.2,0.6,12.14134762,0.2989340059062158
89.863,1.2,0.6,12.14134762,0.38623283597156044
89.908,1.2,0.6,12.14134762,0.21634927450979263
89.953,1.2,0.6,12.19942032,0.21634927450978694
89.976,1.2,0.6,12.19942032,0.2163492745097983
90.015,1.2,0.6,12.19942032,0.08729883006534181
90.059,1.2,0.6,12.19942032,-1.4210854715202004e-14
90.082,1.2,0.6,12.19942032,-2.2737367544323207e-14
90.12,1.2,0.6,12.19942032,-1.7053025658242404e-14
90.142,1.2,0.6,12.19942032,-2.2737367544323207e-14
90.179,1.2,0.6,12.19942032,-2.842170943040401e-15
90.222,1.2,0.6,12.19942032,8.526512829121202e-15
90.264,1.2,0.6,12.19942032,0.1762620370369973
90.304,1.2,0.6,12.19942032,0.19284417989409236
90.345,1.2,0.6,12.19942032,0.03316428571422989
90.385,1.2,0.6,12.26906532,0.41411169104353573
90.427,1.2,0.6,12.19942032,0.6799886793783372
90.466,1.2,0.6,12.19942032,0.3850901731194796
90.489,1.2,0.6,12.26906532,0.5029106618413778
90.53,1.2,0.6,12.19942032,0.9774049577865498
90.552,1.2,0.6,12.19942032,0.7105407512150492
90.59,1.2,0.6,12.26906532,0.285810616934225
90.636,1.2,0.6,12.32706762,0.24157646488541218
90.674,1.2,0.6,12.32706762,0.10717383330641325
90.711,1.2,0.6,12.26906532,-0.20764056845889628
90.751,1.2,0.6,12.26906532,-0.15839917817563673
90.796,1.2,0.6,12.26906532,0.17584770194760607
90.833,1.2,0.6,12.26906532,0.16332458904096825
90.869,1.2,0.6,12.32706762,0.04460643114616687
90.912,1.2,0.6,12.32706762,0.04460643114615266
90.948,1.2,0.6,12.26906532,-0.11871815789492927
90.969,1.2,0.6,12.26906532,-0.1853575795721781
91.005,1.2,0.6,12.26906532,0.1332063887823324
91.029,1.2,0.6,12.26906532,0.6562256316252046
91.069,1.2,0.6,12.32706762,0.922485995261934
91.108,1.2,0.6,12.32706762,0.436391477101904
91.13,1.2,0.6,12.39662814,0.0974693074587151
91.168,1.2,0.6,12.32706762,0.11977110030856579
91.189,1.2,0.6,12.26906532,-0.2845299846394937
91.225,1.2,0.6,12.32706762,-0.5507903482762145
91.263,1.2,0.6,12.32706762,-0.06469583011617316
91.296,1.2,0.6,12.32706762,0.16547202702704453
91.338,1.2,0.6,12.32706762,5.684341886080802e-15
91.378,1.2,0.6,12.32706762,0.3905228782030349
91.416,1.2,0.6,12.32706762,0.44690461874384935
91.456,1.2,0.6,12.32706762,0.11276348108162892
91.493,1.2,0.6,12.46614258,0.11276348108162892
91.533,1.2,0.6,12.32706762,0.11276348108164029
91.57,1.2,0.6,12.32706762,-0.2777593971214003
91.608,1.2,0.6,12.32706762,-0.33414113766222614
91.631,1.2,0.6,12.32706762,-2.842170943040401e-15
91.667,1.2,0.6,12.32706762,0.19844592792794913
91.689,1.2,0.6,12.32706762,0.3450293991922564
91.727,1.2,0.6,12.32706762,0.20482496126286948
91.763,1.2,0.6,12.39662814,-0.26605514692864174
91.785,1.2,0.6,12.39662814,-0.47982283734660314
91.822,1.2,0.6,12.32706762,-0.18507813237202414
91.844,1.2,0.6,12.26906532,-0.10279032749045883
91.881,1.2,0.6,12.32706762,-0.11776165275277606
91.904,1.2,0.6,12.39662814,0.47055829439980246
91.941,1.2,0.6,12.32706762,0.6437895512513677
91.967,1.2,0.6,12.32706762,-0.0343673266654065
92.011,1.2,0.6,12.39662814,-0.26323860281128475
92.05,1.2,0.6,12.32706762,-0.22535768289565397
92.092,1.2,0.6,12.32706762,-0.2975337425925545
92.132,1.2,0.6,12.32706762,-0.10101864110870906
92.178,1.2,0.6,12.26906532,-0.0662993177812723
92.217,1.2,0.6,12.32706762,-0.22142174801389558
92.26,1.2,0.6,12.32706762,0.2135047381193175
92.3,1.2,0.6,12.26906532,0.4614219834452825
92.346,1.2,0.6,12.26906532,0.30544331552783033
92.37,1.2,0.6,12.32706762,0.3540093759341033
92.407,1.2,0.6,12.32706762,0.37119950738621127
92.43,1.2,0.6,12.32706762,0.05356786452907727
92.471,1.2,0.6,12.26906532,-0.08717121775336523
92.51,1.2,0.6,12.26906532,0.01693547455433304
92.551,1.2,0.6,12.26906532,0.11861633583486367
92.59,1.2,0.6,12.32706762,0.2565486346153733
92.611,1.2,0.6,12.32706762,0.11719245929074588
92.647,1.2,0.6,12.32706762,-0.1820454274613354
92.684,1.2,0.6,12.32706762,-0.09963491976908756
92.724,1.2,0.6,12.26906532,-0.05589261207692857
92.765,1.2,0.6,12.26906532,-0.07040225560430713
92.799,1.2,0.6,12.32706762,0.19925433692179695
92.838,1.2,0.6,12.26906532,0.6969964673792163
92.879,1.2,0.6,12.32706762,0.6546506025116287
92.914,1.2,0.6,12.32706762,0.023804850663867682
92.952,1.2,0.6,12.46614258,-0.2812878949975072
92.987,1.2,0.6,12.39662814,-0.26745390138814285
93.007,1.2,0.6,12.32706762,-0.6184000874011588
93.044,1.2,0.6,12.39662814,-0.9248793025335942
93.067,1.2,0.6,12.39662814,-0.3095756475673113
93.102,1.2,0.6,12.39662814,0.20992697015373096
93.142,1.2,0.6,12.32706762,0.06579255934289563
93.179,1.2,0.6,12.39662814,0.06579255934289563
93.221,1.2,0.6,12.39662814,0.22810043934296403
93.26,1.2,0.6,12.39662814,0.19990022853228595
93.282,1.2,0.6,12.39662814,-0.38404703933722717
93.319,1.2,0.6,12.39662814,-0.6576805548649276
93.359,1.2,0.6,12.39662814,-0.9313140703929861
93.382,1.2,0.6,12.32706762,-1.188385557349528
93.424,1.2,0.6,12.39662814,-0.8448830910442098
93.447,1.2,0.6,12.32706762,-0.4608360517070992
93.487,1.2,0.6,12.39662814,-0.3664940551028707
93.528,1.2,0.6,12.46614258,-0.09286053957480647
93.569,1.2,0.6,12.39662814,0.1642109473817442
93.615,1.2,0.6,12.39662814,-0.17929151892356857
93.657,1.2,0.6,12.39662814,-0.17929151892346623
93.678,1.2,0.6,12.39662814,1.1368683772161604e-14
93.715,1.2,0.6,12.39662814,-5.684341886080802e-15
93.738,1.2,0.6,12.39662814,-5.684341886080802e-15
93.759,1.2,0.6,12.39662814,-0.3037210000000016
93.793,1.2,0.6,12.39662814,-0.012148840000287464
93.818,1.2,0.6,12.39662814,0.5968607522576292
93.853,1.2,0.6,12.26906532,0.5968607522576406
93.878,1.2,0.6,12.39662814,0.4114294275824193
93.915,1.2,0.6,12.39662814,0.8661750737364968
93.954,1.2,0.6,12.39662814,0.7135473086825925
93.992,1.2,0.6,12.32706762,-0.07540068936133366
94.032,1.2,0.6,12.46614258,0.3082829080410875
94.069,1.2,0.6,12.39662814,0.8900215177701171
94.103,1.2,0.6,12.39662814,0.36623828031156336
94.125,1.2,0.6,12.46614258,-0.15649874403387684
94.162,1.2,0.6,12.46614258,0.02343966175210994
94.185,1.2,0.6,12.39662814,-0.3602439356503112
94.225,1.2,0.6,12.39662814,-0.9419772643917099
94.248,1.2,0.6,12.39662814,-0.7645448085734643
94.284,1.2,0.6,12.39662814,-0.05769768440030134
94.321,1.2,0.6,12.32706762,0.14423524332407284
94.361,1.2,0.6,12.32706762,-1.408869176771077e-05
94.403,1.2,0.6,12.46614258,0.3702556700955313
94.449,1.2,0.6,12.39662814,0.7545614385752458
94.491,1.2,0.6,12.39662814,0.5831327771350289
94.53,1.2,0.6,12.46614258,0.388260032337422
94.574,1.2,0.6,12.46614258,0.5325093643532626
94.614,1.2,0.6,12.52403608,0.3727685218823126
94.655,1.2,0.6,12.46614258,0.05513666666660129
94.696,1.2,0.6,12.52403608,-0.28746290293042875
94.741,1.2,0.6,12.46614258,0.3174318523525869
94.786,1.2,0.6,12.46614258,0.805117747090074
94.825,1.2,0.6,12.39662814,0.6163038041633427
94.847,1.2,0.6,12.52403608,0.9208833470648556
94.885,1.2,0.6,12.39662814,1.111857083328576
94.924,1.2,0.6,12.46614258,0.49990214511880426
94.962,1.2,0.6,12.46614258,0.1422722516650481
94.996,1.2,0.6,12.46614258,0.3191185460129134
95.031,1.2,0.6,12.46614258,-0.17181410221122065
95.072,1.2,0.6,12.52403608,-0.00810303191302637
95.115,1.2,0.6,12.46614258,0.2040718322264695
95.154,1.2,0.6,12.39662814,-0.24635594382269232
95.192,1.2,0.6,12.52403608,-0.43541848855189186
95.233,1.2,0.6,12.46614258,-0.12041316100705898
95.272,1.2,0.6,12.39662814,-0.4973586339563667
95.31,1.2,0.6,12.39662814,-0.5138389405509372
95.347,1.2,0.6,12.39662814,0.32128891944547605
95.381,1.2,0.6,12.32706762,0.627439544317474
95.404,1.2,0.6,12.39662814,0.6274395443174683
95.442,1.2,0.6,12.46614258,0.639854453635263
95.463,1.2,0.6,12.46614258,0.2936107322485043
95.502,1.2,0.6,12.46614258,-0.09425391488715604
95.538,1.2,0.6,12.39662814,-0.08755483726164356
95.561,1.2,0.6,12.39662814,-0.21412174482463797
95.601,1.2,0.6,12.46614258,-0.021000417604307133
95.627,1.2,0.6,12.46614258,0.0963874152893652
95.669,1.2,0.6,12.39662814,-0.039416130498182156
95.712,1.2,0.6,12.46614258,-0.1678611415846376
95.751,1.2,0.6,12.39662814,-0.2128843885911465
95.791,1.2,0.6,12.46614258,-0.3973929224780761
95.832,1.2,0.6,12.39662814,-0.373618976145076
95.874,1.2,0.6,12.39662814,-0.17360653878242543
95.912,1.2,0.6,12.32706762,-0.18208390951417358
95.951,1.2,0.6,12.39662814,-0.010493754944664601
95.996,1.2,0.6,12.39662814,0.1817129450552585
96.022,1.2,0.6,12.39662814,-0.030077794336042983
96.059,1.2,0.6,12.39662814,-0.09527673034162376
96.099,1.2,0.6,12.39662814,0.23521442802920375
96.133,1.2,0.6,12.32706762,0.23521442802920375
96.159,1.2,0.6,12.39662814,0.23521442802920375
96.201,1.2,0.6,12.39662814,0.45639255203566054
96.241,1.2,0.6,12.39662814,0.33049115837081616
96.264,1.2,0.6,12.39662814,-0.15056389610394377
96.3,1.2,0.6,12.39662814,-0.11894547792219327
96.34,1.2,0.6,12.39662814,-0.09468018024788308
96.384,1.2,0.6,12.32706762,-0.2485576776954531
96.424,1.2,0.6,12.39662814,-0.24855767769545878
96.467,1.2,0.6,12.32706762,0.07590751840854182
96.506,1.2,0.6,12.32706762,0.23032304906407147
96.546,1.2,0.6,12.32706762,0.20605775138976695
96.586,1.2,0.6,12.39662814,0.20815231688209793
96.632,1.2,0.6,12.39662814,0.0502353002707423
96.67,1.2,0.6,12.39662814,-0.1236659997293259
96.713,1.2,0.6,12.32706762,-0.30969994856660604
96.754,1.2,0.6,12.32706762,-0.30969994856661176
96.797,1.2,0.6,12.32706762,-0.15791701661136698
96.835,1.2,0.6,12.32706762,5.684341886080802e-15
96.875,1.2,0.6,12.32706762,0.0
96.91,1.2,0.6,12.32706762,5.684341886080802e-15
96.948,1.2,0.6,12.32706762,-5.684341886080802e-15
96.987,1.2,0.6,12.32706762,-0.1381007142857129
97.025,1.2,0.6,12.32706762,-0.26953449753700626
97.05,1.2,0.6,12.32706762,-0.14391746363866104
97.085,1.2,0.6,12.26906532,-0.015023463638681279
97.108,1.2,0.6,12.26906532,-0.015023463638655699
97.144,1.2,0.6,12.32706762,-0.17317105580454212
97.168,1.2,0.6,12.32706762,-0.34383258505322656
97.206,1.2,0.6,12.32706762,-0.08276761895184279
97.23,1.2,0.6,12.26906532,0.16121030961930388
97.27,1.2,0.6,12.26906532,0.006594774632318945
97.29,1.2,0.6,12.32706762,0.14608010811096223
97.326,1.2,0.6,12.32706762,0.44817542061092863
97.363,1.2,0.6,12.26906532,0.06149342061120535
97.4,1.2,0.6,12.26906532,-0.15252536201401767
97.44,1.2,0.6,12.26906532,0.15670570795996355
