Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.019,20.00,21.48,0.00,1.48
0.039,20.00,21.48,0.00,1.48
0.059,20.00,21.36,0.00,1.36
0.098,20.00,21.30,0.00,1.30
0.118,20.00,21.36,0.00,1.36
0.137,20.00,21.36,0.00,1.36
0.157,20.00,21.36,0.00,1.36
0.196,20.00,21.30,0.00,1.30
0.216,20.00,21.25,0.00,1.25
0.236,20.00,21.25,0.00,1.25
0.255,20.00,21.07,0.00,1.07
0.295,20.00,21.18,0.00,1.18
0.314,20.00,21.36,0.00,1.36
0.333,20.00,21.00,0.00,1.00
0.373,20.00,21.00,0.00,1.00
0.392,20.00,21.07,0.00,1.07
0.412,20.00,12.00,0.00,0.00
0.432,20.00,12.07,0.00,0.00
0.471,20.00,12.00,0.00,0.00
0.490,20.00,11.94,0.00,0.00
0.510,20.00,11.94,0.00,0.00
0.530,20.00,11.80,0.00,0.00
0.570,20.00,11.87,0.00,0.00
0.589,20.00,12.00,0.00,0.00
0.608,20.00,11.75,0.00,0.00
0.648,20.00,11.80,0.00,0.00
0.667,20.00,12.00,0.00,0.00
0.687,20.00,11.94,0.00,0.00
0.726,20.00,11.75,0.00,0.00
0.746,20.00,11.75,0.00,0.00
0.765,20.00,11.87,0.00,0.00
0.785,20.00,11.80,0.00,0.00
0.824,20.00,11.75,0.00,0.00
0.844,20.00,11.68,0.00,0.00
0.863,20.00,11.75,0.00,0.00
0.883,20.00,11.68,0.00,0.00
0.922,20.00,11.62,0.00,0.00
0.943,20.00,11.62,0.00,0.00
0.961,20.00,11.68,0.00,0.00
1.001,20.00,11.62,0.00,0.00
1.020,20.00,11.42,0.00,0.00
1.040,20.00,11.68,0.00,0.00
1.079,20.00,11.48,0.00,0.00
1.099,20.00,11.48,0.00,0.00
1.138,20.00,11.42,0.00,0.00
1.159,20.00,11.55,0.00,0.00
1.177,20.00,11.55,0.00,0.00
1.216,20.00,11.35,0.00,0.00
1.236,20.00,11.42,0.00,0.00
1.256,20.00,11.55,0.00,0.00
1.275,20.00,11.55,0.00,0.00
1.315,20.00,11.42,0.00,0.00
1.334,20.00,11.28,0.00,0.00
1.354,20.00,11.35,0.00,0.00
1.393,20.00,11.55,0.00,0.00
1.413,20.00,11.42,0.00,0.00
1.432,20.00,11.35,0.00,0.00
1.452,20.00,11.42,0.00,0.00
1.491,20.00,11.28,0.00,0.00
1.511,20.00,11.22,0.00,0.00
1.530,20.00,11.35,0.00,0.00
1.551,20.00,11.35,0.00,0.00
1.589,20.00,11.28,0.00,0.00
1.609,20.00,11.22,0.00,0.00
1.648,20.00,11.28,0.00,0.00
1.669,20.00,11.42,0.00,0.00
1.688,20.00,11.28,0.00,0.00
1.726,20.00,11.15,0.00,0.00
1.746,20.00,11.28,0.00,0.00
1.766,20.00,11.15,0.47,0.00
1.785,20.00,11.09,1.49,0.00
1.805,20.00,11.22,2.13,0.00
1.844,20.00,11.15,3.17,0.00
1.864,20.00,11.28,3.80,0.00
1.883,20.00,11.22,4.82,0.00
1.903,20.00,11.09,5.98,0.00
1.942,20.00,11.09,6.89,0.00
1.962,20.00,11.09,7.80,0.00
1.981,20.00,11.15,8.59,0.00
2.001,20.00,11.02,9.76,0.00
2.040,20.00,11.09,10.53,0.00
2.060,20.00,11.02,11.59,0.00
2.079,20.00,11.09,12.36,0.00
2.099,20.00,10.95,13.56,0.00
2.138,20.00,11.09,14.19,0.00
2.158,20.00,11.09,15.10,0.00
2.177,20.00,11.02,16.15,0.00
2.197,20.00,11.02,17.07,0.00
2.217,20.00,11.02,17.99,0.00
2.256,20.00,10.95,19.05,0.00
2.276,20.00,10.89,20.10,0.00
2.295,20.00,10.95,20.90,0.00
2.335,20.00,10.89,21.95,0.00
2.354,20.00,10.89,22.88,0.00
2.375,20.00,11.09,23.39,0.00
2.413,20.00,11.02,24.44,0.00
2.433,20.00,10.89,25.63,0.00
2.452,20.00,10.89,26.56,0.00
2.472,20.00,10.89,27.49,0.00
2.511,20.00,10.82,28.57,0.00
