Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.027,15.00,10.16,7.12,0.00
0.046,15.00,10.29,7.32,0.00
0.067,15.00,10.29,7.70,0.00
0.087,15.00,10.49,7.78,0.00
0.126,15.00,10.29,8.43,0.00
0.145,15.00,10.36,8.70,0.00
0.165,15.00,10.22,9.28,0.00
0.204,15.00,9.63,10.54,0.00
0.224,15.00,9.55,11.07,0.00
0.244,15.00,10.56,10.03,0.00
0.282,15.00,10.82,10.00,0.00
0.301,15.00,10.22,11.22,0.00
0.322,15.00,9.29,12.97,0.00
0.341,15.00,9.22,13.53,0.00
0.380,15.00,9.69,13.31,0.00
0.401,15.00,10.42,12.65,0.00
0.420,15.00,6.37,18.98,0.00
0.440,15.00,6.37,19.67,0.00
0.478,15.00,6.29,20.47,0.00
0.499,15.00,6.29,21.16,0.00
0.518,15.00,6.37,21.75,0.00
0.538,15.00,6.23,22.64,0.00
0.577,15.00,6.16,23.45,0.00
0.596,15.00,6.23,24.05,0.00
0.615,15.00,6.29,24.66,0.00
0.656,15.00,6.29,25.35,0.00
0.674,15.00,6.23,26.14,0.00
0.694,15.00,6.16,26.95,0.00
0.714,15.00,6.16,27.65,0.00
0.753,15.00,6.16,28.36,0.00
0.772,15.00,6.23,28.96,0.00
0.793,15.00,6.16,29.77,0.00
0.812,15.00,6.09,30.58,0.00
0.832,15.00,6.09,31.29,0.00
0.872,15.00,6.03,32.10,0.00
0.890,15.00,6.09,32.72,0.00
0.911,15.00,6.03,33.53,0.00
0.929,15.00,6.16,34.05,0.00
0.970,15.00,6.03,34.95,0.00
0.988,15.00,5.95,35.78,0.00
1.008,15.00,5.95,36.50,0.00
1.028,15.00,5.82,37.42,0.00
1.067,15.00,5.95,37.96,0.00
1.087,15.00,5.95,38.68,0.00
1.106,15.00,5.88,39.51,0.00
1.127,15.00,5.74,40.44,0.00
1.165,15.00,5.88,40.98,0.00
1.185,15.00,5.82,41.80,0.00
1.204,15.00,5.88,42.45,0.00
1.224,15.00,5.88,43.17,0.00
1.263,15.00,5.82,43.99,0.00
1.284,15.00,5.82,44.73,0.00
1.302,15.00,5.88,45.37,0.00
1.322,15.00,5.88,46.10,0.00
1.361,15.00,5.88,46.83,0.00
1.381,15.00,5.88,47.56,0.00
1.401,15.00,5.88,48.29,0.00
1.420,15.00,5.88,49.02,0.00
1.459,15.00,5.82,49.84,0.00
1.480,15.00,5.88,50.48,0.00
1.500,15.00,5.95,51.10,0.00
1.518,15.00,5.88,51.93,0.00
1.538,15.00,5.88,52.66,0.00
1.577,15.00,5.95,53.28,0.00
1.597,15.00,5.88,54.11,0.00
1.616,15.00,5.95,54.74,0.00
1.636,15.00,6.03,55.35,0.00
1.656,15.00,6.03,56.07,0.00
1.695,15.00,5.95,56.89,0.00
1.714,15.00,5.88,57.73,0.00
1.734,15.00,5.95,58.35,0.00
1.754,15.00,6.09,58.87,0.00
1.793,15.00,6.16,59.47,0.00
1.813,15.00,6.23,60.07,0.00
1.832,15.00,6.23,60.77,0.00
1.853,15.00,6.23,61.47,0.00
1.891,15.00,6.23,62.18,0.00
1.911,15.00,6.37,62.68,0.00
1.930,15.00,6.37,63.37,0.00
1.950,15.00,6.50,63.86,0.00
1.970,15.00,6.50,64.54,0.00
2.010,15.00,6.71,64.91,0.00
2.030,15.00,6.71,65.57,0.00
2.048,15.00,6.78,66.13,0.00
2.087,15.00,6.78,66.79,0.00
2.108,15.00,6.84,67.35,0.00
2.127,15.00,6.92,67.90,0.00
2.147,15.00,6.98,68.45,0.00
2.186,15.00,7.05,68.99,0.00
2.206,15.00,7.12,69.52,0.00
2.226,15.00,7.33,69.84,0.00
2.245,15.00,7.46,70.26,0.00
2.285,15.00,7.53,70.77,0.00
2.303,15.00,7.73,71.07,0.00
2.324,15.00,7.80,71.54,0.00
2.363,15.00,7.94,71.92,0.00
2.382,15.00,8.01,72.38,0.00
2.403,15.00,8.21,72.64,0.00
2.441,15.00,8.21,73.18,0.00
2.460,15.00,8.27,73.63,0.00
2.480,15.00,8.27,74.17,0.00
2.501,15.00,8.35,74.60,0.00
2.539,15.00,8.42,75.03,0.00
2.559,15.00,8.55,75.36,0.00
2.578,15.00,8.55,75.87,0.00
2.598,15.00,8.61,76.30,0.00
2.637,15.00,8.75,76.60,0.00
2.657,15.00,8.68,77.20,0.00
2.676,15.00,8.89,77.41,0.00
2.696,15.00,8.89,77.90,0.00
2.716,15.00,9.09,78.09,0.00
2.755,15.00,9.02,78.67,0.00
2.774,15.00,9.09,79.04,0.00
2.794,15.00,9.09,79.51,0.00
2.814,15.00,9.15,79.90,0.00
2.853,15.00,9.29,80.15,0.00
2.873,15.00,9.29,80.61,0.00
2.892,15.00,9.35,80.98,0.00
2.912,15.00,9.29,81.52,0.00
2.933,15.00,9.42,81.78,0.00
2.972,15.00,9.55,82.03,0.00
2.990,15.00,9.63,82.36,0.00
3.012,15.00,9.63,82.79,0.00
3.050,15.00,9.63,83.22,0.00
3.069,15.00,9.76,83.46,0.00
3.089,15.00,9.83,83.77,0.00
3.128,15.00,9.83,84.19,0.00
3.147,15.00,9.96,84.41,0.00
3.168,15.00,10.09,84.62,0.00
3.187,15.00,10.22,84.82,0.00
3.226,15.00,10.29,85.10,0.00
3.246,15.00,10.49,85.18,0.00
3.265,15.00,10.56,85.44,0.00
3.285,15.00,10.56,85.79,0.00
3.325,15.00,10.69,85.95,0.00
3.345,15.00,10.69,86.30,0.00
3.364,15.00,10.75,86.56,0.00
3.404,15.00,10.89,86.69,0.00
3.423,15.00,11.02,86.83,0.00
3.462,15.00,11.09,87.04,0.00
3.481,15.00,11.09,87.35,0.00
3.501,15.00,11.22,87.48,0.00
3.520,15.00,11.22,87.78,0.00
3.561,15.00,11.22,88.08,0.00
3.579,15.00,11.28,88.30,0.00
3.620,15.00,11.35,88.49,0.00
3.640,15.00,11.35,88.78,0.00
3.658,15.00,11.48,88.89,0.00
3.697,15.00,11.55,89.06,0.00
3.717,15.00,11.55,89.34,0.00
3.737,15.00,11.75,89.32,0.00
3.756,15.00,11.68,89.69,0.00
3.795,15.00,11.75,89.85,0.00
3.815,15.00,11.80,90.02,0.00
3.835,15.00,11.80,90.28,0.00
3.855,15.00,11.80,90.54,0.00
3.894,15.00,11.94,90.59,0.00
3.913,15.00,11.94,90.83,0.00
3.933,15.00,12.00,90.99,0.00
3.972,15.00,11.94,91.31,0.00
3.992,15.00,12.14,91.27,0.00
4.011,15.00,12.14,91.50,0.00
4.031,15.00,12.20,91.64,0.00
4.070,15.00,12.40,91.57,0.00
4.091,15.00,12.33,91.88,0.00
4.109,15.00,12.27,92.18,0.00
4.149,15.00,12.40,92.21,0.00
4.168,15.00,12.52,92.23,0.00
4.188,15.00,12.59,92.33,0.00
4.207,15.00,12.59,92.52,0.00
4.248,15.00,12.66,92.61,0.00
4.266,15.00,12.72,92.71,0.00
4.287,15.00,12.79,92.79,0.00
4.306,15.00,12.79,92.97,0.00
4.345,15.00,12.85,93.06,0.00
4.364,15.00,12.92,93.13,0.00
4.384,15.00,12.92,93.30,0.00
4.404,15.00,13.11,93.18,0.00
4.443,15.00,13.11,93.33,0.00
4.464,15.00,13.18,93.38,0.00
4.482,15.00,13.31,93.34,0.00
4.522,15.00,13.31,93.47,0.00
