Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.018,10.00,18.23,0.00,8.23
0.057,10.00,18.40,0.00,8.40
0.077,10.00,18.40,0.00,8.40
0.097,10.00,18.47,0.00,8.47
0.117,10.00,18.47,0.00,8.47
0.136,10.00,18.53,0.00,8.53
0.175,10.00,18.72,0.00,8.72
0.195,10.00,18.53,0.00,8.53
0.214,10.00,18.47,0.00,8.47
0.234,10.00,18.65,0.00,8.65
0.254,10.00,18.59,0.00,8.59
0.294,10.00,18.65,0.00,8.65
0.313,10.00,18.59,0.00,8.59
0.332,10.00,18.65,0.00,8.65
0.371,10.00,18.65,0.00,8.65
0.391,10.00,18.72,0.00,8.72
0.411,10.00,18.84,0.00,8.84
0.431,10.00,18.72,0.00,8.72
0.470,10.00,18.77,0.00,8.77
0.489,10.00,24.51,0.00,14.51
0.528,10.00,24.56,0.00,14.56
0.549,10.00,24.74,0.00,14.74
0.568,10.00,24.69,0.00,14.69
0.587,10.00,24.62,0.00,14.62
0.626,10.00,24.91,0.00,14.91
0.646,10.00,24.86,0.00,14.86
0.666,10.00,24.45,0.00,14.45
0.685,10.00,24.51,0.00,14.51
0.705,10.00,24.62,0.00,14.62
0.725,10.00,24.69,0.00,14.69
0.764,10.00,24.62,0.00,14.62
0.784,10.00,24.69,0.00,14.69
0.803,10.00,24.74,0.00,14.74
0.824,10.00,24.74,0.00,14.74
0.862,10.00,24.74,0.00,14.74
0.882,10.00,24.86,0.00,14.86
0.901,10.00,24.97,0.00,14.97
0.921,10.00,24.69,0.00,14.69
0.960,10.00,24.86,0.00,14.86
0.980,10.00,24.74,0.00,14.74
0.999,10.00,24.62,0.00,14.62
1.019,10.00,24.74,0.00,14.74
1.058,10.00,24.74,0.00,14.74
1.078,10.00,24.51,0.00,14.51
1.098,10.00,24.69,0.00,14.69
1.117,10.00,24.86,0.00,14.86
1.137,10.00,24.86,0.00,14.86
1.176,10.00,24.69,0.00,14.69
1.196,10.00,24.62,0.00,14.62
1.215,10.00,24.69,0.00,14.69
1.235,10.00,24.74,0.00,14.74
1.255,10.00,24.51,0.00,14.51
1.294,10.00,24.80,0.00,14.80
1.313,10.00,24.91,0.00,14.91
1.333,10.00,24.74,0.00,14.74
1.353,10.00,24.17,0.00,14.17
1.392,10.00,24.34,0.00,14.34
1.412,10.00,24.51,0.00,14.51
1.431,10.00,24.80,0.00,14.80
1.451,10.00,24.34,0.00,14.34
1.490,10.00,24.17,0.00,14.17
1.510,10.00,24.74,0.00,14.74
1.529,10.00,24.34,0.00,14.34
1.549,10.00,23.82,0.00,13.82
1.569,10.00,24.23,0.00,14.23
1.608,10.00,24.80,0.00,14.80
1.627,10.00,24.28,0.00,14.28
1.647,10.00,23.94,0.00,13.94
1.667,10.00,24.05,0.00,14.05
1.686,10.00,24.28,0.00,14.28
1.726,10.00,24.11,0.00,14.11
1.745,10.00,24.23,0.00,14.23
1.765,10.00,24.40,0.00,14.40
1.784,10.00,24.11,0.00,14.11
1.824,10.00,24.28,0.00,14.28
1.843,10.00,24.23,0.00,14.23
1.863,10.00,23.99,0.00,13.99
1.883,10.00,23.99,0.00,13.99
1.922,10.00,24.05,0.00,14.05
1.942,10.00,23.99,0.00,13.99
1.961,10.00,23.99,0.00,13.99
1.981,10.00,23.64,0.00,13.64
2.020,10.00,23.82,0.00,13.82
2.041,10.00,23.82,0.00,13.82
2.059,10.00,23.64,0.00,13.64
2.099,10.00,23.71,0.00,13.71
2.118,10.00,23.71,0.00,13.71
2.138,10.00,23.77,0.00,13.77
2.157,10.00,23.64,0.00,13.64
2.197,10.00,23.64,0.00,13.64
2.216,10.00,23.59,0.00,13.59
2.236,10.00,23.64,0.00,13.64
2.275,10.00,23.59,0.00,13.59
2.295,10.00,23.53,0.00,13.53
2.314,10.00,23.59,0.00,13.59
2.335,10.00,23.59,0.00,13.59
2.373,10.00,23.53,0.00,13.53
2.393,10.00,23.36,0.00,13.36
2.413,10.00,23.48,0.00,13.48
2.432,10.00,23.53,0.00,13.53
2.452,10.00,23.24,0.00,13.24
2.491,10.00,23.24,0.00,13.24
2.511,10.00,23.36,0.00,13.36
2.530,10.00,23.07,0.00,13.07
2.551,10.00,23.36,0.00,13.36
2.571,10.00,23.07,0.00,13.07
2.609,10.00,22.71,0.00,12.71
2.628,10.00,22.95,0.00,12.95
2.649,10.00,23.42,0.00,13.42
2.668,10.00,23.24,0.00,13.24
2.707,10.00,22.89,0.00,12.89
2.726,10.00,22.84,0.00,12.84
2.746,10.00,23.02,0.00,13.02
2.766,10.00,22.89,0.00,12.89
2.805,10.00,23.02,0.00,13.02
2.825,10.00,22.78,0.00,12.78
2.845,10.00,22.66,0.00,12.66
2.883,10.00,22.89,0.00,12.89
2.904,10.00,22.78,0.00,12.78
2.923,10.00,22.84,0.00,12.84
2.942,10.00,23.13,0.00,13.13
2.982,10.00,22.84,0.00,12.84
3.001,10.00,22.71,0.00,12.71
3.022,10.00,22.66,0.00,12.66
3.041,10.00,22.84,0.00,12.84
3.080,10.00,22.89,0.00,12.89
3.100,10.00,22.60,0.00,12.60
3.120,10.00,22.78,0.00,12.78
3.139,10.00,22.60,0.00,12.60
3.158,10.00,22.71,0.00,12.71
3.198,10.00,22.78,0.00,12.78
3.217,10.00,22.55,0.00,12.55
3.237,10.00,22.71,0.00,12.71
3.257,10.00,22.49,0.00,12.49
3.297,10.00,22.71,0.00,12.71
3.315,10.00,22.37,0.00,12.37
3.355,10.00,22.37,0.00,12.37
3.375,10.00,22.42,0.00,12.42
3.394,10.00,22.42,0.00,12.42
3.413,10.00,22.55,0.00,12.55
3.454,10.00,22.31,0.00,12.31
3.473,10.00,22.60,0.00,12.60
