Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.032,40.00,14.34,100.00,0.00
0.051,40.00,14.08,100.00,0.00
0.072,40.00,14.39,100.00,0.00
0.090,40.00,14.27,100.00,0.00
0.131,40.00,14.08,100.00,0.00
0.151,40.00,14.02,100.00,0.00
0.170,40.00,14.27,100.00,0.00
0.209,40.00,14.14,100.00,0.00
0.229,40.00,13.95,100.00,0.00
0.248,40.00,14.08,100.00,0.00
0.268,40.00,14.34,100.00,0.00
0.307,40.00,14.21,100.00,0.00
0.327,40.00,14.08,100.00,0.00
0.347,40.00,14.08,100.00,0.00
0.366,40.00,14.08,100.00,0.00
0.405,40.00,13.95,100.00,0.00
0.425,40.00,14.08,100.00,0.00
0.445,40.00,4.92,100.00,0.00
0.464,40.00,4.92,100.00,0.00
0.504,40.00,4.92,100.00,0.00
0.523,40.00,4.84,100.00,0.00
0.543,40.00,4.84,100.00,0.00
0.562,40.00,4.84,100.00,0.00
0.602,40.00,4.84,100.00,0.00
0.620,40.00,4.84,100.00,0.00
0.641,40.00,4.77,100.00,0.00
0.660,40.00,4.77,100.00,0.00
0.699,40.00,4.77,100.00,0.00
0.720,40.00,4.84,100.00,0.00
0.739,40.00,4.84,100.00,0.00
0.758,40.00,4.98,100.00,0.00
0.779,40.00,4.98,100.00,0.00
0.817,40.00,5.05,100.00,0.00
0.837,40.00,5.05,100.00,0.00
0.856,40.00,5.26,100.00,0.00
0.876,40.00,5.32,100.00,0.00
0.916,40.00,5.40,100.00,0.00
0.936,40.00,5.47,100.00,0.00
0.955,40.00,5.74,100.00,0.00
0.975,40.00,5.88,100.00,0.00
1.014,40.00,6.09,100.00,0.00
1.034,40.00,6.16,100.00,0.00
1.053,40.00,6.50,100.00,0.00
1.093,40.00,6.71,100.00,0.00
1.112,40.00,6.92,100.00,0.00
1.131,40.00,7.12,100.00,0.00
1.170,40.00,7.67,100.00,0.00
1.190,40.00,7.88,100.00,0.00
1.209,40.00,8.27,100.00,0.00
1.229,40.00,8.68,100.00,0.00
1.269,40.00,8.89,100.00,0.00
1.288,40.00,9.22,100.00,0.00
1.309,40.00,9.49,100.00,0.00
1.347,40.00,9.69,100.00,0.00
1.366,40.00,10.22,100.00,0.00
1.387,40.00,10.49,100.00,0.00
1.425,40.00,10.69,100.00,0.00
1.446,40.00,10.82,100.00,0.00
1.466,40.00,11.22,100.00,0.00
1.485,40.00,11.42,100.00,0.00
1.524,40.00,11.55,100.00,0.00
1.543,40.00,11.80,100.00,0.00
1.564,40.00,11.94,100.00,0.00
1.583,40.00,12.14,100.00,0.00
1.623,40.00,12.33,100.00,0.00
1.642,40.00,12.47,100.00,0.00
1.661,40.00,12.66,100.00,0.00
1.701,40.00,12.79,100.00,0.00
1.721,40.00,13.04,100.00,0.00
1.740,40.00,13.18,100.00,0.00
1.760,40.00,13.56,100.00,0.00
1.798,40.00,13.70,100.00,0.00
1.819,40.00,13.88,100.00,0.00
1.838,40.00,14.14,100.00,0.00
1.858,40.00,14.21,100.00,0.00
1.878,40.00,14.39,100.00,0.00
1.916,40.00,14.53,100.00,0.00
1.937,40.00,14.72,100.00,0.00
1.956,40.00,15.04,100.00,0.00
1.976,40.00,15.23,100.00,0.00
2.015,40.00,15.36,100.00,0.00
2.035,40.00,15.55,100.00,0.00
2.054,40.00,15.86,100.00,0.00
2.075,40.00,16.05,100.00,0.00
2.112,40.00,16.17,100.00,0.00
2.133,40.00,16.42,100.00,0.00
2.153,40.00,16.55,100.00,0.00
