Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.032,15.00,18.23,0.00,25.22
0.052,15.00,18.35,0.00,25.53
0.071,15.00,18.23,0.00,25.35
0.091,15.00,18.16,0.00,25.29
0.111,15.00,18.28,0.00,25.59
0.150,15.00,18.23,0.00,25.55
0.170,15.00,18.16,0.00,25.48
0.189,15.00,18.35,0.00,25.92
0.209,15.00,18.28,0.00,25.85
0.247,15.00,18.28,0.00,25.92
0.267,15.00,18.35,0.00,26.12
0.287,15.00,18.23,0.00,25.94
0.306,15.00,18.23,0.00,26.01
0.345,15.00,18.28,0.00,26.18
0.366,15.00,18.35,0.00,26.38
0.385,15.00,18.28,0.00,26.31
0.405,15.00,18.28,0.00,26.38
0.444,15.00,18.35,0.00,26.58
0.464,15.00,18.28,0.00,26.51
0.483,15.00,7.53,0.00,0.00
0.503,15.00,7.46,0.00,0.00
0.543,15.00,7.53,0.00,0.00
0.561,15.00,7.53,0.00,0.00
0.581,15.00,7.53,0.00,0.00
0.620,15.00,7.53,0.00,0.00
0.640,15.00,7.53,0.00,0.00
0.659,15.00,7.53,0.00,0.00
0.680,15.00,7.46,0.00,0.00
0.719,15.00,7.53,0.00,0.00
0.738,15.00,7.46,0.00,0.00
0.778,15.00,7.46,0.00,0.00
0.797,15.00,7.39,0.00,0.00
0.817,15.00,7.46,0.00,0.00
0.836,15.00,7.39,0.00,0.00
0.875,15.00,7.39,0.00,0.00
0.895,15.00,7.39,0.00,0.00
0.915,15.00,7.33,0.00,0.00
0.935,15.00,7.33,0.00,0.00
0.974,15.00,7.33,0.00,0.00
0.992,15.00,7.39,0.00,0.00
1.013,15.00,7.39,0.00,0.00
1.033,15.00,7.33,0.00,0.00
1.072,15.00,7.33,0.00,0.00
1.091,15.00,7.33,0.00,0.00
1.112,15.00,7.33,0.00,0.00
1.150,15.00,7.33,0.00,0.00
1.170,15.00,7.26,0.00,0.00
1.190,15.00,7.26,0.00,0.00
1.229,15.00,7.26,0.00,0.00
1.247,15.00,7.19,0.00,0.00
1.268,15.00,7.19,0.00,0.00
1.287,15.00,7.19,0.00,0.00
1.327,15.00,7.12,0.00,0.00
1.345,15.00,7.12,0.00,0.00
1.366,15.00,7.05,0.00,0.00
1.405,15.00,7.05,0.00,0.00
1.425,15.00,7.05,0.00,0.00
1.444,15.00,6.98,0.00,0.00
1.464,15.00,6.98,0.00,0.00
1.484,15.00,6.92,0.00,0.00
1.522,15.00,6.92,0.00,0.00
1.543,15.00,6.98,0.00,0.00
1.562,15.00,6.98,0.00,0.00
1.582,15.00,7.05,0.00,0.00
1.621,15.00,7.05,0.00,0.00
1.641,15.00,6.98,0.00,0.00
1.660,15.00,6.92,0.00,0.00
1.699,15.00,6.92,0.00,0.00
1.718,15.00,6.92,0.00,0.00
1.739,15.00,6.92,0.00,0.00
1.778,15.00,6.92,0.00,0.00
1.798,15.00,6.92,0.00,0.00
1.817,15.00,6.92,0.00,0.00
1.856,15.00,6.92,0.00,0.00
1.876,15.00,6.92,0.00,0.00
1.896,15.00,6.92,0.00,0.00
1.915,15.00,6.92,0.00,0.00
1.954,15.00,6.92,0.00,0.00
1.973,15.00,6.92,0.00,0.00
1.994,15.00,6.98,0.00,0.00
