Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.026,20.00,18.10,8.98,0.00
0.047,20.00,17.98,9.31,0.00
0.067,20.00,17.91,9.57,0.00
0.085,20.00,17.98,9.64,0.00
0.124,20.00,17.98,9.80,0.00
0.144,20.00,17.91,10.06,0.00
0.164,20.00,17.91,10.22,0.00
0.184,20.00,17.91,10.39,0.00
0.204,20.00,17.91,10.56,0.00
0.243,20.00,17.86,10.80,0.00
0.264,20.00,17.79,11.07,0.00
0.282,20.00,17.79,11.25,0.00
0.322,20.00,17.79,11.43,0.00
0.342,20.00,17.79,11.60,0.00
0.361,20.00,17.79,11.78,0.00
0.399,20.00,17.79,11.96,0.00
0.419,20.00,15.41,15.63,0.00
0.439,20.00,15.36,16.08,0.00
0.479,20.00,15.41,16.37,0.00
0.498,20.00,15.55,16.54,0.00
0.518,20.00,15.23,17.36,0.00
0.557,20.00,15.29,17.66,0.00
0.575,20.00,15.41,17.85,0.00
0.595,20.00,15.36,18.30,0.00
0.616,20.00,15.29,18.77,0.00
0.655,20.00,15.29,19.15,0.00
0.675,20.00,15.23,19.61,0.00
0.693,20.00,15.23,19.99,0.00
0.732,20.00,15.29,20.29,0.00
0.753,20.00,15.23,20.75,0.00
0.773,20.00,15.23,21.13,0.00
0.792,20.00,15.23,21.51,0.00
0.811,20.00,15.29,21.81,0.00
0.851,20.00,15.36,22.09,0.00
0.870,20.00,15.29,22.56,0.00
0.890,20.00,15.16,23.12,0.00
0.910,20.00,15.29,23.32,0.00
0.948,20.00,15.23,23.78,0.00
0.969,20.00,15.23,24.16,0.00
0.989,20.00,15.23,24.54,0.00
1.008,20.00,15.23,24.92,0.00
1.028,20.00,15.10,25.50,0.00
1.067,20.00,15.10,25.89,0.00
1.087,20.00,15.23,26.09,0.00
1.106,20.00,15.16,26.57,0.00
1.126,20.00,15.23,26.86,0.00
1.146,20.00,15.23,27.24,0.00
1.185,20.00,15.10,27.82,0.00
1.204,20.00,15.16,28.11,0.00
1.224,20.00,15.10,28.60,0.00
1.244,20.00,15.16,28.89,0.00
1.283,20.00,15.23,29.17,0.00
1.302,20.00,15.16,29.66,0.00
1.322,20.00,15.04,30.22,0.00
1.342,20.00,15.16,30.44,0.00
1.381,20.00,15.23,30.73,0.00
1.401,20.00,15.10,31.31,0.00
1.420,20.00,15.16,31.60,0.00
1.440,20.00,15.10,32.08,0.00
1.479,20.00,15.10,32.48,0.00
1.499,20.00,15.10,32.87,0.00
1.518,20.00,15.16,33.16,0.00
1.538,20.00,15.16,33.55,0.00
1.577,20.00,15.10,34.03,0.00
1.597,20.00,15.10,34.43,0.00
1.616,20.00,15.16,34.72,0.00
1.636,20.00,15.04,35.29,0.00
1.675,20.00,15.10,35.60,0.00
1.695,20.00,15.04,36.08,0.00
1.714,20.00,15.16,36.29,0.00
1.754,20.00,15.04,36.86,0.00
1.773,20.00,15.04,37.26,0.00
1.793,20.00,15.10,37.57,0.00
1.813,20.00,15.04,38.04,0.00
1.852,20.00,15.10,38.36,0.00
1.871,20.00,15.10,38.75,0.00
1.891,20.00,15.04,39.22,0.00
1.911,20.00,15.23,39.34,0.00
1.950,20.00,15.16,39.82,0.00
1.969,20.00,15.16,40.21,0.00
1.990,20.00,15.16,40.59,0.00
2.009,20.00,15.04,41.16,0.00
2.048,20.00,15.16,41.38,0.00
2.067,20.00,15.23,41.66,0.00
2.087,20.00,15.10,42.24,0.00
2.107,20.00,15.10,42.63,0.00
2.146,20.00,15.16,42.93,0.00
2.165,20.00,15.16,43.31,0.00
2.185,20.00,15.16,43.70,0.00
2.205,20.00,15.29,43.90,0.00
2.244,20.00,15.23,44.36,0.00
2.264,20.00,15.23,44.74,0.00
2.283,20.00,15.23,45.13,0.00
2.322,20.00,15.29,45.42,0.00
2.342,20.00,15.36,45.70,0.00
2.363,20.00,15.23,46.26,0.00
2.381,20.00,15.23,46.64,0.00
2.401,20.00,15.41,46.75,0.00
2.440,20.00,15.29,47.30,0.00
2.460,20.00,15.29,47.68,0.00
2.479,20.00,15.36,47.96,0.00
2.500,20.00,15.36,48.33,0.00
2.538,20.00,15.41,48.61,0.00
2.558,20.00,15.41,48.98,0.00
2.577,20.00,15.36,49.43,0.00
2.617,20.00,15.48,49.62,0.00
2.636,20.00,15.55,49.88,0.00
2.656,20.00,15.41,50.44,0.00
2.695,20.00,15.41,50.80,0.00
2.715,20.00,15.55,50.97,0.00
2.734,20.00,15.60,51.25,0.00
2.754,20.00,15.60,51.60,0.00
2.793,20.00,15.55,52.03,0.00
2.813,20.00,15.60,52.30,0.00
2.852,20.00,15.67,52.56,0.00
2.872,20.00,15.74,52.80,0.00
2.891,20.00,15.79,53.06,0.00
2.911,20.00,15.86,53.30,0.00
2.950,20.00,15.92,53.55,0.00
2.970,20.00,15.86,53.96,0.00
2.989,20.00,15.92,54.20,0.00
3.009,20.00,15.92,54.53,0.00
3.049,20.00,15.98,54.76,0.00
3.068,20.00,16.11,54.90,0.00
3.088,20.00,16.17,55.11,0.00
3.107,20.00,16.17,55.42,0.00
3.146,20.00,16.11,55.82,0.00
3.166,20.00,16.30,55.85,0.00
3.185,20.00,16.42,55.97,0.00
3.205,20.00,16.36,56.34,0.00
3.244,20.00,16.42,56.55,0.00
3.264,20.00,16.42,56.83,0.00
3.283,20.00,16.49,57.02,0.00
3.303,20.00,16.55,57.20,0.00
3.342,20.00,16.49,57.58,0.00
3.362,20.00,16.74,57.48,0.00
3.381,20.00,16.67,57.84,0.00
3.401,20.00,16.74,58.01,0.00
3.421,20.00,16.80,58.19,0.00
3.460,20.00,16.80,58.44,0.00
3.480,20.00,16.86,58.60,0.00
3.499,20.00,16.86,58.85,0.00
3.519,20.00,16.92,59.02,0.00
