Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.029,0.00,15.79,0.00,32.21
0.048,0.00,15.74,0.00,32.41
0.068,0.00,15.74,0.00,32.73
0.108,0.00,15.79,0.00,33.15
0.127,0.00,15.79,0.00,33.47
0.146,0.00,15.79,0.00,33.79
0.186,0.00,15.79,0.00,34.10
0.205,0.00,15.74,0.00,34.30
0.225,0.00,15.79,0.00,34.73
0.264,0.00,15.86,0.00,35.18
0.284,0.00,15.79,0.00,35.37
0.303,0.00,15.67,0.00,35.43
0.323,0.00,15.86,0.00,36.13
0.362,0.00,15.74,0.00,36.20
0.382,0.00,15.67,0.00,36.38
0.402,0.00,15.79,0.00,36.94
0.421,0.00,10.09,0.00,25.73
0.460,0.00,10.09,0.00,25.93
0.480,0.00,10.03,0.00,26.02
0.500,0.00,10.03,0.00,26.22
0.519,0.00,10.09,0.00,26.54
0.559,0.00,10.03,0.00,26.62
0.578,0.00,10.03,0.00,26.82
0.598,0.00,10.09,0.00,27.14
0.637,0.00,10.16,0.00,27.49
0.657,0.00,10.09,0.00,27.54
0.676,0.00,10.03,0.00,27.63
0.696,0.00,10.09,0.00,27.95
0.735,0.00,10.09,0.00,28.15
0.755,0.00,10.03,0.00,28.23
0.774,0.00,10.03,0.00,28.43
0.794,0.00,10.09,0.00,28.75
0.833,0.00,10.03,0.00,28.83
0.853,0.00,10.03,0.00,29.03
0.873,0.00,9.96,0.00,29.09
0.892,0.00,10.03,0.00,29.43
0.931,0.00,10.09,0.00,29.75
0.951,0.00,10.09,0.00,29.96
0.972,0.00,10.03,0.00,30.04
1.010,0.00,10.09,0.00,30.36
1.030,0.00,10.09,0.00,30.56
1.049,0.00,10.09,0.00,30.76
1.069,0.00,10.03,0.00,30.84
1.108,0.00,10.03,0.00,31.04
1.128,0.00,10.03,0.00,31.25
1.147,0.00,9.96,0.00,31.30
1.167,0.00,9.96,0.00,31.50
1.206,0.00,9.96,0.00,31.70
1.226,0.00,9.96,0.00,31.90
1.246,0.00,9.96,0.00,32.10
1.265,0.00,9.96,0.00,32.30
1.304,0.00,10.03,0.00,32.64
1.324,0.00,10.03,0.00,32.84
1.344,0.00,9.96,0.00,32.90
1.363,0.00,10.03,0.00,33.24
1.383,0.00,9.96,0.00,33.30
1.422,0.00,9.96,0.00,33.50
1.442,0.00,9.96,0.00,33.70
1.461,0.00,9.96,0.00,33.90
1.481,0.00,9.96,0.00,34.10
1.520,0.00,9.89,0.00,34.15
1.540,0.00,9.83,0.00,34.23
1.560,0.00,9.96,0.00,34.69
1.579,0.00,9.89,0.00,34.74
1.618,0.00,9.83,0.00,34.82
1.638,0.00,9.83,0.00,35.02
1.658,0.00,9.83,0.00,35.21
1.677,0.00,9.76,0.00,35.27
1.716,0.00,9.76,0.00,35.46
1.736,0.00,9.63,0.00,35.39
1.756,0.00,9.55,0.00,35.44
1.775,0.00,9.49,0.00,35.51
1.795,0.00,9.55,0.00,35.82
1.834,0.00,9.63,0.00,36.16
1.854,0.00,9.55,0.00,36.21
1.873,0.00,9.55,0.00,36.40
1.893,0.00,9.42,0.00,36.32
1.932,0.00,9.42,0.00,36.51
1.952,0.00,9.42,0.00,36.70
1.971,0.00,9.35,0.00,36.75
1.991,0.00,9.35,0.00,36.93
2.030,0.00,9.29,0.00,37.00
2.050,0.00,9.29,0.00,37.18
2.070,0.00,9.35,0.00,37.49
2.089,0.00,9.35,0.00,37.68
2.129,0.00,9.35,0.00,37.87
2.148,0.00,9.35,0.00,38.05
2.168,0.00,9.42,0.00,38.38
2.207,0.00,9.29,0.00,38.31
2.227,0.00,9.22,0.00,38.35
2.246,0.00,9.29,0.00,38.68
2.285,0.00,9.29,0.00,38.86
2.305,0.00,9.29,0.00,39.05
2.325,0.00,9.29,0.00,39.24
2.345,0.00,9.22,0.00,39.28
2.384,0.00,9.22,0.00,39.46
2.403,0.00,9.15,0.00,39.50
2.423,0.00,9.15,0.00,39.68
2.442,0.00,9.15,0.00,39.87
2.482,0.00,9.15,0.00,40.05
2.501,0.00,9.15,0.00,40.23
2.521,0.00,9.09,0.00,40.29
2.560,0.00,9.09,0.00,40.48
2.580,0.00,9.02,0.00,40.51
2.599,0.00,9.02,0.00,40.69
2.619,0.00,9.02,0.00,40.87
2.658,0.00,9.02,0.00,41.05
2.678,0.00,8.96,0.00,41.11
2.697,0.00,8.96,0.00,41.29
2.718,0.00,8.96,0.00,41.47
2.756,0.00,8.96,0.00,41.65
2.776,0.00,9.02,0.00,41.95
2.795,0.00,9.02,0.00,42.13
2.816,0.00,8.96,0.00,42.19
2.854,0.00,8.89,0.00,42.23
2.874,0.00,8.89,0.00,42.40
2.894,0.00,8.89,0.00,42.58
2.913,0.00,8.81,0.00,42.61
2.952,0.00,8.81,0.00,42.79
2.973,0.00,8.75,0.00,42.85
3.011,0.00,8.75,0.00,43.02
3.031,0.00,8.75,0.00,43.20
3.051,0.00,8.75,0.00,43.37
3.070,0.00,8.68,0.00,43.40
3.090,0.00,8.68,0.00,43.57
3.130,0.00,8.61,0.00,43.60
3.149,0.00,8.68,0.00,43.92
3.188,0.00,8.61,0.00,43.95
3.208,0.00,8.68,0.00,44.27
3.247,0.00,8.61,0.00,44.29
3.266,0.00,8.55,0.00,44.34
3.286,0.00,8.55,0.00,44.52
3.325,0.00,8.55,0.00,44.69
3.345,0.00,8.55,0.00,44.86
3.365,0.00,8.48,0.00,44.88
3.384,0.00,8.48,0.00,45.05
3.423,0.00,8.48,0.00,45.22
3.443,0.00,8.55,0.00,45.54
3.463,0.00,8.48,0.00,45.56
3.482,0.00,8.48,0.00,45.73
3.502,0.00,8.48,0.00,45.90
3.541,0.00,8.48,0.00,46.07
3.561,0.00,8.55,0.00,46.39
3.580,0.00,8.48,0.00,46.41
3.620,0.00,8.55,0.00,46.73
3.639,0.00,8.48,0.00,46.75
3.659,0.00,8.48,0.00,46.92
3.699,0.00,8.35,0.00,46.82
3.718,0.00,8.35,0.00,46.99
3.757,0.00,8.42,0.00,47.30
3.777,0.00,8.35,0.00,47.33
3.796,0.00,8.35,0.00,47.49
3.816,0.00,8.42,0.00,47.81
3.855,0.00,8.42,0.00,47.97
3.875,0.00,8.42,0.00,48.14
3.894,0.00,8.35,0.00,48.17
3.914,0.00,8.42,0.00,48.48
3.953,0.00,8.35,0.00,48.50
3.973,0.00,8.35,0.00,48.67
3.992,0.00,8.27,0.00,48.69
4.032,0.00,8.27,0.00,48.85
4.052,0.00,8.27,0.00,49.02
4.090,0.00,8.21,0.00,49.06
4.110,0.00,8.21,0.00,49.23
4.130,0.00,8.21,0.00,49.39
4.149,0.00,8.21,0.00,49.56
4.189,0.00,8.21,0.00,49.72
4.208,0.00,8.21,0.00,49.89
4.228,0.00,8.21,0.00,50.05
4.247,0.00,8.21,0.00,50.21
4.288,0.00,8.21,0.00,50.38
4.306,0.00,8.14,0.00,50.40
4.346,0.00,8.21,0.00,50.71
4.365,0.00,8.21,0.00,50.87
4.404,0.00,8.21,0.00,51.03
4.424,0.00,8.14,0.00,51.05
4.444,0.00,8.14,0.00,51.21
4.483,0.00,8.14,0.00,51.38
4.503,0.00,8.14,0.00,51.54
4.522,0.00,8.14,0.00,51.70
4.561,0.00,8.07,0.00,51.72
4.581,0.00,8.07,0.00,51.88
4.601,0.00,8.01,0.00,51.92
4.620,0.00,8.07,0.00,52.20
4.660,0.00,8.07,0.00,52.36
4.679,0.00,8.07,0.00,52.53
4.699,0.00,8.01,0.00,52.57
4.718,0.00,8.01,0.00,52.73
4.758,0.00,7.94,0.00,52.74
4.777,0.00,8.01,0.00,53.04
4.797,0.00,8.01,0.00,53.20
4.836,0.00,8.01,0.00,53.36
4.856,0.00,7.88,0.00,53.26
4.875,0.00,7.88,0.00,53.41
4.915,0.00,7.88,0.00,53.57
4.934,0.00,7.73,0.00,53.44
4.954,0.00,7.80,0.00,53.74
4.993,0.00,7.80,0.00,53.89
5.013,0.00,7.73,0.00,53.90
