Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.031,5.00,29.86,0.00,100.00
0.050,5.00,29.92,0.00,100.00
0.069,5.00,30.08,0.00,100.00
0.109,5.00,30.08,0.00,100.00
0.129,5.00,30.40,0.00,100.00
0.148,5.00,30.45,0.00,100.00
0.187,5.00,30.45,0.00,100.00
0.208,5.00,30.61,0.00,100.00
0.227,5.00,30.66,0.00,100.00
0.246,5.00,30.61,0.00,100.00
0.286,5.00,30.66,0.00,100.00
0.305,5.00,30.82,0.00,100.00
0.325,5.00,30.92,0.00,100.00
0.344,5.00,30.98,0.00,100.00
0.384,5.00,31.08,0.00,100.00
0.403,5.00,31.03,0.00,100.00
0.424,5.00,31.24,0.00,100.00
0.462,5.00,29.98,0.00,100.00
0.482,5.00,30.08,0.00,100.00
0.501,5.00,29.28,0.00,100.00
0.521,5.00,29.39,0.00,100.00
0.541,5.00,30.02,0.00,100.00
0.580,5.00,29.65,0.00,100.00
0.600,5.00,29.39,0.00,100.00
0.619,5.00,29.60,0.00,100.00
0.639,5.00,29.65,0.00,100.00
0.659,5.00,29.44,0.00,100.00
0.698,5.00,29.33,0.00,100.00
0.717,5.00,29.55,0.00,100.00
0.737,5.00,29.55,0.00,100.00
0.776,5.00,29.44,0.00,100.00
0.796,5.00,29.01,0.00,100.00
0.816,5.00,29.06,0.00,100.00
0.836,5.00,29.44,0.00,100.00
0.876,5.00,29.28,0.00,100.00
0.894,5.00,29.12,0.00,100.00
0.933,5.00,28.96,0.00,100.00
0.953,5.00,28.42,0.00,100.00
0.973,5.00,28.63,0.00,100.00
1.012,5.00,28.25,0.00,100.00
1.033,5.00,27.98,0.00,100.00
1.051,5.00,27.65,0.00,100.00
1.091,5.00,27.82,0.00,100.00
1.110,5.00,27.76,0.00,100.00
1.130,5.00,27.38,0.00,100.00
1.169,5.00,26.98,0.00,100.00
1.189,5.00,26.94,0.00,100.00
1.208,5.00,26.49,0.00,100.00
1.248,5.00,26.32,0.00,100.00
1.267,5.00,25.98,0.00,100.00
1.287,5.00,25.64,0.00,100.00
1.307,5.00,25.19,0.00,100.00
1.346,5.00,25.25,0.00,100.00
1.366,5.00,25.08,0.00,100.00
1.385,5.00,24.80,0.00,100.00
1.405,5.00,24.74,0.00,100.00
1.424,5.00,24.23,0.00,100.00
1.464,5.00,24.34,0.00,100.00
1.483,5.00,23.88,0.00,100.00
1.503,5.00,23.48,0.00,100.00
1.523,5.00,23.36,0.00,100.00
1.562,5.00,22.78,0.00,100.00
1.582,5.00,23.24,0.00,100.00
1.601,5.00,22.25,0.00,100.00
1.621,5.00,22.31,0.00,100.00
1.660,5.00,22.19,0.00,100.00
1.680,5.00,21.90,0.00,100.00
1.699,5.00,21.36,0.00,100.00
1.719,5.00,21.77,0.00,100.00
1.739,5.00,21.25,0.00,100.00
1.778,5.00,20.95,0.00,100.00
1.798,5.00,20.59,0.00,100.00
1.817,5.00,20.11,0.00,100.00
1.838,5.00,20.05,0.00,100.00
1.876,5.00,19.93,0.00,100.00
1.896,5.00,19.38,0.00,100.00
1.916,5.00,19.33,0.00,100.00
1.935,5.00,19.02,0.00,100.00
1.974,5.00,19.02,0.00,100.00
1.994,5.00,18.35,0.00,100.00
2.014,5.00,18.23,0.00,100.00
2.034,5.00,18.04,0.00,100.00
2.073,5.00,17.79,0.00,99.36
2.093,5.00,17.17,0.00,96.52
2.132,5.00,16.99,0.00,95.82
2.151,5.00,16.92,0.00,95.73
2.171,5.00,16.61,0.00,94.40
2.210,5.00,16.55,0.00,94.36
2.230,5.00,16.17,0.00,92.69
2.249,5.00,15.92,0.00,91.62
2.269,5.00,15.74,0.00,90.94
2.308,5.00,15.55,0.00,90.19
2.328,5.00,15.48,0.00,90.07
2.348,5.00,15.23,0.00,89.03
2.367,5.00,15.16,0.00,88.90
2.407,5.00,14.85,0.00,87.51
2.427,5.00,14.46,0.00,85.78
2.446,5.00,14.02,0.00,83.74
2.485,5.00,14.08,0.00,84.20
2.505,5.00,13.88,0.00,83.41
2.524,5.00,13.63,0.00,82.32
2.544,5.00,13.43,0.00,81.52
2.583,5.00,13.04,0.00,79.73
2.603,5.00,12.85,0.00,78.90
2.623,5.00,12.66,0.00,78.13
2.662,5.00,12.47,0.00,77.30
2.682,5.00,12.20,0.00,76.11
2.701,5.00,11.87,0.00,74.62
2.721,5.00,11.75,0.00,74.11
2.740,5.00,11.42,0.00,72.60
2.780,5.00,10.89,0.00,70.08
2.799,5.00,10.75,0.00,69.49
2.819,5.00,10.36,0.00,67.65
2.859,5.00,10.16,0.00,66.75
2.878,5.00,10.09,0.00,66.50
2.899,5.00,9.96,0.00,65.95
2.937,5.00,9.63,0.00,64.38
2.957,5.00,9.49,0.00,63.81
2.976,5.00,9.35,0.00,63.19
2.996,5.00,9.22,0.00,62.61
3.035,5.00,8.96,0.00,61.38
3.055,5.00,8.81,0.00,60.74
3.075,5.00,8.75,0.00,60.51
3.094,5.00,8.48,0.00,59.20
3.133,5.00,8.42,0.00,58.97
3.154,5.00,8.21,0.00,58.01
3.173,5.00,8.14,0.00,57.71
3.192,5.00,8.07,0.00,57.41
3.232,5.00,8.01,0.00,57.17
3.251,5.00,8.07,0.00,57.53
3.271,5.00,7.88,0.00,56.63
3.292,5.00,7.73,0.00,55.96
3.330,5.00,7.88,0.00,56.74
3.351,5.00,7.88,0.00,56.80
3.369,5.00,7.80,0.00,56.49
3.408,5.00,7.73,0.00,56.18
3.428,5.00,7.73,0.00,56.24
3.448,5.00,7.67,0.00,55.99
3.468,5.00,7.67,0.00,56.04
3.487,5.00,7.67,0.00,56.09
3.526,5.00,7.73,0.00,56.45
3.546,5.00,7.73,0.00,56.50
3.566,5.00,7.60,0.00,55.89
3.585,5.00,7.39,0.00,54.91
3.624,5.00,7.53,0.00,55.63
3.644,5.00,7.67,0.00,56.41
3.664,5.00,7.60,0.00,56.09
3.683,5.00,7.53,0.00,55.78
3.703,5.00,7.46,0.00,55.53
3.742,5.00,7.39,0.00,55.21
3.762,5.00,7.60,0.00,56.29
3.782,5.00,7.67,0.00,56.71
3.801,5.00,7.53,0.00,56.04
3.821,5.00,7.46,0.00,55.78
3.860,5.00,7.39,0.00,55.47
3.881,5.00,7.46,0.00,55.88
3.899,5.00,7.46,0.00,55.93
3.940,5.00,7.53,0.00,56.28
3.958,5.00,7.39,0.00,55.66
3.998,5.00,7.46,0.00,56.08
4.017,5.00,7.53,0.00,56.43
4.037,5.00,7.39,0.00,55.81
4.057,5.00,7.19,0.00,54.82
4.096,5.00,7.46,0.00,56.27
4.115,5.00,7.39,0.00,55.95
4.135,5.00,7.33,0.00,55.69
4.155,5.00,7.39,0.00,56.05
4.194,5.00,7.39,0.00,56.09
4.215,5.00,7.26,0.00,55.47
4.233,5.00,7.33,0.00,55.88
4.253,5.00,7.26,0.00,55.56
4.293,5.00,7.26,0.00,55.61
4.312,5.00,7.33,0.00,56.02
4.332,5.00,7.19,0.00,55.33
4.371,5.00,7.19,0.00,55.38
4.390,5.00,7.26,0.00,55.79
4.410,5.00,7.12,0.00,55.16
4.431,5.00,7.19,0.00,55.51
4.469,5.00,7.19,0.00,55.55
4.489,5.00,6.92,0.00,54.25
4.508,5.00,6.92,0.00,54.29
4.529,5.00,6.92,0.00,54.33
4.567,5.00,6.92,0.00,54.37
4.587,5.00,6.92,0.00,54.41
4.606,5.00,6.92,0.00,54.44
4.626,5.00,6.84,0.00,54.12
4.665,5.00,6.78,0.00,53.85
4.686,5.00,6.84,0.00,54.19
4.705,5.00,6.92,0.00,54.59
4.724,5.00,6.98,0.00,54.94
4.764,5.00,6.92,0.00,54.67
4.783,5.00,7.05,0.00,55.38
4.803,5.00,7.05,0.00,55.42
4.822,5.00,7.05,0.00,55.46
4.862,5.00,7.05,0.00,55.50
4.881,5.00,6.98,0.00,55.18
4.901,5.00,6.92,0.00,54.91
4.921,5.00,6.92,0.00,54.95
4.960,5.00,6.84,0.00,54.62
4.980,5.00,6.92,0.00,55.03
4.999,5.00,7.12,0.00,56.10
5.019,5.00,7.12,0.00,56.15
5.058,5.00,6.98,0.00,55.45
5.078,5.00,7.05,0.00,55.86
5.097,5.00,7.05,0.00,55.90
5.117,5.00,7.05,0.00,55.94
5.156,5.00,6.98,0.00,55.62
5.176,5.00,7.05,0.00,56.02
5.196,5.00,6.98,0.00,55.70
5.216,5.00,7.19,0.00,56.78
5.236,5.00,6.98,0.00,55.78
5.274,5.00,7.05,0.00,56.19
5.295,5.00,7.12,0.00,56.59
5.313,5.00,7.19,0.00,56.94
5.353,5.00,7.19,0.00,56.99
5.373,5.00,7.12,0.00,56.72
5.392,5.00,7.19,0.00,57.07
5.413,5.00,7.26,0.00,57.48
5.451,5.00,7.26,0.00,57.53
5.471,5.00,7.05,0.00,56.53
5.491,5.00,7.12,0.00,56.94
5.510,5.00,7.12,0.00,56.98
5.549,5.00,7.19,0.00,57.33
5.569,5.00,7.33,0.00,58.11
5.588,5.00,7.19,0.00,57.42
5.608,5.00,7.05,0.00,56.80
5.647,5.00,6.98,0.00,56.47
5.667,5.00,7.26,0.00,57.91
5.686,5.00,7.26,0.00,57.96
5.706,5.00,7.05,0.00,56.97
5.726,5.00,6.84,0.00,55.97
5.765,5.00,6.98,0.00,56.68
5.786,5.00,7.26,0.00,58.12
5.804,5.00,7.26,0.00,58.17
5.844,5.00,7.05,0.00,57.17
5.863,5.00,6.98,0.00,56.85
5.883,5.00,7.05,0.00,57.25
5.902,5.00,7.19,0.00,57.97
5.942,5.00,7.12,0.00,57.71
5.961,5.00,6.92,0.00,56.71
5.981,5.00,6.98,0.00,57.05
6.001,5.00,7.12,0.00,57.83
6.040,5.00,7.12,0.00,57.87
6.061,5.00,7.05,0.00,57.54
6.099,5.00,7.05,0.00,57.59
6.119,5.00,7.05,0.00,57.63
6.138,5.00,7.12,0.00,58.03
6.158,5.00,6.98,0.00,57.34
6.198,5.00,7.05,0.00,57.75
6.218,5.00,7.05,0.00,57.79
6.257,5.00,6.92,0.00,57.16
6.277,5.00,6.92,0.00,57.20
6.295,5.00,6.98,0.00,57.54
6.335,5.00,6.84,0.00,56.91
6.354,5.00,6.92,0.00,57.31
6.375,5.00,7.05,0.00,58.02
6.413,5.00,6.92,0.00,57.39
6.433,5.00,6.71,0.00,56.39
6.452,5.00,6.92,0.00,57.46
6.472,5.00,6.84,0.00,57.14
6.511,5.00,6.78,0.00,56.87
6.531,5.00,6.84,0.00,57.21
6.550,5.00,6.71,0.00,56.57
6.570,5.00,6.71,0.00,56.61
6.609,5.00,6.71,0.00,56.64
6.629,5.00,6.64,0.00,56.31
6.649,5.00,6.78,0.00,57.07
6.668,5.00,6.84,0.00,57.42
6.708,5.00,6.78,0.00,57.15
6.727,5.00,6.84,0.00,57.49
