Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.019,20.00,14.34,53.89,0.00
0.039,20.00,14.27,54.44,0.00
0.058,20.00,14.34,54.80,0.00
0.098,20.00,14.46,55.07,0.00
0.118,20.00,14.59,55.33,0.00
0.137,20.00,14.59,55.76,0.00
0.157,20.00,14.59,56.20,0.00
0.196,20.00,14.59,56.63,0.00
0.215,20.00,14.65,56.96,0.00
0.235,20.00,14.85,57.10,0.00
0.254,20.00,14.85,57.52,0.00
0.294,20.00,14.90,57.84,0.00
0.314,20.00,14.85,58.34,0.00
0.333,20.00,14.78,58.85,0.00
0.353,20.00,14.90,59.08,0.00
0.392,20.00,18.77,53.79,0.00
0.412,20.00,18.84,53.80,0.00
0.431,20.00,18.77,53.99,0.00
0.451,20.00,18.77,54.08,0.00
0.489,20.00,18.84,54.09,0.00
0.510,20.00,18.84,54.18,0.00
0.529,20.00,18.89,54.19,0.00
0.548,20.00,18.89,54.28,0.00
0.568,20.00,18.89,54.37,0.00
0.608,20.00,19.02,54.27,0.00
0.626,20.00,19.02,54.34,0.00
0.646,20.00,19.02,54.42,0.00
0.685,20.00,18.96,54.60,0.00
0.705,20.00,18.96,54.68,0.00
0.725,20.00,18.96,54.76,0.00
0.744,20.00,18.89,54.94,0.00
0.764,20.00,18.96,54.93,0.00
0.803,20.00,19.02,54.92,0.00
0.823,20.00,19.02,55.00,0.00
0.842,20.00,19.02,55.08,0.00
0.862,20.00,19.08,55.08,0.00
0.902,20.00,19.08,55.15,0.00
0.922,20.00,19.08,55.22,0.00
0.941,20.00,19.21,55.11,0.00
0.961,20.00,19.21,55.17,0.00
0.999,20.00,19.21,55.23,0.00
1.019,20.00,19.21,55.30,0.00
1.038,20.00,19.21,55.36,0.00
1.058,20.00,19.21,55.42,0.00
1.097,20.00,19.14,55.58,0.00
1.117,20.00,19.21,55.56,0.00
1.136,20.00,19.21,55.62,0.00
1.156,20.00,19.21,55.68,0.00
1.176,20.00,19.26,55.67,0.00
1.215,20.00,19.26,55.73,0.00
1.234,20.00,19.33,55.69,0.00
1.254,20.00,19.33,55.74,0.00
1.274,20.00,19.26,55.89,0.00
1.313,20.00,19.26,55.95,0.00
1.332,20.00,19.33,55.92,0.00
1.352,20.00,19.33,55.97,0.00
1.373,20.00,19.38,55.94,0.00
1.411,20.00,19.33,56.07,0.00
1.431,20.00,19.38,56.05,0.00
1.450,20.00,19.33,56.18,0.00
