Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.021,20.00,19.44,0.67,0.00
0.041,20.00,18.59,1.98,0.00
0.061,20.00,20.29,0.00,0.00
0.080,20.00,19.38,0.91,0.00
0.120,20.00,19.26,1.14,0.00
0.139,20.00,19.63,0.00,0.00
0.159,20.00,19.63,0.00,0.00
0.199,20.00,19.33,0.99,0.00
0.218,20.00,19.56,0.00,0.00
0.237,20.00,19.44,0.82,0.00
0.277,20.00,19.26,1.13,0.00
0.297,20.00,19.51,0.00,0.00
0.316,20.00,19.56,0.00,0.00
0.355,20.00,19.21,1.17,0.00
0.375,20.00,8.55,16.91,0.00
0.394,20.00,8.42,18.02,0.00
0.415,20.00,8.42,18.95,0.00
0.454,20.00,8.35,19.98,0.00
0.473,20.00,8.35,20.91,0.00
0.493,20.00,8.35,21.84,0.00
0.532,20.00,8.27,22.88,0.00
0.551,20.00,8.27,23.82,0.00
0.571,20.00,8.21,24.85,0.00
0.610,20.00,8.14,25.89,0.00
0.630,20.00,8.21,26.74,0.00
0.650,20.00,8.07,27.89,0.00
0.689,20.00,8.14,28.74,0.00
0.708,20.00,8.07,29.79,0.00
0.728,20.00,8.01,30.83,0.00
0.767,20.00,8.01,31.79,0.00
0.787,20.00,7.94,32.86,0.00
0.807,20.00,7.94,33.82,0.00
0.826,20.00,7.88,34.88,0.00
0.846,20.00,7.88,35.84,0.00
0.885,20.00,7.80,36.92,0.00
0.905,20.00,7.73,38.00,0.00
0.924,20.00,7.80,38.88,0.00
0.944,20.00,7.73,39.96,0.00
0.964,20.00,7.60,41.13,0.00
1.003,20.00,7.60,42.13,0.00
1.023,20.00,7.53,43.22,0.00
1.042,20.00,7.53,44.22,0.00
1.062,20.00,7.46,45.31,0.00
1.101,20.00,7.39,46.42,0.00
1.121,20.00,7.33,47.51,0.00
1.140,20.00,7.33,48.53,0.00
1.160,20.00,7.26,49.65,0.00
1.199,20.00,7.26,50.66,0.00
1.219,20.00,7.26,51.68,0.00
1.239,20.00,7.19,52.81,0.00
1.258,20.00,7.19,53.83,0.00
1.297,20.00,7.19,54.86,0.00
1.317,20.00,7.05,56.08,0.00
1.337,20.00,7.05,57.11,0.00
1.356,20.00,7.05,58.15,0.00
1.376,20.00,7.05,59.18,0.00
1.415,20.00,7.05,60.22,0.00
1.435,20.00,7.05,61.25,0.00
1.454,20.00,7.05,62.29,0.00
1.474,20.00,7.05,63.32,0.00
1.513,20.00,7.05,64.36,0.00
1.533,20.00,7.12,65.29,0.00
1.552,20.00,7.12,66.32,0.00
1.572,20.00,7.12,67.35,0.00
1.611,20.00,7.12,68.37,0.00
1.631,20.00,7.05,69.51,0.00
1.651,20.00,7.12,70.44,0.00
1.670,20.00,7.26,71.27,0.00
1.709,20.00,7.26,72.29,0.00
1.729,20.00,7.26,73.31,0.00
1.749,20.00,7.26,74.33,0.00
1.768,20.00,7.26,75.34,0.00
1.788,20.00,7.26,76.36,0.00
1.827,20.00,7.33,77.27,0.00
1.847,20.00,7.39,78.20,0.00
1.866,20.00,7.46,79.10,0.00
1.886,20.00,7.46,80.10,0.00
1.906,20.00,7.46,81.10,0.00
1.945,20.00,7.53,82.02,0.00
1.965,20.00,7.67,82.80,0.00
1.984,20.00,7.60,83.89,0.00
2.004,20.00,7.60,84.88,0.00
2.024,20.00,7.80,85.57,0.00
2.063,20.00,7.88,86.44,0.00
2.082,20.00,7.94,87.32,0.00
2.102,20.00,7.94,88.28,0.00
2.141,20.00,8.07,89.05,0.00
2.161,20.00,8.14,89.90,0.00
2.181,20.00,8.21,90.74,0.00
2.200,20.00,8.21,91.68,0.00
2.220,20.00,8.35,92.43,0.00
2.259,20.00,8.48,93.17,0.00
2.279,20.00,8.55,93.98,0.00
2.298,20.00,8.55,94.90,0.00
2.318,20.00,8.81,95.43,0.00
2.357,20.00,8.89,96.21,0.00
2.377,20.00,8.89,97.10,0.00
2.396,20.00,8.89,97.99,0.00
2.416,20.00,8.96,98.77,0.00
2.436,20.00,9.29,99.16,0.00
