Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.021,10.00,21.90,0.00,57.13
0.040,10.00,21.84,0.00,57.05
0.060,10.00,21.84,0.00,57.29
0.079,10.00,21.84,0.00,57.53
0.119,10.00,21.72,0.00,57.18
0.138,10.00,21.72,0.00,57.42
0.159,10.00,21.72,0.00,57.65
0.177,10.00,21.72,0.00,57.89
0.217,10.00,21.72,0.00,58.12
0.236,10.00,21.72,0.00,58.35
0.256,10.00,21.66,0.00,58.27
0.276,10.00,21.61,0.00,58.24
0.315,10.00,21.54,0.00,58.16
0.334,10.00,21.48,0.00,58.07
0.354,10.00,21.54,0.00,58.62
0.374,10.00,21.54,0.00,58.85
0.413,10.00,21.43,0.00,58.50
0.432,10.00,21.48,0.00,58.99
0.452,10.00,12.72,0.00,15.25
0.472,10.00,13.18,0.00,17.62
0.511,10.00,12.99,0.00,16.70
0.531,10.00,12.66,0.00,15.13
0.551,10.00,12.72,0.00,15.48
0.589,10.00,12.66,0.00,15.24
0.609,10.00,12.59,0.00,14.95
0.629,10.00,12.66,0.00,15.35
0.648,10.00,12.66,0.00,15.40
0.668,10.00,12.66,0.00,15.45
0.707,10.00,12.59,0.00,15.16
0.727,10.00,12.66,0.00,15.56
0.746,10.00,12.66,0.00,15.61
0.766,10.00,12.85,0.00,16.59
0.786,10.00,12.72,0.00,16.01
0.825,10.00,12.40,0.00,14.44
0.845,10.00,12.33,0.00,14.14
0.864,10.00,12.27,0.00,13.89
0.884,10.00,12.27,0.00,13.94
0.923,10.00,12.20,0.00,13.64
0.943,10.00,12.20,0.00,13.68
0.962,10.00,12.27,0.00,14.07
0.982,10.00,12.27,0.00,14.12
1.001,10.00,12.40,0.00,14.80
1.041,10.00,12.27,0.00,14.21
1.060,10.00,12.27,0.00,14.26
1.080,10.00,12.33,0.00,14.59
1.100,10.00,12.27,0.00,14.35
1.139,10.00,12.20,0.00,14.04
1.158,10.00,12.20,0.00,14.09
1.178,10.00,12.27,0.00,14.48
1.198,10.00,12.33,0.00,14.82
1.217,10.00,12.27,0.00,14.57
1.256,10.00,12.27,0.00,14.62
1.276,10.00,12.20,0.00,14.32
1.296,10.00,12.14,0.00,14.07
1.315,10.00,12.33,0.00,15.04
1.335,10.00,12.40,0.00,15.44
1.374,10.00,12.33,0.00,15.14
1.394,10.00,12.40,0.00,15.53
1.413,10.00,12.59,0.00,16.57
1.433,10.00,12.66,0.00,16.97
1.453,10.00,12.33,0.00,15.34
1.492,10.00,12.66,0.00,17.07
1.511,10.00,12.72,0.00,17.41
1.531,10.00,12.47,0.00,16.19
1.551,10.00,12.52,0.00,16.53
1.590,10.00,12.52,0.00,16.58
1.609,10.00,12.52,0.00,16.63
1.629,10.00,12.66,0.00,17.38
1.649,10.00,12.79,0.00,18.07
1.688,10.00,12.66,0.00,17.49
1.708,10.00,12.79,0.00,18.18
1.727,10.00,12.79,0.00,18.23
1.747,10.00,12.92,0.00,18.93
1.786,10.00,12.99,0.00,19.33
1.806,10.00,12.85,0.00,18.70
1.825,10.00,12.99,0.00,19.45
1.845,10.00,13.04,0.00,19.80
1.884,10.00,13.04,0.00,19.86
1.904,10.00,13.11,0.00,20.27
1.923,10.00,13.04,0.00,19.98
1.943,10.00,13.24,0.00,21.02
1.963,10.00,13.50,0.00,22.42
2.002,10.00,13.37,0.00,21.79
2.021,10.00,12.99,0.00,19.96
2.042,10.00,13.11,0.00,20.65
2.061,10.00,13.31,0.00,21.70
2.101,10.00,13.18,0.00,21.13
2.121,10.00,13.24,0.00,21.48
2.159,10.00,13.43,0.00,22.52
2.178,10.00,13.31,0.00,21.96
2.198,10.00,13.31,0.00,22.02
2.218,10.00,13.37,0.00,22.38
2.257,10.00,13.43,0.00,22.79
2.276,10.00,13.50,0.00,23.21
2.296,10.00,13.56,0.00,23.56
2.316,10.00,13.63,0.00,23.98
2.355,10.00,13.70,0.00,24.40
2.375,10.00,13.76,0.00,24.76
2.394,10.00,13.76,0.00,24.83
2.433,10.00,13.70,0.00,24.62
2.453,10.00,13.76,0.00,24.98
2.473,10.00,13.95,0.00,26.03
2.492,10.00,13.82,0.00,25.48
2.531,10.00,13.76,0.00,25.21
2.551,10.00,13.76,0.00,25.29
2.571,10.00,13.82,0.00,25.71
2.590,10.00,13.88,0.00,26.07
2.610,10.00,13.95,0.00,26.49
2.649,10.00,14.02,0.00,26.92
2.669,10.00,13.95,0.00,26.65
2.688,10.00,14.02,0.00,27.08
2.708,10.00,14.21,0.00,28.13
2.747,10.00,14.21,0.00,28.21
2.767,10.00,14.21,0.00,28.30
2.786,10.00,14.14,0.00,28.04
2.806,10.00,14.21,0.00,28.46
2.826,10.00,14.34,0.00,29.18
2.865,10.00,14.39,0.00,29.55
