Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.019,15.00,12.59,0.00,0.00
0.038,15.00,12.59,0.00,0.00
0.077,15.00,12.66,0.00,0.00
0.097,15.00,12.59,0.00,0.00
0.117,15.00,12.59,0.00,0.00
0.137,15.00,12.52,0.00,0.00
0.156,15.00,12.52,0.00,0.00
0.196,15.00,12.52,0.00,0.00
0.215,15.00,12.52,0.00,0.00
0.234,15.00,12.52,0.00,0.00
0.275,15.00,12.47,0.00,0.00
0.294,15.00,12.52,0.00,0.00
0.332,15.00,12.52,0.00,0.00
0.352,15.00,12.52,0.00,0.00
0.373,15.00,12.52,0.00,0.00
0.391,15.00,12.47,0.00,0.00
0.430,15.00,12.47,0.00,0.00
0.450,15.00,12.59,0.00,0.00
0.470,15.00,12.66,0.00,0.00
0.489,15.00,12.66,0.00,0.00
0.509,15.00,12.59,0.00,0.00
0.548,15.00,12.66,0.00,0.00
0.568,15.00,12.66,0.00,0.00
0.588,15.00,12.66,0.00,0.00
0.607,15.00,12.72,0.00,0.00
0.627,15.00,12.72,0.00,0.00
0.666,15.00,12.72,0.00,0.00
0.686,15.00,12.79,0.00,0.00
0.705,15.00,12.79,0.00,0.00
0.725,15.00,12.85,0.00,0.00
0.764,15.00,12.92,0.00,0.00
0.784,15.00,12.92,0.00,0.00
0.803,15.00,12.79,0.00,0.00
0.823,15.00,12.92,0.00,0.00
0.862,15.00,12.99,0.00,0.00
0.882,15.00,13.04,0.00,0.00
0.901,15.00,13.18,0.00,0.00
0.921,15.00,13.11,0.00,0.00
0.941,15.00,13.18,0.00,0.00
0.980,15.00,13.18,0.00,0.00
0.999,15.00,13.37,0.00,0.00
1.019,15.00,13.37,0.00,0.00
1.059,15.00,13.37,0.00,0.00
1.078,15.00,13.37,0.00,0.00
1.099,15.00,13.43,0.00,0.00
1.137,15.00,13.43,0.00,0.00
1.156,15.00,13.50,0.00,0.00
1.176,15.00,13.50,0.00,0.00
1.196,15.00,13.50,0.00,0.00
1.236,15.00,13.56,0.00,0.00
1.256,15.00,13.63,0.00,0.00
1.274,15.00,13.63,0.00,0.00
1.294,15.00,13.63,0.00,0.00
1.334,15.00,13.63,0.00,0.00
1.354,15.00,13.63,0.00,0.00
1.372,15.00,13.70,0.00,0.00
1.393,15.00,13.70,0.00,0.00
1.431,15.00,13.76,0.00,0.00
1.452,15.00,13.76,0.00,0.00
1.470,15.00,13.82,0.00,0.00
1.490,15.00,13.82,0.00,0.00
1.530,15.00,13.82,0.00,0.00
1.550,15.00,13.88,0.00,0.00
1.570,15.00,13.88,0.00,0.00
1.608,15.00,13.88,0.00,0.00
1.628,15.00,14.02,0.00,0.00
1.648,15.00,13.95,0.00,0.00
1.668,15.00,14.02,0.00,0.00
1.707,15.00,14.02,0.00,0.00
1.727,15.00,14.02,0.00,0.00
1.746,15.00,14.14,0.00,0.00
1.785,15.00,14.14,0.00,0.00
1.805,15.00,14.21,0.00,0.00
1.825,15.00,14.14,0.00,0.00
1.844,15.00,14.21,0.00,0.00
1.864,15.00,14.21,0.00,0.00
1.903,15.00,14.21,0.00,0.00
1.923,15.00,14.27,0.00,0.00
1.942,15.00,14.14,0.00,0.00
1.962,15.00,14.39,0.00,0.00
1.982,15.00,14.39,0.00,0.00
2.021,15.00,14.34,0.00,0.00
2.040,15.00,14.46,0.00,0.00
2.060,15.00,14.34,0.00,0.00
2.080,15.00,14.53,0.00,0.00
2.119,15.00,14.46,0.79,0.00
2.139,15.00,14.46,0.83,0.00
2.158,15.00,14.65,0.00,0.00
2.178,15.00,14.53,0.00,0.00
2.197,15.00,14.59,0.00,0.00
2.237,15.00,14.72,0.00,0.00
2.256,15.00,14.72,0.00,0.00
2.276,15.00,14.59,0.00,0.00
2.315,15.00,14.53,0.00,0.00
2.335,15.00,14.59,0.00,0.00
2.354,15.00,14.72,0.00,0.00
2.375,15.00,14.78,0.00,0.00
2.413,15.00,14.59,0.00,0.00
2.433,15.00,14.65,0.00,0.00
2.453,15.00,14.78,0.00,0.00
2.472,15.00,14.85,0.00,0.00
2.511,15.00,14.90,0.00,0.00
2.531,15.00,14.78,0.00,0.00
2.551,15.00,14.65,0.00,0.00
2.571,15.00,14.90,0.00,0.00
2.609,15.00,14.78,0.00,0.00
2.629,15.00,14.97,0.00,0.00
2.649,15.00,15.04,0.00,0.00
2.668,15.00,14.90,0.00,0.00
2.689,15.00,14.97,0.00,0.00
2.727,15.00,14.85,0.00,0.00
2.747,15.00,14.90,0.00,0.00
2.767,15.00,14.97,0.00,0.00
2.806,15.00,14.97,0.00,0.00
2.825,15.00,15.04,0.00,0.00
2.845,15.00,14.97,0.00,0.00
2.864,15.00,15.04,0.00,0.00
2.904,15.00,15.04,0.00,0.00
2.923,15.00,15.23,0.00,0.00
2.943,15.00,15.16,0.00,0.00
2.963,15.00,15.10,0.00,0.00
3.002,15.00,15.23,0.00,0.00
3.021,15.00,15.16,0.00,0.00
3.041,15.00,15.10,0.00,0.00
3.061,15.00,15.29,0.00,0.00
3.100,15.00,15.29,0.00,0.00
3.121,15.00,15.29,0.00,0.00
3.139,15.00,15.36,0.00,0.00
3.178,15.00,15.41,0.00,0.00
3.198,15.00,15.36,0.00,0.00
3.218,15.00,15.23,0.00,0.00
3.237,15.00,15.29,0.00,0.00
3.257,15.00,15.36,0.00,0.00
3.296,15.00,15.29,0.00,0.00
3.316,15.00,15.36,0.00,0.00
3.335,15.00,15.36,0.00,0.00
3.356,15.00,15.36,0.00,0.00
3.376,15.00,15.48,0.00,0.00
3.414,15.00,15.55,0.00,2.74
3.434,15.00,15.36,0.00,0.00
3.453,15.00,15.36,0.00,0.00
3.473,15.00,15.55,0.00,2.74
3.494,15.00,15.48,0.00,0.00
3.532,15.00,15.29,0.00,0.00
3.551,15.00,15.41,0.00,0.00
3.572,15.00,15.48,0.00,0.00
3.591,15.00,15.55,0.00,2.74
3.630,15.00,15.67,0.00,3.37
3.650,15.00,15.55,0.00,2.77
3.669,15.00,15.79,0.00,4.02
3.708,15.00,15.79,0.00,4.03
3.728,15.00,15.60,0.00,3.09
3.748,15.00,15.67,0.00,3.44
3.768,15.00,15.55,0.00,2.84
3.787,15.00,15.55,0.00,2.85
3.827,15.00,15.67,0.00,3.48
3.846,15.00,15.74,0.00,3.83
3.865,15.00,15.67,0.00,3.51
3.905,15.00,15.67,0.00,3.52
3.924,15.00,15.79,0.00,4.15
3.944,15.00,15.98,0.00,5.12
3.983,15.00,15.74,0.00,3.91
4.003,15.00,15.86,0.00,4.54
4.023,15.00,15.86,0.00,4.56
4.062,15.00,15.86,0.00,4.57
4.081,15.00,15.98,0.00,5.21
4.102,15.00,15.98,0.00,5.23
4.141,15.00,15.92,0.00,4.91
4.160,15.00,15.98,0.00,5.27
4.180,15.00,15.98,0.00,5.29
4.220,15.00,15.86,0.00,4.69
4.238,15.00,15.92,0.00,4.99
4.279,15.00,15.98,0.00,5.34
4.297,15.00,15.92,0.00,5.03
4.317,15.00,15.92,0.00,5.04
4.336,15.00,16.05,0.00,5.74
4.377,15.00,16.05,0.00,5.76
4.395,15.00,16.05,0.00,5.78
4.415,15.00,16.05,0.00,5.80
4.454,15.00,15.98,0.00,5.48
4.475,15.00,15.98,0.00,5.50
4.494,15.00,15.98,0.00,5.52
4.514,15.00,16.17,0.00,6.50
4.552,15.00,16.11,0.00,6.18
