Time,Voltage_Out1,Voltage_Out2,Speed_KPH
30.276,1.4,0.7,16.552682580000003
30.311,1.4,0.7,16.674937240000002
30.335,1.4,0.7,16.674937240000002
30.356,1.4,0.7,16.674937240000002
30.393,1.4,0.7,16.74155632
30.416,1.4,0.7,16.608272080000003
30.45,1.4,0.7,16.674937240000002
30.49,1.4,0.7,16.74155632
30.512,1.4,0.7,16.74155632
30.55,1.4,0.7,16.863571620000002
30.573,1.4,0.7,16.863571620000002
30.608,1.4,0.7,16.98543204
30.633,1.4,0.7,16.98543204
30.668,1.4,0.7,17.10713758
30.692,1.4,0.7,17.173457140000004
30.733,1.4,0.7,17.294923320000002
