Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.035,15.00,10.09,7.23,0.00
0.055,15.00,10.09,7.62,0.00
0.075,15.00,10.16,7.91,0.00
0.094,15.00,10.16,8.30,0.00
0.134,15.00,10.16,8.68,0.00
0.153,15.00,10.22,8.98,0.00
0.174,15.00,10.22,9.36,0.00
0.192,15.00,10.16,9.83,0.00
0.232,15.00,10.22,10.13,0.00
0.251,15.00,10.22,10.52,0.00
0.272,15.00,10.16,10.99,0.00
0.310,15.00,10.22,11.29,0.00
0.329,15.00,10.29,11.56,0.00
0.349,15.00,10.22,12.04,0.00
0.369,15.00,10.22,12.43,0.00
0.409,15.00,10.29,12.70,0.00
0.428,15.00,10.22,13.18,0.00
0.448,15.00,7.33,17.82,0.00
0.486,15.00,7.33,18.43,0.00
0.506,15.00,7.26,19.15,0.00
0.526,15.00,7.26,19.77,0.00
0.545,15.00,7.26,20.39,0.00
0.584,15.00,7.33,20.90,0.00
0.604,15.00,7.33,21.51,0.00
0.624,15.00,7.26,22.23,0.00
0.644,15.00,7.33,22.74,0.00
0.663,15.00,7.33,23.36,0.00
0.702,15.00,7.39,23.88,0.00
0.722,15.00,7.33,24.58,0.00
0.741,15.00,7.33,25.19,0.00
0.761,15.00,7.33,25.80,0.00
0.800,15.00,7.33,26.42,0.00
0.820,15.00,7.33,27.03,0.00
0.839,15.00,7.33,27.64,0.00
0.859,15.00,7.33,28.26,0.00
0.879,15.00,7.33,28.87,0.00
0.919,15.00,7.26,29.59,0.00
0.938,15.00,7.33,30.10,0.00
0.958,15.00,7.33,30.71,0.00
0.997,15.00,7.33,31.33,0.00
1.016,15.00,7.39,31.85,0.00
1.036,15.00,7.39,32.46,0.00
1.055,15.00,7.39,33.07,0.00
1.076,15.00,7.39,33.68,0.00
1.114,15.00,7.39,34.28,0.00
1.134,15.00,7.46,34.78,0.00
1.153,15.00,7.39,35.49,0.00
1.173,15.00,7.39,36.10,0.00
1.212,15.00,7.39,36.71,0.00
1.232,15.00,7.46,37.21,0.00
1.251,15.00,7.46,37.81,0.00
1.271,15.00,7.46,38.42,0.00
1.310,15.00,7.46,39.02,0.00
1.330,15.00,7.46,39.62,0.00
1.350,15.00,7.53,40.13,0.00
1.369,15.00,7.60,40.62,0.00
1.409,15.00,7.60,41.22,0.00
1.428,15.00,7.67,41.70,0.00
1.448,15.00,7.67,42.29,0.00
1.467,15.00,7.73,42.78,0.00
