Time,Voltage_Out1,Voltage_Out2,Speed_KPH
24.343,1.3,0.65,20.52662008
24.385,1.3,0.65,20.654374720000003
24.427,1.3,0.65,20.52662008
24.468,1.3,0.65,20.52662008
24.51,1.3,0.65,20.47333458
24.553,1.3,0.65,20.59052044
24.594,1.3,0.65,20.52662008
24.619,1.3,0.65,20.654374720000003
24.653,1.3,0.65,20.52662008
24.678,1.3,0.65,20.70755142
24.703,1.3,0.65,20.654374720000003
24.737,1.3,0.65,20.654374720000003
24.759,1.3,0.65,20.771321220000004
24.783,1.3,0.65,20.771321220000004
24.817,1.3,0.65,20.70755142
24.838,1.3,0.65,20.654374720000003
24.862,1.3,0.65,20.771321220000004
24.904,1.3,0.65,20.82442752
24.95,1.3,0.65,20.888112840000005
24.992,1.3,0.65,20.82442752
25.031,1.3,0.65,20.82442752
25.069,1.3,0.65,20.82442752
25.106,1.3,0.65,21.00474958
25.15,1.3,0.65,21.00474958
25.19,1.3,0.65,20.95175208
25.233,1.3,0.65,21.00474958
25.273,1.3,0.65,20.82442752
25.295,1.3,0.65,21.00474958
25.332,1.3,0.65,21.131813020000003
25.357,1.3,0.65,21.00474958
25.384,1.3,0.65,21.06830434
25.424,1.3,0.65,21.184701720000003
25.446,1.3,0.65,21.131813020000003
25.483,1.3,0.65,21.131813020000003
25.507,1.3,0.65,21.184701720000003
25.53,1.3,0.65,21.30094422
25.564,1.3,0.65,21.184701720000003
25.588,1.3,0.65,21.30094422
25.61,1.3,0.65,21.248125920000003
25.642,1.3,0.65,21.184701720000003
25.68,1.3,0.65,21.248125920000003
25.722,1.3,0.65,21.248125920000003
25.757,1.3,0.65,21.248125920000003
25.78,1.3,0.65,21.30094422
25.822,1.3,0.65,21.364283940000004
25.846,1.3,0.65,21.42757758
25.886,1.3,0.65,21.42757758
25.929,1.3,0.65,21.480287080000004
25.968,1.3,0.65,21.543496240000003
26.007,1.3,0.65,21.42757758
26.042,1.3,0.65,21.543496240000003
26.062,1.3,0.65,21.480287080000004
26.098,1.3,0.65,21.60665932
26.12,1.3,0.65,21.60665932
26.157,1.3,0.65,21.543496240000003
26.181,1.3,0.65,21.60665932
26.211,1.3,0.65,21.480287080000004
26.248,1.3,0.65,21.65926002
26.286,1.3,0.65,21.72233862
26.324,1.3,0.65,21.72233862
26.363,1.3,0.65,21.774868920000003
26.388,1.3,0.65,21.774868920000003
26.42,1.3,0.65,21.774868920000003
26.457,1.3,0.65,21.774868920000003
26.481,1.3,0.65,21.83786304
26.512,1.3,0.65,21.83786304
26.552,1.3,0.65,21.72233862
26.587,1.3,0.65,21.953232580000005
