Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.031,10.00,16.80,0.00,24.78
0.050,10.00,16.74,0.00,24.64
0.071,10.00,16.67,0.00,24.44
0.110,10.00,16.74,0.00,24.91
0.129,10.00,16.86,0.00,25.65
0.148,10.00,16.80,0.00,25.46
0.188,10.00,16.80,0.00,25.59
0.207,10.00,16.74,0.00,25.45
0.227,10.00,16.80,0.00,25.86
0.266,10.00,16.86,0.00,26.33
0.286,10.00,16.86,0.00,26.47
0.306,10.00,16.99,0.00,27.22
0.325,10.00,16.92,0.00,27.03
0.365,10.00,16.92,0.00,27.16
0.384,10.00,17.05,0.00,27.97
0.404,10.00,17.11,0.00,28.39
0.423,10.00,16.99,0.00,27.92
0.462,10.00,21.13,0.00,48.87
0.482,10.00,20.95,0.00,48.19
0.503,10.00,21.25,0.00,49.90
0.522,10.00,20.95,0.00,48.64
0.561,10.00,21.25,0.00,50.34
0.580,10.00,21.18,0.00,50.25
0.600,10.00,21.30,0.00,51.06
0.620,10.00,21.36,0.00,51.60
0.659,10.00,21.13,0.00,50.66
0.679,10.00,21.25,0.00,51.47
0.698,10.00,21.36,0.00,52.28
0.737,10.00,21.25,0.00,51.92
0.757,10.00,21.36,0.00,52.73
0.777,10.00,21.36,0.00,52.96
0.796,10.00,21.30,0.00,52.86
0.816,10.00,21.48,0.00,53.99
0.855,10.00,21.43,0.00,53.96
0.876,10.00,21.48,0.00,54.45
0.894,10.00,21.48,0.00,54.68
0.914,10.00,21.43,0.00,54.64
0.953,10.00,21.36,0.00,54.55
0.974,10.00,21.36,0.00,54.78
0.993,10.00,21.36,0.00,55.01
1.012,10.00,21.30,0.00,54.92
1.053,10.00,21.25,0.00,54.88
1.071,10.00,21.36,0.00,55.69
1.091,10.00,21.30,0.00,55.60
1.130,10.00,21.25,0.00,55.56
1.150,10.00,21.25,0.00,55.78
1.169,10.00,21.25,0.00,56.01
1.189,10.00,21.25,0.00,56.23
1.229,10.00,21.25,0.00,56.46
1.248,10.00,21.25,0.00,56.68
1.267,10.00,21.18,0.00,56.59
1.307,10.00,21.18,0.00,56.81
1.326,10.00,21.18,0.00,57.04
1.346,10.00,21.18,0.00,57.26
1.366,10.00,21.00,0.00,56.58
1.405,10.00,20.95,0.00,56.53
1.425,10.00,21.00,0.00,57.02
1.444,10.00,20.95,0.00,56.97
1.464,10.00,20.95,0.00,57.19
1.503,10.00,20.95,0.00,57.41
1.523,10.00,20.95,0.00,57.63
1.542,10.00,20.77,0.00,56.94
1.562,10.00,20.82,0.00,57.43
1.601,10.00,20.71,0.00,57.06
1.621,10.00,20.71,0.00,57.27
1.641,10.00,20.77,0.00,57.80
1.660,10.00,20.47,0.00,56.52
1.699,10.00,20.71,0.00,57.91
1.719,10.00,20.65,0.00,57.86
1.739,10.00,20.47,0.00,57.16
