Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.027,15.00,6.23,4.16,0.00
0.047,15.00,6.23,4.86,0.00
0.067,15.00,6.23,5.57,0.00
0.087,15.00,6.23,6.27,0.00
0.126,15.00,6.29,6.88,0.00
0.145,15.00,6.23,7.66,0.00
0.165,15.00,6.29,8.27,0.00
0.184,15.00,6.29,8.97,0.00
0.224,15.00,6.29,9.67,0.00
0.244,15.00,6.29,10.36,0.00
0.263,15.00,6.29,11.06,0.00
0.283,15.00,6.37,11.64,0.00
0.322,15.00,6.29,12.44,0.00
0.342,15.00,6.29,13.14,0.00
0.361,15.00,6.37,13.73,0.00
0.400,15.00,6.37,14.42,0.00
0.420,15.00,6.29,15.21,0.00
0.441,15.00,6.37,15.80,0.00
0.460,15.00,6.78,15.88,0.00
0.499,15.00,6.78,16.54,0.00
0.519,15.00,6.78,17.19,0.00
0.538,15.00,6.78,17.85,0.00
0.577,15.00,6.92,18.31,0.00
0.597,15.00,6.78,19.15,0.00
0.616,15.00,6.84,19.72,0.00
0.636,15.00,6.84,20.37,0.00
0.675,15.00,6.78,21.11,0.00
0.695,15.00,6.71,21.88,0.00
0.715,15.00,6.78,22.43,0.00
0.734,15.00,6.84,23.00,0.00
0.754,15.00,6.84,23.65,0.00
0.793,15.00,6.78,24.39,0.00
0.813,15.00,6.71,25.16,0.00
0.832,15.00,6.78,25.71,0.00
0.872,15.00,6.71,26.48,0.00
0.891,15.00,6.78,27.03,0.00
0.911,15.00,6.78,27.69,0.00
0.931,15.00,6.78,28.35,0.00
0.970,15.00,6.78,29.00,0.00
0.991,15.00,6.84,29.57,0.00
1.029,15.00,6.98,30.02,0.00
1.048,15.00,6.92,30.76,0.00
1.068,15.00,6.98,31.31,0.00
1.107,15.00,6.92,32.04,0.00
1.127,15.00,6.84,32.80,0.00
1.147,15.00,6.98,33.25,0.00
1.166,15.00,6.98,33.89,0.00
1.186,15.00,6.98,34.53,0.00
1.225,15.00,7.12,34.96,0.00
1.245,15.00,7.12,35.59,0.00
1.265,15.00,7.12,36.22,0.00
1.284,15.00,7.05,36.96,0.00
1.323,15.00,7.12,37.48,0.00
1.343,15.00,7.26,37.92,0.00
1.363,15.00,7.26,38.54,0.00
1.402,15.00,7.26,39.15,0.00
1.422,15.00,7.33,39.67,0.00
1.441,15.00,7.39,40.19,0.00
1.480,15.00,7.39,40.80,0.00
1.500,15.00,7.46,41.30,0.00
1.520,15.00,7.53,41.81,0.00
1.539,15.00,7.53,42.41,0.00
1.559,15.00,7.60,42.90,0.00
1.598,15.00,7.73,43.30,0.00
1.618,15.00,7.73,43.88,0.00
1.638,15.00,7.73,44.46,0.00
1.657,15.00,7.80,44.93,0.00
1.677,15.00,7.94,45.31,0.00
1.716,15.00,8.07,45.68,0.00
1.736,15.00,8.07,46.23,0.00
1.755,15.00,8.07,46.79,0.00
1.775,15.00,8.21,47.13,0.00
1.814,15.00,8.27,47.58,0.00
1.834,15.00,8.27,48.12,0.00
1.854,15.00,8.35,48.55,0.00
1.873,15.00,8.48,48.89,0.00
1.912,15.00,8.48,49.41,0.00
1.932,15.00,8.55,49.83,0.00
1.952,15.00,8.68,50.15,0.00
1.972,15.00,8.68,50.65,0.00
1.992,15.00,8.68,51.16,0.00
2.030,15.00,8.81,51.47,0.00
2.050,15.00,8.89,51.86,0.00
2.070,15.00,8.96,52.24,0.00
2.089,15.00,9.09,52.53,0.00
2.129,15.00,9.09,53.00,0.00
2.148,15.00,9.15,53.39,0.00
2.169,15.00,9.35,53.56,0.00
2.207,15.00,9.35,54.01,0.00
2.227,15.00,9.55,54.16,0.00
2.246,15.00,9.63,54.49,0.00
2.267,15.00,9.83,54.62,0.00
2.305,15.00,9.96,54.85,0.00
2.325,15.00,9.96,55.25,0.00
2.345,15.00,10.29,55.16,0.00
2.364,15.00,10.29,55.54,0.00
2.403,15.00,10.49,55.62,0.00
2.423,15.00,10.56,55.88,0.00
2.443,15.00,10.62,56.15,0.00
2.482,15.00,10.95,56.01,0.00
2.501,15.00,11.09,56.13,0.00
2.521,15.00,11.02,56.54,0.00
2.541,15.00,11.15,56.67,0.00
2.580,15.00,11.35,56.69,0.00
2.600,15.00,11.48,56.79,0.00
2.619,15.00,11.55,56.97,0.00
2.639,15.00,11.75,56.95,0.00
2.679,15.00,11.94,56.92,0.00
2.698,15.00,12.07,56.98,0.00
2.717,15.00,12.07,57.21,0.00
2.758,15.00,12.20,57.26,0.00
2.777,15.00,12.27,57.38,0.00
2.797,15.00,12.40,57.41,0.00
2.835,15.00,12.52,57.43,0.00
2.855,15.00,12.52,57.63,0.00
2.874,15.00,12.72,57.53,0.00
2.894,15.00,12.79,57.61,0.00
2.914,15.00,12.92,57.60,0.00
2.953,15.00,13.11,57.48,0.00
2.973,15.00,13.24,57.45,0.00
2.993,15.00,13.37,57.40,0.00
3.013,15.00,13.50,57.33,0.00
3.052,15.00,13.56,57.37,0.00
3.071,15.00,13.95,56.91,0.00
3.092,15.00,14.02,56.89,0.00
3.131,15.00,13.82,57.26,0.00
3.149,15.00,14.14,56.88,0.00
3.190,15.00,14.21,56.85,0.00
3.208,15.00,14.34,56.73,0.00
3.229,15.00,14.72,0.00,0.00
3.267,15.00,14.65,0.00,0.00
3.287,15.00,14.85,0.00,0.00
3.307,15.00,15.04,0.00,0.00
3.326,15.00,15.29,0.00,0.00
3.366,15.00,15.36,0.00,0.00
3.386,15.00,15.41,0.00,0.00
3.405,15.00,15.60,0.00,3.03
3.424,15.00,15.67,0.00,3.38
3.464,15.00,15.86,0.00,4.35
3.484,15.00,15.86,0.00,4.36
3.504,15.00,16.05,0.00,5.34
3.524,15.00,16.17,0.00,5.97
3.562,15.00,16.24,0.00,6.33
3.582,15.00,16.55,0.00,7.92
3.602,15.00,16.74,0.00,8.90
3.622,15.00,16.80,0.00,9.22
3.660,15.00,17.11,0.00,10.81
3.680,15.00,17.11,0.00,10.85
3.699,15.00,17.17,0.00,11.23
3.719,15.00,17.11,0.00,10.94
3.759,15.00,17.11,0.00,10.98
3.778,15.00,17.24,0.00,11.69
3.798,15.00,17.29,0.00,12.01
3.817,15.00,17.24,0.00,11.78
3.857,15.00,17.36,0.00,12.43
3.876,15.00,17.17,0.00,11.54
3.896,15.00,17.17,0.00,11.58
3.935,15.00,17.36,0.00,12.57
3.955,15.00,17.36,0.00,12.61
3.974,15.00,17.48,0.00,13.27
3.994,15.00,17.29,0.00,12.38
4.033,15.00,17.42,0.00,13.03
4.054,15.00,17.48,0.00,13.41
4.074,15.00,17.24,0.00,12.24
4.092,15.00,17.05,0.00,11.35
4.132,15.00,17.05,0.00,11.39
4.151,15.00,16.99,0.00,11.09
4.172,15.00,17.05,0.00,11.47
4.211,15.00,16.92,0.00,10.84
4.230,15.00,17.05,0.00,11.55
4.249,15.00,16.99,0.00,11.25
4.289,15.00,16.80,0.00,10.35
4.309,15.00,16.80,0.00,10.38
4.329,15.00,16.61,0.00,9.47
4.367,15.00,16.80,0.00,10.45
4.387,15.00,16.74,0.00,10.21
4.407,15.00,16.55,0.00,9.30
4.426,15.00,16.67,0.00,9.94
4.466,15.00,16.74,0.00,10.31
4.485,15.00,16.61,0.00,9.68
4.505,15.00,16.61,0.00,9.71
4.544,15.00,16.42,0.00,8.79
4.564,15.00,16.61,0.00,9.77
4.583,15.00,16.49,0.00,9.19
4.603,15.00,16.24,0.00,7.98
4.642,15.00,16.61,0.00,9.85
4.662,15.00,16.36,0.00,8.66
4.681,15.00,16.49,0.00,9.30
4.701,15.00,16.30,0.00,8.38
4.721,15.00,16.36,0.00,8.74
4.761,15.00,16.49,0.00,9.38
4.781,15.00,16.24,0.00,8.18
4.799,15.00,16.30,0.00,8.49
4.839,15.00,16.11,0.00,7.56
4.859,15.00,16.55,0.00,9.82
4.878,15.00,16.36,0.00,8.90
4.898,15.00,16.11,0.00,7.64
4.937,15.00,16.24,0.00,8.34
4.957,15.00,16.24,0.00,8.36
4.976,15.00,16.17,0.00,8.05
4.997,15.00,16.24,0.00,8.41
5.035,15.00,16.30,0.00,8.71
