Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.027,10.00,6.98,0.00,0.00
0.046,10.00,6.92,0.00,0.00
0.087,10.00,6.92,0.00,0.00
0.106,10.00,6.84,0.00,0.00
0.144,10.00,6.92,0.00,0.00
0.165,10.00,6.84,0.00,0.00
0.184,10.00,6.92,0.00,0.00
0.203,10.00,6.92,0.00,0.00
0.243,10.00,6.84,0.00,0.00
0.262,10.00,6.92,0.00,0.00
0.282,10.00,6.84,0.00,0.00
0.302,10.00,6.84,0.00,0.00
0.341,10.00,6.92,0.00,0.00
0.360,10.00,6.78,0.00,0.00
0.380,10.00,6.78,0.00,0.00
0.400,10.00,6.78,0.00,0.00
0.439,10.00,6.84,0.00,0.00
0.458,10.00,6.71,0.00,0.00
0.479,10.00,6.84,0.00,0.00
0.498,10.00,6.78,0.00,0.00
0.537,10.00,6.71,0.00,0.00
0.557,10.00,6.78,0.00,0.00
0.576,10.00,6.84,0.00,0.00
0.596,10.00,6.78,0.00,0.00
0.635,10.00,6.64,0.00,0.00
0.655,10.00,6.64,0.00,0.00
0.674,10.00,6.71,0.00,0.00
0.694,10.00,6.78,0.00,0.00
0.733,10.00,6.71,0.00,0.00
0.753,10.00,6.71,0.00,0.00
0.774,10.00,6.78,0.00,0.00
0.792,10.00,6.71,0.00,0.00
0.832,10.00,6.78,0.00,0.00
0.852,10.00,6.78,0.00,0.00
0.871,10.00,6.78,0.00,0.00
0.890,10.00,6.78,0.00,0.00
0.930,10.00,6.71,0.00,0.00
0.949,10.00,6.71,0.00,0.00
0.969,10.00,6.78,0.00,0.00
0.988,10.00,6.84,0.00,0.00
1.028,10.00,6.78,0.00,0.00
1.047,10.00,6.71,0.00,0.00
1.067,10.00,6.71,0.00,0.00
1.087,10.00,6.78,0.00,0.00
1.126,10.00,6.71,0.00,0.00
1.146,10.00,6.71,0.00,0.00
1.165,10.00,6.78,0.00,0.00
1.185,10.00,6.84,0.00,0.00
1.224,10.00,6.78,0.00,0.00
1.244,10.00,6.84,0.00,0.00
1.263,10.00,6.98,0.00,0.00
1.283,10.00,6.78,0.00,0.00
1.322,10.00,6.84,0.00,0.00
1.342,10.00,6.84,0.00,0.00
1.361,10.00,6.84,0.00,0.00
1.382,10.00,6.92,0.00,0.00
1.420,10.00,6.78,0.00,0.00
1.440,10.00,6.78,0.00,0.00
1.460,10.00,6.84,0.00,0.00
1.499,10.00,6.84,0.00,0.00
1.519,10.00,6.84,0.00,0.00
1.538,10.00,6.84,0.00,0.00
1.558,10.00,6.71,0.00,0.00
1.597,10.00,6.84,0.00,0.00
1.617,10.00,6.84,0.00,0.00
1.636,10.00,6.92,0.00,0.00
1.656,10.00,6.92,0.00,0.00
1.695,10.00,6.84,0.00,0.00
1.715,10.00,6.92,0.00,0.00
1.734,10.00,6.92,0.00,0.00
1.754,10.00,6.92,0.00,0.00
1.774,10.00,6.84,0.00,0.00
1.813,10.00,6.78,0.00,0.00
1.833,10.00,6.78,0.00,0.00
