Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.023,20.00,9.09,17.02,0.00
0.043,20.00,9.15,17.81,0.00
0.062,20.00,9.02,18.87,0.00
0.083,20.00,8.96,19.84,0.00
0.121,20.00,8.96,20.72,0.00
0.141,20.00,9.09,21.41,0.00
0.160,20.00,8.96,22.47,0.00
0.180,20.00,8.96,23.36,0.00
0.200,20.00,9.02,24.15,0.00
0.239,20.00,8.89,25.22,0.00
0.258,20.00,8.89,26.11,0.00
0.278,20.00,8.96,26.89,0.00
0.298,20.00,8.81,27.99,0.00
0.337,20.00,8.81,28.88,0.00
0.357,20.00,8.81,29.78,0.00
0.376,20.00,6.64,33.87,0.00
0.396,20.00,6.58,35.03,0.00
0.436,20.00,6.58,36.10,0.00
0.455,20.00,6.64,37.09,0.00
0.474,20.00,6.64,38.16,0.00
0.513,20.00,6.58,39.31,0.00
0.533,20.00,6.58,40.39,0.00
0.553,20.00,6.58,41.46,0.00
0.572,20.00,6.50,42.64,0.00
0.612,20.00,6.58,43.61,0.00
0.631,20.00,6.58,44.68,0.00
0.651,20.00,6.50,45.87,0.00
0.690,20.00,6.50,46.94,0.00
0.710,20.00,6.50,48.02,0.00
0.729,20.00,6.50,49.10,0.00
0.749,20.00,6.50,50.18,0.00
0.788,20.00,6.43,51.37,0.00
0.808,20.00,6.58,52.24,0.00
0.827,20.00,6.50,53.42,0.00
0.848,20.00,6.50,54.50,0.00
0.887,20.00,6.58,55.47,0.00
0.906,20.00,6.50,56.65,0.00
0.926,20.00,6.43,57.84,0.00
0.966,20.00,6.43,58.92,0.00
0.984,20.00,6.50,59.90,0.00
1.004,20.00,6.50,60.98,0.00
1.043,20.00,6.50,62.05,0.00
1.063,20.00,6.50,63.13,0.00
1.083,20.00,6.64,64.01,0.00
1.102,20.00,6.71,64.97,0.00
1.141,20.00,6.64,66.14,0.00
1.162,20.00,6.64,67.21,0.00
1.181,20.00,6.71,68.17,0.00
1.200,20.00,6.71,69.24,0.00
1.239,20.00,6.78,70.19,0.00
1.259,20.00,6.84,71.16,0.00
1.279,20.00,6.84,72.21,0.00
1.298,20.00,6.98,73.06,0.00
1.337,20.00,7.05,74.00,0.00
1.357,20.00,7.12,74.92,0.00
1.377,20.00,7.19,75.86,0.00
1.396,20.00,7.26,76.78,0.00
1.436,20.00,7.39,77.60,0.00
1.455,20.00,7.53,78.41,0.00
1.475,20.00,7.60,79.30,0.00
1.494,20.00,7.80,79.99,0.00
1.534,20.00,8.01,80.67,0.00
1.553,20.00,8.14,81.43,0.00
1.574,20.00,8.55,81.77,0.00
1.592,20.00,8.68,82.50,0.00
1.632,20.00,8.81,83.21,0.00
1.651,20.00,9.09,83.70,0.00
1.671,20.00,9.22,84.37,0.00
1.690,20.00,9.42,84.94,0.00
1.730,20.00,9.55,85.59,0.00
1.749,20.00,9.69,86.23,0.00
1.769,20.00,9.83,86.85,0.00
1.789,20.00,10.09,87.28,0.00
1.828,20.00,10.29,87.77,0.00
1.848,20.00,10.42,88.36,0.00
1.867,20.00,10.62,88.83,0.00
1.887,20.00,10.69,89.47,0.00
1.926,20.00,10.89,89.92,0.00
1.946,20.00,11.09,90.36,0.00
1.965,20.00,11.22,90.88,0.00
1.986,20.00,11.42,91.29,0.00
2.024,20.00,11.62,91.68,0.00
2.044,20.00,11.75,92.16,0.00
2.063,20.00,12.14,92.24,0.00
2.083,20.00,12.33,92.60,0.00
2.103,20.00,12.40,93.11,0.00
2.142,20.00,12.52,93.53,0.00
2.162,20.00,12.92,93.55,0.00
2.181,20.00,13.11,93.83,0.00
2.201,20.00,13.24,94.19,0.00
2.241,20.00,13.43,94.44,0.00
2.261,20.00,13.56,94.78,0.00
2.279,20.00,13.76,95.01,0.00
2.318,20.00,14.02,95.12,0.00
2.338,20.00,14.21,95.32,0.00
2.358,20.00,14.27,95.69,0.00
2.377,20.00,14.59,95.68,0.00
2.397,20.00,14.78,95.83,0.00
2.436,20.00,14.90,96.07,0.00
2.457,20.00,15.04,96.28,0.00
2.476,20.00,15.36,96.21,0.00
2.496,20.00,15.48,96.40,0.00
2.535,20.00,15.67,96.48,0.00
2.555,20.00,15.86,96.54,0.00
2.573,20.00,16.05,96.59,0.00
2.593,20.00,16.30,96.55,0.00
2.632,20.00,16.61,96.38,0.00
2.652,20.00,16.67,96.56,0.00
2.671,20.00,17.05,96.27,0.00
2.691,20.00,17.24,96.23,0.00
2.730,20.00,17.36,96.27,0.00
2.750,20.00,17.74,95.93,0.00
2.770,20.00,18.04,95.66,0.00
2.790,20.00,18.10,95.74,0.00
2.829,20.00,18.28,95.61,0.00
2.848,20.00,18.40,95.57,0.00
2.868,20.00,18.53,95.51,0.00
2.887,20.00,18.65,95.45,0.00
2.927,20.00,18.89,95.21,0.00
2.946,20.00,18.96,95.20,0.00
2.967,20.00,19.26,94.84,0.00
2.987,20.00,19.33,94.80,0.00
3.025,20.00,19.56,0.00,0.00
3.044,20.00,19.63,0.00,0.00
3.064,20.00,19.81,0.00,0.00
3.084,20.00,19.93,0.00,0.00
3.104,20.00,20.05,0.00,0.00
3.142,20.00,20.17,0.00,0.00
3.162,20.00,20.29,0.00,0.00
3.182,20.00,20.59,0.00,1.19
