Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output
0.028,10.00,17.05,0.00,29.05
0.047,10.00,16.92,0.00,28.53
0.067,10.00,16.92,0.00,28.67
0.088,10.00,16.99,0.00,29.14
0.126,10.00,16.99,0.00,29.28
0.146,10.00,16.99,0.00,29.42
0.165,10.00,16.99,0.00,29.56
0.186,10.00,16.99,0.00,29.70
0.224,10.00,16.92,0.00,29.50
0.245,10.00,17.11,0.00,30.59
0.263,10.00,16.99,0.00,30.12
0.283,10.00,17.17,0.00,31.20
0.322,10.00,18.23,0.00,36.64
0.342,10.00,18.04,0.00,35.87
0.362,10.00,17.98,0.00,35.70
0.381,10.00,17.91,0.00,35.53
0.420,10.00,17.91,0.00,35.69
0.440,10.00,17.79,0.00,35.24
0.460,10.00,17.79,0.00,35.40
0.480,10.00,17.74,0.00,35.28
0.519,10.00,17.67,0.00,35.10
0.539,10.00,17.67,0.00,35.25
0.559,10.00,17.60,0.00,35.08
0.597,10.00,17.60,0.00,35.23
0.617,10.00,17.67,0.00,35.71
0.636,10.00,17.60,0.00,35.53
0.656,10.00,17.48,0.00,35.08
0.676,10.00,17.42,0.00,34.90
0.715,10.00,17.36,0.00,34.77
0.736,10.00,17.36,0.00,34.91
0.754,10.00,17.29,0.00,34.73
0.793,10.00,17.24,0.00,34.60
0.813,10.00,17.17,0.00,34.41
0.833,10.00,17.11,0.00,34.22
0.853,10.00,17.11,0.00,34.36
0.893,10.00,16.99,0.00,33.89
0.911,10.00,16.92,0.00,33.70
0.931,10.00,16.80,0.00,33.23
0.971,10.00,16.80,0.00,33.36
0.991,10.00,16.86,0.00,33.83
1.009,10.00,16.86,0.00,33.97
1.049,10.00,16.80,0.00,33.77
1.068,10.00,16.74,0.00,33.63
1.088,10.00,16.74,0.00,33.77
1.107,10.00,16.80,0.00,34.18
1.147,10.00,16.67,0.00,33.70
1.166,10.00,16.67,0.00,33.84
1.186,10.00,16.55,0.00,33.36
1.206,10.00,16.55,0.00,33.49
1.245,10.00,16.49,0.00,33.28
1.264,10.00,16.42,0.00,33.08
1.284,10.00,16.49,0.00,33.54
1.304,10.00,16.42,0.00,33.33
1.343,10.00,16.49,0.00,33.80
1.363,10.00,16.55,0.00,34.26
1.382,10.00,16.42,0.00,33.72
1.402,10.00,16.42,0.00,33.85
1.422,10.00,16.30,0.00,33.37
1.461,10.00,16.24,0.00,33.21
1.480,10.00,16.24,0.00,33.34
1.500,10.00,16.24,0.00,33.46
1.520,10.00,16.24,0.00,33.59
1.559,10.00,16.24,0.00,33.71
1.579,10.00,16.24,0.00,33.84
1.598,10.00,16.11,0.00,33.29
1.618,10.00,16.17,0.00,33.75
